movie_id,movie_name,genre,description,director,star
tt0264410,Berserker,action,A warlord's son is cursed to be reborn lifetime after lifetime and fated to love and lose until the curse is lifted.,Paul Matthews,"Paul Johansson, 
Craig Sheffer, 
Kari Wuhrer, 
Patrick Bergin"
tt0070706,Slaughter's Big Rip-Off,action,"Vigilante Slaughter comes under attack from Duncan, a local money launderer whose hit-man traps Slaughter in a car at a cliff, but Slaughter escapes, arms himself, and goes after Duncan's hideout.",Gordon Douglas,"Jim Brown, 
Ed McMahon, 
Don Stroud, 
Brock Peters"
tt0058652,Three Outlaw Samurai,action,"When poor peasants kidnap a magistrate's daughter to coerce him into reducing their unfair taxes, a wandering ronin decides to give them some help.",Hideo Gosha,"Tetsurô Tanba, 
Isamu Nagato, 
Mikijirô Hira, 
Miyuki Kuwano"
tt1523491,Valley of the Wolves: Gladio,action,"\"Iskender Büyük is accused of treachery and coup, and standing trial at constitutional court. This story about \"\"GLADIO Organization\"\" is being told from point of view of a deceived insider","and an ex-Special Forces Lt. Iskender Büyük.\"",/name/nm1760867/
tt3646462,Let's Sin,action,"There is a murder while at prayer. Selman Bulut, the imam of mosque, starts to investigate the murder and faces with people in the neighborhood.",Onur Ünlü,"Serhan Ergören, 
Serkan Keskin, 
Ahmet Çevik, 
Umut Kurt"
tt1924277,Unit 7,action,A squad of four undercover cops are charged with cleaning up the streets of Seville from drugs and prostitution.,Alberto Rodríguez,"Inma Alcántara, 
Andrés Blanco, 
Javier Berger, 
Manuel Bernal"
tt0099814,Hurricane Smith,action,"An oil-field worker from Texas journeys to Australia to look for his missing sister, and his search winds up getting him involved with a violent drug-smuggling gang.",Colin Budds,"Carl Weathers, 
Jürgen Prochnow, 
Cassandra Delaney, 
Tony Bonner"
tt0064148,The Chairman,action,"During the Chinese Cultural Revolution, the US government sends a scientist to China to steal the formula for a new agricultural enzyme developed by the Chinese.",J. Lee Thompson,"Gregory Peck, 
Anne Heywood, 
Arthur Hill, 
Alan Dobie"
tt23644054,Top Gear,action,A taxi driver gets into trouble and is chased by police after taking a bag from a stranger.,"Vikram Mastal, 
Shashikanth","Aadi, 
Brahmaji, 
Mime Gopi, 
Satyam Rajesh"
tt1946381,Red Sky,action,"Disgraced Top Gun fighter pilot Butch Masters leads a rogue squad in recovery of a WMD. Masters must navigate a fractured friendship, a love triangle, and must take to the skies to reclaim his military and personal honor.",Mario Van Peebles,"Cam Gigandet, 
Shane West, 
Rachael Leigh Cook, 
Mario Van Peebles"
tt1104684,Blackwater,action,Four young women tourists are hunted by ruthless woodsmen in the Florida Everglades.,"Bill Rogers, 
Bill Schreiber, 
R. Douglas Zipperer","Georgia Chris, 
Amy Simon, 
McCayne Blomberg, 
Jenny Robinson"
tt7023644,Ayngaran,action,"A young inventor struggling to get patent for his inventions, uses his intelligence to save the public from harmful intentions of a Meat racket and a Burglar.",Ravi Arasu,"Aruldoss, 
G.V. Prakash Kumar, 
G. Marimuthu, 
George Maryan"
tt9179260,Tokyo Ghoul: 'S',action,A sketchy ghoul named Gourmet invites a college student named Kaneki to dine with him at a special restaurant where the young man may find himself on the menu.,"Kazuhiko Hiramaki, 
Takuya Kawasaki","Masataka Kubota, 
Maika Yamamoto, 
Nobuyuki Suzuki, 
Kai Ogasawara"
tt0083097,Smokey Bites the Dust,action,This movie follows the rivalry between a small-town southern sheriff and a small-town teenaged thief who steals cars and destroys them with the sheriff's daughter by his side.,Charles B. Griffith,"Jimmy McNichol, 
Janet Julian, 
Walter Barnes, 
Patrick Campbell"
tt17219636,Lord of the Streets,action,"When Jason Dyson refuses to make his prized fighter throw an MMA match, a notorious gangster collects his debt by killing the fighter and kidnapping Jason's daughter. Now he must train a ...                See full summary »",Jared Cohn,"Anthony 'Treach' Criss, 
Quinton 'Rampage' Jackson, 
Khalil Rountree Jr., 
Anderson Silva"
tt0388130,Initial D: Third Stage,action,"More races and challenges for soon-to-be-graduate/drift racer Takumi Fujiwara. Of course, with all the bells and whistles of a big screen production.","Shin Misawa, 
Noritsugu Yamaguchi","Chris Ayres, 
Greg Ayres, 
Christopher Bevins, 
Steve Blum"
tt0203672,A Man Called Hero,action,"Hero Wah goes to study under Master Pride. When he returns to his parents, he learns that they have been murdered by a band of evil Westerners. After impregnating his wife Jade, he ventures to New York in search of his parents' killers.",Andrew Lau,"Ekin Cheng, 
Shu Qi, 
Kristy Yeung, 
Nicholas Tse"
tt5093310,The Swordsman,action,A swordsman must stop an evil wizard bent on world domination.,Alan Seawright,"Shona Kay, 
Casey Elliott"
tt0094813,Bulletproof,action,"Oft-wounded L.A. cop Gary Busey invades Mexico to rescue U.S. Army types from a Soviet Agent. Henry Silva, Darlanne Fluege.",Steve Carver,"Gary Busey, 
Darlanne Fluegel, 
Henry Silva, 
Thalmus Rasulala"
tt0091328,Karma,action,The BSO is a British oriented group who wants to take control of India. When senior police inspector Vishwa Pratap Singh arrests there leader Dr. Michael Dang the authorities blast the jail...                See full summary »,Subhash Ghai,"Dilip Kumar, 
Nutan, 
Naseeruddin Shah, 
Jackie Shroff"
tt10305328,Arctic Apocalypse,action,"A massive influx of glacial melting triggers a new ice age in the Northern Hemisphere, forcing a family to make their way across the ice-covered landscape before they are frozen out for good.","Eric Paul Erickson, 
Jon Kondelik","Joel Berti, 
Jennifer Lee Wiggins, 
Lauren Esposito, 
Charlie Townsend"
tt6711660,Babumoshai Bandookbaaz,action,"The movie, filled with humor and romance, is a quirky ride into the life and times of a small time contract killer, Babu, played by Nawazuddin Siddiqui. The film spins around his love, his friends, his rivalries and his revenge.",Kushan Nandy,"Nawazuddin Siddiqui, 
Bidita Bag, 
Jatin Goswami, 
Shraddha Das"
tt3835250,How We Met,action,A sheltered young loser goes on the worst blind date ever when he and his date must cover up the accidental murder of a crooked cop.,Oscar Rene Lozoya II,"Ice-T, 
Chadwick Hopson, 
Christina Moses, 
Brian Flaccus"
tt0845448,Dhamaal,action,"Four lazy slacker conmen buddies who are jobless, homeless and broke learn about the secret of a hidden treasure from a dying thief and later embark on a race against time to find the mobster's buried treasure and claim it while being pursued by a determined police inspector who is hellbent to get the treasure all by himself.",Indra Kumar,"Sanjay Dutt, 
Riteish Deshmukh, 
Arshad Warsi, 
Jaaved Jaaferi"
tt6734984,Duvvada Jagannadham,action,"Trained by a high profile cop, an encounter specialist masquerading as a Brahmin priest takes on a real estate crime organization after losing his uncle.",Harish Shankar,"Allu Arjun, 
Pooja Hegde, 
Rao Ramesh, 
Subbaraju"
tt0821442,A Dirty Carnival,action,A small time thug collecting debts for the local triad is torn between his criminal aspirations and his devotion to family.,Ha Yoo,"Zo In-sung, 
Ho-jin Chun, 
Min Namkoong, 
Lee Bo-young"
tt2250234,SAGA - Curse of the Shadow,action,"A secret cabal, The Shadow, works to bring about the return of Goth Azul - the Undead God - in the rich world of SAGA, populated by elves, orcs, dwarves and dragons.",John Lyde,"Danielle C. Ryan, 
Richard McWilliams, 
Paul D. Hunt, 
James C. Morris"
tt0139525,Phool Aur Patthar,action,A criminal young man decides to reform himself for a left away widowed woman. But their relationship faces challenges.,O.P. Ralhan,"Meena Kumari, 
Dharmendra, 
Shashikala Jawalkar, 
Lalita Pawar"
tt0322645,Inuyasha the Movie: Affections Touching Across Time,action,Menomaru(a moth monster) was brought to life by a Shikon Shard. Inuyasha's father has defeated the monster's father 500 years ago. Inuyasha will need Kagome's feelings to win.,Toshiya Shinohara,"Kappei Yamaguchi, 
Satsuki Yukino, 
Kôji Tsujitani, 
Houko Kuwashima"
tt2084997,To Kill a Beaver,action,"Eryk, a soldier of special units fighting in Iraq and Afghanistan, returns to the country and sews up in the old family home. He must regenerate himself in anticipation of the next task. He...                See full summary »",Jan Jakub Kolski,"Eryk Lubos, 
Agnieszka Pawelkiewicz, 
Alexandra Michael, 
Marek Kasprzyk"
tt5258074,Crossbreed,action,"In the near future, the President of the New United States of America hires a team of military veterans to retrieve an alien bio-weapon from a top secret research facility orbiting the Earth.",Brandon Slagle,"Vivica A. Fox, 
Daniel Baldwin, 
Stink Fisher, 
Devanny Pinn"
tt0123917,"Isabella, Duchess of the Devils",action,"An Alsacian Baron massacres the family of a French Duke. Isabella, the Duke's baby child, escapes the massacre, is raised by gypsies and comes back twenty years later to exact revenge.",Bruno Corbucci,"Brigitte Skay, 
Mimmo Palmara, 
Fred Williams, 
Elina De Witt"
tt3437996,Five-O,action,"\"Two inept police officers, who have spent their entire lives wanting to appear on the show \"\"Police Force\"\"","get more than they bargained for when an evil drug lord becomes falsely convinced that they are America's most badass cops.\"",/name/nm8029047/
tt10638296,Guna 369,action,Guna (Karthikeya) is a happy-go-lucky guy who believes the solution to solving issues is not through violence but through compromise. But what happens when he's forced to the extremes by someone close to him?,Arjun Jandyala,"Kartikeya Gummakonda, 
Anagha L.K., 
Adithya Menon"
tt0074962,The Next Man,action,"Influential Arab diplomat becomes the target of numerous assassination attempts, after he announces his plan to make peace with Israel by letting them join the Organization of the Petroleum Exporting Countries (O.P.E.C.).",Richard C. Sarafian,"Sean Connery, 
Cornelia Sharpe, 
Albert Paulsen, 
Adolfo Celi"
tt7179714,Iravukku Aayiram Kangal,action,"The story revolves around a mysterious murder and a game between Bharath (Arulnithi), a calm and composed cab driver, and Ganesh (Ajmal), an urban cheat, who blackmails people for money.",Mu. Maran,"Abhinayashree, 
Ajmal Ameer, 
Anandraj, 
Arulnithi"
tt12076024,Abestalhados 2,action,"Four friends share the dream of making a great action movie, and not even their extraordinary talent for getting into trouble will make them give up on making it.","Marcelo Botta, 
Marcos Jorge","Paulinho Serra, 
Felipe Torres, 
Raul Chequer, 
Leandro Ramos"
tt0430381,Musafir,action,"A small-time criminal, betrayed by his girlfriend and owing money to a fearsome crime lord, agrees to travel to Goa for a drug deal and becomes involved with a local woman and her much older husband, both of who want to kill each other.",Sanjay Gupta,"Anil Kapoor, 
Sameera Reddy, 
Aditya Pancholi, 
Mahesh Manjrekar"
tt0095400,The Jigsaw Murders,action,A dedicated middle-aged cop must find the serial killer that preys on erotic models before his estranged daughter who's also in the photo shoot business becomes the killer's next victim.,Jag Mundhra,"Chad Everett, 
Michelle Johnson, 
Michael Sabatino, 
Yaphet Kotto"
tt13197764,Fear PHarm 2,action,"Melanie has just gained consciousness to discover that she is being held hostage by the Walker family so they can harvest her special skin in order to create a breakthrough skin care cream, and bloom the business; also she's not alone..",Dante Yore,"John Littlefield, 
Aimee Stolte, 
Tiana Tuttle, 
Mario Rocha"
tt22400006,Rasuk,action,"Zamri, an ustaz with an existential crisis, has a more urgent matter on his hands when the 27 students he is in charge of one night start turning into zombies.",James Lee,"Alif Satar, 
Ikmal Amry, 
Abbas Mahmood, 
Elisya Sandha"
tt0214841,Karz,action,Ravi is killed by his wife after his marriage. He is reborn as Monty and is now a singer he goes to holiday in Ooty where he recollects his memories from previous life and inquires about his family from first life and his evil wife Kamini.,Subhash Ghai,"Rishi Kapoor, 
Tina Ambani, 
Simi Garewal, 
Raj Kiran"
tt16566428,Juang,action,A collection of stories of how Malaysians face the Covid-19 pandemic.,"Osman Ali, 
Kabir Bhatia, 
Yusry Abd Halim, 
Matt Lai, 
Aziz M. Osman","Zul Ariffin, 
Zizan Razak, 
Izzue Islam, 
Janna Nick"
tt0202114,Wolf Guy,action,A man with a special power attempts to help a cursed woman.,Kazuhiko Yamaguchi,"Shin'ichi Chiba, 
Kyôsuke Machida, 
Yuriko Azuma, 
Saburô Date"
tt0112738,Criminal,action,"After witnessing the sudden death of a woman, who was unable to afford hospital treatment, Dr. Ajay Kumar cancels his immigration to America and instead sets out to build a hospital that ...                See full summary »",Mahesh Bhatt,"Nagarjuna Akkineni, 
Manisha Koirala, 
Ramya Krishnan, 
Laxmikant Berde"
tt5954088,Commando 2,action,"Commando Karan uses his combat skills to eradicate black money, which has been siphoned to banks abroad.",Deven Bhojani,"Vidyut Jammwal, 
Adah Sharma, 
Esha Gupta, 
Freddy Daruwala"
tt10062556,Bhuj: The Pride of India,action,"During the Indo-Pakistani War of 1971, the Bhuj airbase is attacked and a race against time begins to rebuild the damaged airstrip.",Abhishek Dudhaiya,"Ajay Devgn, 
Sanjay Dutt, 
Sonakshi Sinha, 
Sharad Kelkar"
tt0422320,Ghilli,action,"Velu, an aspiring kabaddi player, goes to Madurai to participate in a regional match, where he rescues Dhanalakshmi from Muthupandi, a powerful man keen on marrying the girl against her will.",Dharani,"Joseph Vijay, 
Trisha Krishnan, 
Prakash Raj, 
Ashish Vidyarthi"
tt0300902,Absolon,action,"In a world ravaged by disease, he's the only cure... and the last hope for human-kind.",David De Bartolome,"Christopher Lambert, 
Kelly Brook, 
Lou Diamond Phillips, 
Ron Perlman"
tt0050762,Nine Lives,action,"During World War II, nine members of the Norwegian Resistance trapped into a deadly Nazi ambush. Only one escapes on foot, and a fierce hunt through the ice desert has begun.",Arne Skouen,"Jack Fjeldstad, 
Henny Moan, 
Alf Malland, 
Joachim Holst-Jensen"
tt0216312,Invasion: UFO,action,An organization called SHADO fights off aliens who are infiltrating Earth by disguising themselves as humans.,"Gerry Anderson, 
Tomblin Summers Frankel","Ed Bishop, 
Michael Billington, 
Gabrielle Drake, 
Wanda Ventham"
tt0112459,Barsaat,action,"A naive young man and a rich city girl fall in love. Her stepfather, however, doesn't approve of the match and will stop at nothing to split the pair.",Rajkumar Santoshi,"Bobby Deol, 
Twinkle Khanna, 
Raj Babbar, 
Mukesh Khanna"
tt8028842,Spycies,action,"Vladimir and Hector, two secret agents opposite in every way, are trying to recover a top secret material stolen by unknown intruders.","Guillaume Ivernel, 
Zhiyi Zhang","Kirk Thornton, 
Dino Andrade, 
Salli Saffioti, 
Karen Strassman"
tt4244162,Beta Test,action,"Champion gamer Max Troy discovers events in a new video game are being mirrored in the real world, and must join forces with the game's protagonist, Orson Creed, to unravel the conspiracy before the game's sinister plot overwhelms the city.",Nicholas Gyeney,"Manu Bennett, 
Larenz Tate, 
Linden Ashby, 
Kevon Stover"
tt14657380,Kuttram Kuttrame,action,A family that hails from a village is struck by an unfortunate incident and gets into conflicts they never expected.,Suseenthiran,"Alex, 
Aruldoss, 
Anna Bharathi, 
Bharathiraja"
tt0049107,Crime in the Streets,action,Social worker tries to befriend local slum gang.,Don Siegel,"John Cassavetes, 
Sal Mineo, 
James Whitmore, 
Mark Rydell"
tt2231489,Saint Seiya: Legend of Sanctuary,action,"\"The warriors called \"\"Saints\"\" are champions of hope who appear whenever evil threatens the world.\"",Kei'ichi Sato,"Kaito Ishikawa, 
Kenji Akabane, 
Kenshô Ono, 
Nobuhiko Okamoto"
tt0051636,From Hell to Texas,action,"After ranch hand Tod Lohman accidentally kills the son of a powerful rancher, he panics and flees, but the rancher and his vengeful crew hunt Tod down.",Henry Hathaway,"Don Murray, 
Diane Varsi, 
Chill Wills, 
Dennis Hopper"
tt26082308,Snag: Chapter One,action,Add a Plot,Ben Milliken,"Jeanette Aguilar Harris, 
C.J. Perry Barnyashev, 
Jonny Beauchamp, 
Humberto Castro"
tt4875654,Sunset Park,action,"Gino Sarcione, a boxer, is forced to take his fight outside the ring into the back alleys of Sunset Park to stand up for what's right and protect those he loves.",Jason Sarrey,"Michael Trevino, 
Robert Miano, 
Sam Douglas, 
Jamie Choi"
tt0230055,Bulandi,action,A noble family presides over a small town in India.,Rama Rao Tatineni,"Anil Kapoor, 
Rekha, 
Raveena Tandon, 
Rajinikanth"
tt0076475,No. 1 of the Secret Service,action,"N° 1 is fearless, irresistible, and licensed to kill. N° 1 is assigned to capture a madman who is killing international financiers. Before getting the bad guy, N° 1 encounters mercenaries ...                See full summary »",Lindsay Shonteff,"Nicky Henson, 
Richard Todd, 
Aimi MacDonald, 
Geoffrey Keen"
tt2361184,Tapped Out,action,"A disgruntled teenager, sent to do community service at a rundown Karate school, enters an MMA tournament to face the man who killed his parents.",Allan Ungar,"Michael Biehn, 
Cody Hackman, 
Krzysztof Soszynski, 
Anderson Silva"
tt0056560,Tarzan Goes to India,action,"Summoned to India by a dying maharajah, Tarzan attempts to remove an elephant herd from a valley to be flooded upon completion of a modern dam.",John Guillermin,"Jock Mahoney, 
Leo Gordon, 
Mark Dana, 
Feroz Khan"
tt1138482,Twenty:20,action,"Devaraja Prathapa Varma, an underworld don and wealthy businessman wants payback for his brother Karthik Varma's murderers.",Joshiy,"Mohanlal, 
Mammootty, 
Suresh Gopi, 
Jayaram"
tt21243618,Bad City,action,"Kaiko City is plagued with poverty and crime. When a corrupt businessman decides to run for mayor and starts eliminating opponents from the rival mafia, a former police captain serving time...                See full summary »",Kensuke Sonomura,"Mitsu Dan, 
Hitoshi Ozawa"
tt9685652,Greyhound Attack,action,US Air Force fighter pilots are sent on a dangerous mission to destroy a German airbase.,Christopher Forbes,"Brad Owens, 
Scotty Sparks, 
Bob Young, 
Christopher Brophy"
tt2210463,Battle of the Damned,action,"Following a deadly viral outbreak, private military soldier Max Gatling leads a handful of survivors and a ragtag band of robots against an army of the infected.",Christopher Hatton,"Dolph Lundgren, 
Melanie Zanetti, 
Matt Doran, 
David Field"
tt5592256,Turbulence,action,"\"Sarah Plummer is an FBI Agent whose family is taken hostage while she is on a flight to Washington, DC. \"\"Turbulence\"\" occurs when a mysterious stranger",Michelle,Nadeem Soumah
tt11143196,Popcorn Monkey Tiger,action,Seena and Devika experience crime in different phases of life by meeting different people who may make them realize human values and emotions or not.,Soori,"Dhananjaya, 
Niveditha, 
Sapthami Gowda, 
Amrutha Iyengar"
tt0102793,Ring of Fire,action,"L.A.'s Chinatown is disrupted by the cross-town rivalry between two kickboxing clubs, as the competitive sport is catapulted from the ring of a gymnasium to a ring of fire.","Richard W. Munchkin, 
Rick Jacobson","Don Wilson, 
Maria Ford, 
Vince Murdocco, 
Dale Jacoby"
tt0408919,Isang bala ka lang!,action,"Berting (FPJ), a good cop tries his best to keep the oath that he made to his duty. After being convicted and jailed for twelve years for avenging his wife's death, he swore to evade ...                See full summary »",Fernando Poe Jr.,"Fernando Poe Jr., 
Maggie de la Riva, 
Marianne de la Riva, 
Julie Vega"
tt0112513,Sailor Moon SuperS: The Movie: Black Dream Hole,action,"When the Evil Madame Vadiane kidnaps Chibi-Usa, the senshi rush to her rescue with the aid of Chibi-Usa's new friend, Peruru. After trying to find Chibi-Usa and fight off Vadiane's henchmen...                See full summary »",Hiroki Shibata,"Kotono Mitsuishi, 
Kae Araki, 
Michie Tomizawa, 
Aya Hisakawa"
tt1241195,Aamir,action,A doctor of Indian origin returning to Mumbai from London is forced to participate in a terrorist plot.,Raj Kumar Gupta,"Rajeev Khandelwal, 
Mukesh Agrohari, 
Vasan Bala, 
Aishwariyaa Bhaskaran"
tt2394099,Young Rebels,action,One man (Jon Greene) against the drug cartel.,Amir Shervan,"Jon Greene, 
Tadashi Yamashita, 
Robert Z'Dar, 
Aldo Ray"
tt3406608,The Return of Billy Jack,action,Billy Jack returns to bring down a child pornography ring headed by the Godfather of Godfathers.,Tom Laughlin,"Tom Laughlin, 
Rodney Harvey, 
Teresa Kelly, 
Charles Mandracchia"
tt0097539,In the Line of Duty IV,action,A Hong Kong cop and two American cops are onto a suspected harbor worker and are forced to team up when they discover that the suspect is a witness on the run from CIA agents and their schemers; two corrupt cops.,Woo-Ping Yuen,"Cynthia Khan, 
Donnie Yen, 
Michael Wong, 
Yat Chor Yuen"
tt0110846,Play Time,action,Lindsey and Geena spend some time together by the pool while their husbands play golf. After talking about their fantasies they begin to enact a few of them for each other. Soon they ...                See full summary »,Dale Trevillion,"Jennifer Burton, 
David Elliott, 
Monique Parent, 
Craig Stepp"
tt0054788,David and Goliath,action,King Saul of the Israelites is visited in Jerusalem by the Prophet Samuel who foretells him that a war with The Philistines is inevitable and the shepherd David will become king.,"Ferdinando Baldi, 
Richard Pottier, 
Orson Welles","Orson Welles, 
Ivica Pajer, 
Eleonora Rossi Drago, 
Massimo Serato"
tt3037164,Kills On Wheels,action,"Two disabled teenagers looking for a reason to live, team up with a wheelchair hitman.",Attila Till,"Zoltán Fenyvesi, 
Szabolcs Thuróczy, 
Ádám Fekete, 
Mónika Balsai"
tt0068305,Bombay to Goa,action,College student Mala has dreams of becoming a Bollywood movie actress; her dreams began materializing into reality when she is approached by Mr. Sharma and his assistant Mr. Verma who ...                See full summary »,"Mehmood, 
S. Ramanathan","Mehmood, 
Aruna Irani, 
Amitabh Bachchan, 
Shatrughan Sinha"
tt0313724,Den tredje vågen,action,"Johan Falk hasn't been working for over a year since he resigned from the police. Most of all he wants to move out to the countryside, but fate has a different thought.",Anders Nilsson,"Jakob Eklund, 
Irina Björklund, 
Nicholas Farrell, 
Ben Pullen"
tt0067985,The Wild Country,action,A family leaves city life to take possession of a Wyoming ranch.,Robert Totten,"Steve Forrest, 
Vera Miles, 
Ron Howard, 
Clint Howard"
tt2992146,Young Detective Dee: Rise of the Sea Dragon,action,From legendary action director Tsui Hark and the creators of international smash hit Detective Dee - Mystery Of The Phantom Flame comes the captivating tale of Dee Renjie's beginnings in ...                See full summary »,Hark Tsui,"Carina Lau, 
Chien Sheng, 
Mark Chao, 
Angelababy"
tt0113913,Naajayaz,action,"Inspector Jai is an upright and fearless cop who is given the job to take down the criminal empire of Raj Solanki. Jai and his accomplice Inspector Sandhya, who also happens to be his love, start taking down Raj's empire with gusto.",Mahesh Bhatt,"Naseeruddin Shah, 
Ajay Devgn, 
Juhi Chawla, 
Deepak Tijori"
tt0432090,Bunny,action,"Prior to his marriage, a young man asks for the property of his fiancee's father, a millionaire, to be written in his name.",V.V. Vinayak,"Allu Arjun, 
Gowri Munjal, 
Prakash Raj, 
Mukesh Rishi"
tt0015772,The Eagle,action,"A wanted Russian lieutenant becomes a masked vigilante seeking vengeance upon the man who stole his family's land, only to fall for his charming daughter.",Clarence Brown,"Rudolph Valentino, 
Vilma Bánky, 
Louise Dresser, 
Albert Conti"
tt0315254,La banda del carro rojo,action,Drug dealers try to cross the US border.,Rubén Galindo,"Mario Almada, 
Fernando Almada, 
Pedro Infante Jr., 
Amira Cruzat"
tt0317214,Captain Prabhakaran,action,"Prabhakaran, a sincere police officer, is assigned to find Veerabhadran, a sandalwood smuggler around Tamilnadu-Karnataka border. On his mission he unfolds the mystery of Veerabhadran and finds the true culprits behind his actions.",R.K. Selvamani,"Mansoor Ali Khan, 
R. Sarathkumar, 
Ramya Krishnan, 
Rupini"
tt1727535,Rakhta Charitra 2,action,"After avenging the death of his father and brother, a man must now content with another vengeful male.",Ram Gopal Varma,"Shatrughan Sinha, 
Vivek Oberoi, 
Suriya, 
Sudeep"
tt15711350,The Fourth Musketeer,action,"At the behest of his father, young d'Artagnan travels from rural Gascony to Paris, where he becomes embroiled in a devious plot between the King's Musketeers and the Guardsmen of Cardinal Richelieu.",Steve Lawson,"Sean Cronin, 
Ciaron Davies, 
Ade Dimberline, 
Jonathan Hansler"
tt0199912,The Order of the Black Eagle,action,A James Bondish spy and his female assistant infiltrate a group of South American Nazis who have kept Hitler alive until they take over the... using the ultimate weapon. In HD.,Worth Keeter,"Ian Hunter, 
C.K. Bibby, 
William T. Hicks, 
Anna Rapagna"
tt1941466,Blood-C: The Last Dark,action,"Six months after the massacre at her faux hometown, Saya has set out on a mission to exact revenge on Fumito, who had since then become a powerful dictator enforcing censorship throughout Japan.",Naoyoshi Shiotani,"Atsushi Abe, 
Masumi Asano, 
Keiji Fujiwara, 
Misato Fukuen"
tt10279010,Chasing the Dragon II: Wild Wild Bunch,action,"Serial billionaire kidnapper Logan has been savaging Hong Kong. Now, his gang is aiming the dart beyond Hong Kong, at an affluent Macau regal.","Jason Kwan, 
Jing Wong","Tony Ka Fai Leung, 
Louis Koo, 
Ka-Tung Lam, 
Simon Yam"
tt10750020,Pattas,action,"Sakthi is a petty thief in a Chennai slum, who learns the Adimurai, the ancient and oldest form of martial arts. Meanwhile, an evil man and his son challenge Sakthi for a kickboxing tournament, and Sakthi agrees to participate in it.",R.S. Durai Senthilkumar,"Dhanush, 
Sneha, 
Mehreen Pirzada, 
Naveen Chandra"
tt0416499,Fighter in the Wind,action,"A young Korean man arrives in Japan near the end of World War II with hopes of being a fighter pilot, but ends up on the streets battling racism, organized crime, occupying American ...                See full summary »",Yun-ho Yang,"Dong-kun Yang, 
Aya Hirayama, 
Masaya Katô, 
Jeong Tae-woo"
tt9635540,Darbar,action,A police officer is on a chase to hunt down a dreaded gangster to fulfill his own secret agenda.,A.R. Murugadoss,"Rajinikanth, 
Nayanthara, 
Nivetha Thomas, 
Suniel Shetty"
tt0084630,Satte Pe Satta,action,"The eldest of seven brothers, who run a family farm together, marries a pretty nurse, inspiring his country-bumpkin siblings to follow his example.",Raj N. Sippy,"Amitabh Bachchan, 
Hema Malini, 
Ranjeeta Kaur, 
Amjad Khan"
tt10734928,The Legend of Hei,action,"When his forest is destroyed, the wood sprite Xiaohei takes the form of a cat and goes to live in the city, where the hybrid Fengxi (Stormend) befriends him. However, there are enemies on their trail.",Mtjj,"Youji Wang, 
Yuntu Cao, 
Khoi Dao, 
Kei Gambit"
tt13761148,Kesisme: Iyi Ki Varsin Eren,action,"A true intersection story of a teenage boy lives in Black Sea hills whose life is full of struggle, a heroic soldier Ferhat and an uninvited visitor from back of beyond.",Özer Feyzioglu,"Azer Selte, 
Rahman Besel, 
Murat Deniz, 
Ismail Hacioglu"
tt4944352,Heneral Luna,action,"Set during the Philippine-American war, a short-tempered Filipino general faces an enemy more formidable than the American army: his own treacherous countrymen.",Jerrold Tarog,"John Arcilla, 
Arron Villaflor, 
Mon Confiado, 
Bing Pimentel"
tt0369018,Thokar,action,"After being released from jail, Shyamu returns home to his village and his home to his mom, and blind sister, Radha. Shyamu and his mom try to get Radha married, but in vain, as no one ...                See full summary »",Dilip Bose,"Baldev Khosa, 
Alka, 
Poonam Vaidya, 
Mehmood Jr."
tt1774358,The Snitch Cartel,action,"\"The life of Andres Lopez Lopez during his years involved with the Colombian Cartel aka \"\"Cartel Norte del Valle\"\".\"","Carlos Moreno, 
Juancho Cardona","Manolo Cardona, 
Juana Acosta, 
Diego Cadavid, 
Pedro Armendáriz Jr."
tt0297241,Kyo Kii... Main Jhuth Nahin Bolta,action,"Raj is a successful lawyer due to constant cheating and dishonesty. When his wife comes to know about this, she threatens to leave him. Fearful of his parents' divorce, Raj's son wishes that his father become unable to lie.",David Dhawan,"Govinda, 
Sushmita Sen, 
Rambha, 
Anupam Kher"
tt9497146,Mobile Suit Gundam: NT - Narrative,action,The Federation and Neo-Zeon collaborate to capture a rogue suit.,Shun'ichi Yoshizawa,"Junya Enoki, 
Tomo Muranaka, 
Ayu Matsuura, 
Yuichiro Umehara"
tt0011717,The Son of Tarzan,action,"Tarzan's son, Jack, escapes captivity and retreats into the jungle with an ape, where he finds love in unexpected places.","Arthur J. Flaven, 
Harry Revier","Kamuela C. Searle, 
P. Dempsey Tabler, 
Nita Martan, 
Karla Schramm"
tt2413684,Spy Guys,action,A CIA operative on a dangerous mission gets his cover blown while attending a friend's wedding in Europe and enlists his pals to help him escape.,Jeff Tomsic,Zachary Levi
tt5632164,Veerappan,action,"Officer Kannan leads a group of police officers to track down the bandit, Veerappan.",Ram Gopal Varma,"Sachiin Joshi, 
Sandeep Bharadwaj, 
Usha Jadhav, 
Nissar Khan"
tt6917210,Buffalo Boys,action,"Two brothers named Jamar and Suwo came back to the land of Java to avenge their father, who was a Sultan, after years of exile in America.",Mike Wiluan,"Yoshi Sudarso, 
Ario Bayu, 
Pevita Pearce, 
Tio Pakusadewo"
tt5594444,Attack of the Southern Fried Zombies,action,"Lonnie, a crop duster pilot, must lead a mismatched group of survivors to escape the deadly zombie horde after an experimental chemical, intended to control the invasive kudzu vine, transforms the citizens of Charleston, MS into zombies.",Mark Newton,"Timothy Haug, 
Wyntergrace Williams, 
Escalante Lundy, 
Susan McPhail"
