title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Tigerland,2000,101,Drama,6.9,Joel Schumacher,Ross Klavan,Shea Whigham,Afemo Omilami,Tom Guiry,Clifton Collins Jr.,"\"It is September 1971 and it is clear that the US is losing the Vietnam War. In the opinion of the average American soldier who came of age during the Peace movement of the 1960s, Vietnam was \"\"lost a long time ago\"\". Roland Bozz (Colin Farrell)",a draftee who is opposed to the war,is shown to be an unruly soldier with no respect for authority; he disobeys orders and talks back to his superiors. He quickly befriends another recruit,Jim Paxton (Matthew Davis)
Boys Don't Cry,1999,118,Drama,7.5,Kimberly Peirce,Kimberly Peirce,Peter Sarsgaard,Rob Campbell,Matt McGrath,Brendan Sexton III,"\"The film opens with Brandon Teena (Hilary Swank) driving in the night. He is going with his cousin, Lonny (Matt McGrath), an older boy who is gay, to a skating rink. Lonny warns Brandon against behaving dangerously. Brandon ignores him and enters the rink, which seems magical to him. There Brandon meets with a girl. Later, we see them kissing outside her home, and Brandon chivalrously tells her he won't leave until he knows she is safely inside. But later, Brandon is chased by a group of young men, one of whom is related to the girl, and all of whom are yelling homosexual-related insults and threats. Brandon seeks protection in Lonny's trailer, and if the audience doesn't know it already, the conversation reveals that Brandon is actually a girl who wants to live as a boy. Lonny tells Brandon that he wants him to find somewhere else to stay. There are hints that Brandon is in trouble with the law and has been ostracized by his immediate family.Later, Brandon seeks solace at a bar where he flirts with a girl named Candace (Alicia Goranson). He picks a fight with a large man who is hitting on Candace, and ends up getting hit several times. John Lotter (Peter Sarsgaard), a friend of Candace and her family, joins the fight, and flees with Brandon and Candace, with all laughing together in a nearby alley. Brandon is clearly energized by suddenly having allies. Brandon goes to Falls City, Nebraska, home of Candace, Lotter and another friend, Tom Nissen (Brendan Sexton III). Brandon stays at the home of Candace, who has a crush on Brandon.Brandon hangs out with Lotter, Nissen and Candace, and through them meets Candace's sister, Lana Tisdel (Chloë Sevigny). He falls for Lana while watching her sing karaoke with her sisters. Lana is, at first, indifferent to Brandon's presence, though Brandon is clearly smitten.Brandon loves his new life and new friends, but has not dealt with the legal issues back home. He misses an important court date, and carries the court summons in his pocket, which states his real name: Teena Brandon. Brandon also has a period, and goes to a gas station to steal tampons. While there, he meets up with a very stoned Lana, and protects her from an aggressive truck driver. He also flatters her regarding her karaoke skills.Lana is from an unstable home, with a mother (Jeanetta Arnette) who loves to party during the day with Lotter and Nissen. Lotter reveals to Brandon that when he was in prison, Lana wrote him regularly. Lana later reveals that she was only 13 when Lotter was in prison. Lana's mother likes Brandon very much, and Brandon lies to her, saying his mother and sister are living in Hollywood, where his sister is a model. Lana's mother says Brandon himself is beautiful enough to be a model.Lotter proves to be very irrational and volatile, treating Brandon at times like a beloved younger brother, and other times berating him. Lotter shows love for his own child, but then engage in dangerous behavior, like encouraging the baby to drink beer, and then become enraged when the baby pees on him. Nissen claims to be the only one who can control Lotter.Brandon shows up at the packing plant where Lana works nights and gets her attention during her smoking break. She sneaks out and the two have an intense sexual encounter on a blanket in a field near the plant. At one point, Lana sees down Brandon's shirt and, therefore, sees Brandon's wrapped-down breasts. But the sexual encounter continues, and Lana talks about it glowingly later to her sisters.Realizing he has to deal with his overdue legal issues back home, Brandon steals a check from Candace and forges her signature to get cash to pay his fine. But while paying the fine, the clerk realizes there is a bench warrant out for the arrest of Teena Brandon. Brandon is jailed, and is put in the women's section of the Falls City prison. At this same time, Candace finds a used tampon under the mattress of Brandon's bed, the court summons with the name \"\"Teena Brandon\"\"",and pants that have been stained with blood in the crotch. Confused and saddened,she goes to a bar to drink,and after cajoling from Lotter and Nissen
Traffic,2000,147,Drama,7.6,Steven Soderbergh,Simon Moore,Benicio Del Toro,J.R. Yenque,J.R. Yenque,Michael Saucedo,"\"The film begins in Mexico, where police officer Javier Rodriguez Rodriguez (Del Toro) and his partner, Manolo, stop a drug transport and arrest the couriers. Their arrest is interrupted by General Salazar (Milian), a high-ranking Mexican official. The general decides to hire Javier and instructs him to locate and apprehend Frankie Flowers (Collins, Jr.) a notorious hit man for the Tijuana Obregón Drug Cartel.Meanwhile, Robert Wakefield (Douglas), a conservative Ohio Judge, is appointed to be head of the President's Office of National Drug Control, taking the title of Drug Czar. Wakefield is warned by his predecessor and several influential politicians that the war on drugs is unwinnable. Unbeknownst to Wakefield, his honor student daughter, Caroline (Christensen) is using cocaine and falls victim to drug addiction when she is introduced to freebase cocaine by her boyfriend, Seth (Grace). She and Seth are arrested when another student at her high school overdoses on drugs and they try to dump him anonymously at a nearby hospital. Robert finds out that his wife Barbara (Irving) has known about their daughter's involvement with drugs for over six months.In the third plot line, which is set in San Diego, an undercover Drug Enforcement Administration (DEA) investigation led by Montel Gordon (Cheadle) and Ray Castro (Guzmán), arrest Eduardo Ruiz (Ferrer), a high-stakes dealer posing as a fisherman. In the process, Ruiz is hospitalized and decides to risk the dangerous road to immunity by giving up his boss - drug lord Carlos Ayala (Bauer), the biggest distributor for the Óbregon brothers in the United States. Ayala is charged by a tough prosecutor, hand-selected by Wakefield in an attempt to send a message to the Mexican drug organizations through a conviction against the drug lord.Flowers is tortured and eventually gives Salazar the names of several important members of the Óbregon Drug Cartel, who are arrested in a large effort by police and army soldiers. Javier and Salazar's efforts start to cripple the Óbregon brothers cocaine outfit, but Javier and Manolo discover that Salazar is a pawn for the Juárez Cartel, the rival of the Óbregon brothers. The entire Mexican anti-drug campaign is a fraud, as Salazar is wiping out one cartel, not out of duty, but rather because he has aligned himself with another cartel for profit.Wakefield realizes that his daughter is a drug addict and finds himself caught between his demanding new position and his worrisome family life. When he heads to Mexico, he is encouraged by the successful efforts of Salazar against the Óbregon brothers. When he returns to Ohio, Robert learns that his efforts to see Caroline rehabilitated have failed, and she escaped into the city and no one knows her location. Secretly, she's forced to prostitute herself and rob her parents to procure money for drugs.As the trial against Carlos Ayala begins, Carlos' pregnant wife, Helena (Zeta-Jones) learns of her husband's true profession. With her husband facing life imprisonment, and death threats against her only child, she decides to hire Flowers to assassinate Eduardo Ruiz. She knows that killing Ruiz will effectively end the trial nolle prosequi.Javier's partner, Manolo, sells information to the DEA, but is killed for his betrayal. Javier, who can no longer stomach working for Salazar, decides to cut a deal with the only non-corrupt organization he has access to - the Federal Government of the United States and the Federal Bureau of Investigation. In exchange for his testimony, Javier requests electricity in his neighborhood, so that kids can play baseball at night rather than be tempted into street gangs and crime. General Salazar's secrets are revealed to the public. He is arrested and tortured to death shortly after.Wakefield begins a search for his daughter and drags along Seth after interrupting one of his classes. After being threatened and nearly killed by Caroline's regular dealer, he follows Seth to a seedy hotel room in Cincinnati and finds a semi-conscious Caroline prostituting herself to an older man. Wakefield returns to Washington, D.C., to give his prepared speech on a \"\"10-point plan\"\" to combat the war on drugs. In the middle of the speech",he falters,then tells the press that on a war on drugs is a war against many of our own family members,which he cannot endorse. He quits his job and heads home.Flowers' assassination attempt on Ruiz fails
Reindeer Games,2000,104,Action,5.8,John Frankenheimer,Ehren Kruger,Gary Sinise,Tom Heaton,Mark Acheson,Dana Stubblefield,"\"Nick Cassidy and Rudy Duncan are cellmates in prison two days away from release. Nick has been corresponding with a young woman named Ashley Mercer, who is waiting for him on the outside. After Nick takes a shiv in a prison fight and dies, Rudy, who just wants to have a cup of hot chocolate after he reunites with his family a week before Christmas, takes his place and lets the beautiful Ashley think he is the one who has been writing her. Gabriel, the leader of a gang who assaults Rudy and Ashley in their cabin, is Ashley's brother, telling \"\"Nick\"\" that the gang",with Nick's help,will rob the casino he used to work at. Rudy reveals he is not Nick,but Ashley continues to confirm he is and that she wrote to him knowing Gabriel was going to kidnap and force Rudy to assist in the robbery. Rudy
Guest House Paradiso,1999,89,Comedy,6.1,Adrian Edmondson,Adrian Edmondson,Vincent Cassel,Charles Cartmell,Adrian Edmondson,Rik Mayall,"\"Richard \"\"Richie\"\" Richard (Mr Twat/Thwaite) and Edward \"\"Eddie\"\" Elizabeth Ndingombaba Hitler (Rik Mayall and Adrian Edmondson) run the worst guest house in the United Kingdom (\"\"You're not in any of the guidebooks. Nobody for miles around - an oasis of calm. Even the peasants in the village denied its existence.\"\")",neighbouring a poorly maintained nuclear power station. The chef is not only unable to cook,"but is both an idiotic drunkard and an illegal immigrant and eventually leaves due to not being paid and worse of it the waiter is not to be seen as Richie believe that he's in the hospital (\"\"Have you seen Pascal? Oh",damn. I'll have to phone the psychiatric hospital
Exorcist: The Beginning,2004,114,Horror,5.1,Renny Harlin,William Peter Blatty,Ralph Brown,James D'Arcy,Alan Ford,Stellan Skarsgård,"The film opens with a bloodied and terrified priest slowly making his way across an ancient battlefield full of the bodies of thousands of dead soldiers. There are many crows and hyenas roving around the bodies. The priest reaches the dead body of another priest and tries take a small demon idol of the head of Pazuzu from his hand, but, suddenly, the dead priest briefly comes back to life and stops the living priest from taking it. The camera pulls back to reveal that the entire valley is littered with dead soldiers, many have been crucified upside down. The film then cuts to Cairo, Egypt in 1949, where the young Father Lankester Merrin (played by Skarsgård, who played the same part in Dominion: Prequel to the Exorcist) has taken a sabbatical from the Church and devoted himself to history and archaeology as he struggles with his shattered faith. He is haunted especially by an incident in a small village in the occupied Netherlands during World War II, where he served as parish priest: near the end of the war, a sadistic Nazi SS commander, in retaliation for the murder of a German trooper, forces Merrin to participate in arbitrary executions in order to save a full village from slaughter.","","",""
Get Carter,2000,102,Action,5.1,Stephen Kay,Ted Lewis,Johnny Strong,Alan Cumming,John C. McGinley,Mickey Rourke,"Newcastle-born gangster Jack Carter has lived in London for years in the employ of organised crime bosses Gerald and Sid Fletcher. Jack is sleeping with Gerald's girlfriend Anna and plans to escape with her to South America. But first he must return to Newcastle and Gateshead to attend the funeral of his brother Frank, who died in a purported drunk-driving accident. Unsatisfied with the official explanation, Jack investigates for himself. At the funeral Jack meets his teenage niece Doreen and Frank's evasive mistress Margaret. It is later implied that Doreen might actually be Jack's daughter.","","",""
Remember the Titans,2000,113,Drama,7.8,Boaz Yakin,Gregory Allen Howard,Donald Faison,Kip Pardue,Ryan Hurst,Will Patton,"\"In 1971, at the desegregated T. C. Williams High School, a black head coach, Herman Boone, is hired to lead the school's football team. Boone is assigned to the coaching team under current coach Bill Yoast, nominated for the Virginia High School Hall of Fame. But, in an attempt to placate rising racial tensions and the fact that all other high schools are \"\"white\"\" only",Boone is assigned the head coach job. At first,he refuses as he thinks it is extremely unfair to Yoast,but accepts when he sees what it means to the black community. Yoast is then offered an assistant coach's job by the school board and initially refuses
Karz,1980,159,Action,7.4,Subhash Ghai,Sachin Bhowmick,Raj Kiran,Jalal Agha,Rishi Kapoor,Pran Sikand,"Ravi Verma wins a legal battle against Sir Judah, his dead father's business partner. Shantaprasad Verma, Ravi's dead father, was a rich man in Coonoor, whose property was unjustly usurped by Sir Judah after his death. Ravi gives the good news to his mother without realizing that Judah has already set contrary plans in action. Ravi has fallen in love with Kamini, a gold-digger working covertly for Judah. Here, Ravi tells his mother that he is going to get married & coming back to get her blessings for him & Kamini. On their way to Coonoor, Kamini throws Ravi off the cliff near a small temple of Goddess Kali.Two decades later, Monty, an orphan raised by G.G.Oberoi, is a twenty-one-year-old singer fond of a tune Ravi liked, which activates some of Ravi's memories subconsciously present in Monty.","","",""
Khushboo,1975,132,Drama,7.4,Gulzar,Sarat Chandra Chattopadhyay,Dev Kishan,Jeetendra,Raju Shrestha,Sudhir Thakkar,"Kusum as a child gets married to Vrindavan in a small ceremony. After some time her father dies in a riot and blame erroneously comes to Vrindavan's father. Due to this, Vrindavan's father rejects Kusum to be his daughter-in-law. Kusum along with his brother and mother, moves to different village away from Vrindavan's family. Now they grow up and Kusum (Hema Malini) considers herself as the wife of Vrindavan and rejects to marry anyone else. Eventually her mother dies and her brother Kunj (Asrani) stays single as he don't want to marry till he send his sister to in-laws. On the other side, Vrindavan's ( Jeetendra) father dies and he becomes a doctor. Oblivious to Kusum's feelings, he goes on to marry another girl Lakhi (Sharmila Tagore), who was also a victim of child marriage and has no one now. They had a son Charan (Master Raju) and Lakhi dies after some time due to illness. He moves to his own village and starts practice there. Once, he happens to visit a wealthy patient in Kusum's village where Kusum recognizes him, though he fails to as he only knows her pet name, not real name. Gradually they come closer and Vrindavan's mother is happy to accept Kusum as daughter-in-law. But misunderstandings develop because Kusum considers them insensitive as they not only forgot what they have done to her family but also takes her for granted now. But Vrindavan, having soft corner for her still wishes that she would come to him. Kusum grows close to his son Charan and keeps him with her during endemic in Vrindavan's village. Finally, Vrindavan and Kusum are able to overcome egoistic barriers and unite with the blessings of her brother, Vrindavan's mother and little Charan.",flashback,test,wikipedia
Devil in the Flesh 2,2000,92,Horror,4.6,Marcus Spiegel,Richard Brandes,Todd Robert Anderson,Bill Gratton,Rel Hunt,Jsu Garcia,"\"Spot is a dog who wants nothing more than to be a boy, a fantasy he has been fulfilling for one year, dressing as a boy named Scott Leadready II, and going to school with his master Leonard Helperman. Leonard is looking forward to spending the summer with his dog, but Spot proudly declares \"\"I Wanna Be a Boy\"\". Mary Lou Helperman",the fourth grade teacher and Leonard's mother,"is nominated for a \"\"Teacher of the Year\"\" award",and given use of Principal Strickler's Wentawaygo to travel to the finals in Sunny Southern Florida
Splatter: Naked Blood,1996,76,Drama,6.2,Hisayasu Satô,Taketoshi Watari,Tadashi Shiraishi,Sadao Abe,Sadao Abe,Seiya Hiramatsu,"A scientist named Eiji has developed a new chemical called 'MySon' that can turn pain into pleasure. He decides to put three girls who attend the experiment held by Eiji's mother to the test. Meanwhile, Eiji has a crush on one of the girls, Rika. 'MySon' influences the girls gradually. The gluttonous woman wishes to have the best food in the world, but she ends up eating herself. The vain woman wishes to have the thinnest and most beautiful body in the world. However, noticing hairs and pores all over her body, she tries to mutilate herself. Rika does not seem to be influenced by 'MySon', but Eiji finds out that it has turned her into a homicidal sadist. and that she killed the other two girls. He impregnates her, but dies. She survives, and bears his son. In the final scene, she leaves on a motorcycle to spray MySon onto the general population.","","",""
Antitrust,2001,108,Action,6.1,Peter Howitt,Howard Franklin,Douglas McFerran,Tim Robbins,Ryan Phillippe,Nate Dushku,"Working with his three friends at their new software development company Skullbocks, Stanford graduate Milo Hoffman is contacted by CEO Gary Winston of NURV (Never Underestimate Radical Vision) for a very attractive programming position: a fat paycheck, an almost-unrestrained working environment, and extensive creative control over his work. Accepting Winston's offer, Hoffman and his girlfriend, Alice Poulson, move to NURV headquarters in Portland, Oregon.","","",""
Shool,1999,138,Action,7.7,Eeshwar Nivas,Anurag Kashyap,Ganesh Yadav,Yashpal Sharma,Nagesh Bhonsle,Sandeep Kulkarni,"\"The film opens with a late night telephone call from Patna asking to speak to Bachchu Yadav (Sayaji Shinde), an MLA (Member of the Legislative Assembly) of the ruling political party in Bihar. Bachchu Yadav' lackeys trace their boss to a prostitute's abode, where he receives the telephone and is informed that his party has selected another MLA for the ticket this time. Yadav wastes no time, reaches the newly selected MLA candidate's home and pressurises him to give up his nomination in lieu of money. When intimidation fails, Yadav's thugs stabbed the MLA-candidate under Yadav's supervision. When his deadliest cohort, Sudhir Vinod, stabs him in right-side of the chest, Yadav rebukes him for this \"\"mistake\"\" and stabs the half-dead man himself on the left",jokingly reminding him that heart is on the left side,by enacting Madhuri Dixit's famous Bollywood song,"\"\"Dhak Dhak Karne Laga\"\"."
Sleepless,2001,117,Horror,6.2,Dario Argento,Dario Argento,Stefano Dionisi,Gabriele Lavia,Roberto Accornero,Paolo Maria Scalondro,"\"In Turin, Italy, 1983, Detective Ulysses Moretti investigates a murder scene and tells a young boy named Giacomo that he will find his mother's killer, even if it takes the rest of his life.Seventeen years later.Angela, a Rome prostitute, refuses to let a man do \"\"disgusting things\"\" to her and he gives her money and tells her to leave. After cleaning up in the bathroom","Angela hears the unseen man mumble in his sleep about killing \"\"lots of people\"\". In a panic",Angela runs,knocks over a table (that has several knifes on it)
Blow,2001,124,Drama,7.5,Ted Demme,Bruce Porter,Paul Reubens,Johnny Depp,Jordi Mollà,Cliff Curtis,"\"The film opens to a young George (Jesse James) and his parents Fred (Ray Liotta) and Ermine (Rachel Griffiths). Fred files for bankruptcy and loses everything. Fred tries to instill George with a belief that money is not important.A grown-up George (Johnny Depp) moves to Southern California with his friend \"\"Tuna\"\" (Ethan Suplee) and they plan to earn a living by selling marijuana with the help of an airline stewardess",Barbara Buckley (Franka Potente),and a girlfriend of George who introduces them to her friend/entrepreneur Derek Foreal (Paul Reubens),the main dealer
Brother,2000,114,Drama,7.1,Takeshi Kitano,Takeshi Kitano,Royale Watkins,Omar Epps,Masaya Katô,James Shigeta,"In the autumn of 1997, Danila Bagrov (Sergei Bodrov Jr.) returns to his small hometown of Priozersk following his demobilization from the Russian Army after the First Chechen War. Before he reaches home, he ends up in a fight with security guards, after he accidentally walks onto the set of a music video for the band Nautilus Pompilius. After Danila rejects a job offer from the chief of the local militsiya, who was a classmate of Danila's deceased father, he is released, on the condition that he will find work within the week. His mother insists that he travels to St. Petersburg to seek out his successful older brother Viktor, whom his mother is confident will help him make a living.","","",""
The Others,2001,104,Horror,7.6,Alejandro Amenábar,Alejandro Amenábar,Christopher Eccleston,Keith Allen,James Bentley,Eric Sykes,"\"The movie begins with Grace Stewart (Nicole Kidman) waking up from a nightmare. It is 1945 in Jersey, and her husband was fighting in France but he has yet to return home, even though the war has ended. She lives in a big, creepy house alone with her two kids, Anne (Alakina Mann) and Nicholas (James Bentley). Recently, around a week or two ago, all the servants just upped and abandoned them, without a word or collecting their wages.Three servants-- mute Lydia (Elaine Cassidy), Mr. Tuttle (Eric Sykes), and Mrs. Bertha Mills (Fionnula Flanagan)-- come to her door, to respond to an ad that Kidman had posted for new servants. They are all shown around the house by Grace, who explains the rules... one must never open a door without closing the previous one, and the drapes must always be shut because her children are \"\"photosensitive\"\"-- they break out in rashes and sores if they are exposed to light stronger than candlelight.One day",Grace goes to the mailbox and sees that the letters she'd sent out to the newspaper announcing positions are still there. She confronts Mrs. Mills angrily,demanding to know who they are.. and how did they know of the jobs if the ad hasn't even come out yet? Mrs. Mills then tells Grace that all three of them had used to live in the house,and had loved it so much that they come back to see if they could be of any use
Summer Catch,2001,104,Comedy,5.1,Michael Tollin,Kevin Falls,Brian Dennehy,Bruce Davison,Freddie Prinze Jr.,Fred Ward,"Ryan Dunne (Freddie Prinze, Jr.) is a local baseball prospect who gets an opportunity to play in the Cape Cod Baseball League for the Chatham Athletics. Dunne was born and raised in Chatham, Massachusetts and dreams of playing in the major leagues. He helps his dad with his landscaping business and takes care of Veteran's Field, where the Chatham A's play. During this time of year, wealthy families come to town to vacation, and live on Shore Road, the wealthier part of town.","","",""
Brotherhood of the Wolf,2001,142,Action,7.0,Christophe Gans,Stéphane Cabel,Vincent Cassel,Jacques Perrin,Christian Marc,Philippe Nahon,"The film begins during the French Revolution, with the aged Marquis d'Apcher as the narrator, writing his memoirs in a castle, while the voices of a mob can be heard from outside. The film flashes back to 1764, when a mysterious beast terrorized the province of Gévaudan and nearby lands.","","",""
Cats & Dogs,2001,87,Action,5.1,Lawrence Guterman,John Requa,Alexander Pollock,Myron Natwick,Frank C. Turner,Jeff Goldblum,"Mrs. Carolyn Brody (Elizabeth Perkins) and her son Scotty (Alexander Pollock) return home, and the family's Bloodhound Buddy starts chasing a cat, a chase which ends with Buddy's capture by other cats in an ambush.","","",""
Charlotte Gray,2001,121,Drama,6.4,Gillian Armstrong,Sebastian Faulks,James Fleet,Hugh Ross,Michael Fitzgerald,Robert Hands,"In 1942, a young Scot, Charlotte Gray, travels by train to London to take a job in a surgery. On the train, Richard Cannerley enters the compartment where Charlotte is seated. Cannerley chats with Charlotte, asking questions about her life and expressing interest that she is fluent in French. He gives Charlotte his card with the date, time and address of a book launch party. Social life in London is in full swing, and Charlotte's friends convince her to attend the party. There Charlotte meets handsome Royal Air Force Flight Lieutenant Peter Gregory. Cannerley interrupts Charlotte and Gregory by urging Charlotte to meet some of his acquaintances at the party. Cannerley asks Charlotte to contact him when she leaves the party.","","",""
Thillana Mohanambal,1968,175,Drama,7.6,A.P. Nagarajan,Kothamangalam Subbu,Nagesh,S.V. Sahasranamam,M.N. Nambiar,T.S. Balaiah,"\"\"\"Sikkal\"\" Shanmugasundaram (Sundaram) (Sivaji Ganesan) is a devoted Nadaswaram player",but is short-tempered and sensitive. He meets Mohanambal (Mohana) (Padmini),a Bharatnatyam dancer,and they fall in love with each other. Sundaram's ego prevents him from developing his relationship with Mohanambal
Surviving Christmas,2004,91,Comedy,5.5,Mike Mitchell,Deborah Kaplan,Josh Zuckerman,Ben Affleck,David Selby,Udo Kier,"Drew Latham is a wealthy advertising executive. Just before Christmas, he surprises his girlfriend Missy with first class tickets to Fiji. She is horrified that he would want to spend Christmas away from his family. Citing the fact that Drew has never even introduced her to his family, she concludes that he will never get serious about their relationship and dumps him. Drew has his assistant send her a Cartier bracelet to apologize. Desperate not to spend Christmas alone, Drew calls all of his contacts to find a place to stay on Christmas, but he is not close enough to anyone to be invited.","","",""
Reign of Fire,2002,101,Action,6.2,Rob Bowman,Gregg Chabot,Rory Keenan,Alexander Siddig,Terence Maynard,Christian Bale,"The film opens at an unspecified date in the early 21st century. During construction on the London Underground, workers penetrate an underground cave. A huge dragon emerges from hibernation, incinerating the workers with its breath. The only survivor is a boy, Quinn Abercromby (Ben Thornton), whose mother, Karen (Alice Krige)—the construction crew chief—is crushed to death protecting him. The dragon flies out of the Underground, and soon more dragons appear. It is revealed through newspaper clippings and the narration that dragons are the species responsible for the extinction of the dinosaurs. They are speculated to hibernate after destroying most living creatures until the planet repopulates. After the dragons reawaken, humanity resists with military force, including with nuclear weapons in 2010. This, however, only hastens the destruction, and within a few years, humans are nearly extinct.","","",""
The Piano Teacher,2001,131,Drama,7.5,Michael Haneke,Michael Haneke,Benoît Magimel,Thomas Weinhappel,Philipp Heiss,Georg Friedrich,"Erika Kohut is a piano professor at a Vienna music conservatory. Although already in her forties, she still lives in an apartment with her domineering mother. Her father is a long-standing resident in a psychiatric asylum.","","",""
Scary Movie 2,2001,83,Comedy,5.3,Keenen Ivory Wayans,Shawn Wayans,Natale Bosco,Mark Barrett,Marlon Wayans,Richard Bellos,"A teenage girl named Megan Voorhees (Natasha Lyonne) becomes possessed by the spirit of Hugh Kane, the house's previous owner. During a formal dinner party she emerges in her pajamas, insults her mother and the guests, then proceeds to urinate profusely on the floor. In response, Megan's mother (Veronica Cartwright) seeks help from two priests, Father McFeely (James Woods) and Father Harris (Andy Richter). After paying a trip to the bathroom, the men attempt to drive Hugh's ghost out, but the exorcism does not go as planned. After a chain of projectile vomits and various instances of pedophilia, Megan insults Father McFeely's mother. He responds by pulling out a gun and shooting Megan.","","",""
Bhairava Dweepam,1994,162,Action,8.1,Singeetam Srinivasa Rao,Raavi Kondala Rao,Kaikala Satyanarayana,Babu Mohan,Giri Babu,Subhalekha Sudhakar,"Jayachandra Maharaja (Vijay Kumar) of the Chandraprabha Dynasty deserts Vasundhara (K. R. Vijaya), a woman who gives birth to his son. Vasundhara, loses the child in a cyclone while crossing a river. She is found the hermitage revives her. Vasundhara, on learning the loss of her son attempts suicide. Concerned, Jamadagni creates a mystical flower on a bush, and tells Vasundhara that the flower will be in fresh and in bloom as long as her son is alive and well. Meanwhile, the child is found by tribals and taken to their village, Kotala Kona. The village chieftain and his wife adopt the child and name him Vijay (Nandamuri Balakrishna).","","",""
Yodha,1991,142,Action,4.5,Rahul Rawail,K.K. Singh,Shafi Inamdar,Sanjay Dutt,Annu Kapoor,Paresh Rawal,"In an unknown location in the Nepalese Himalayas, a young monk (played by Siddharth) is about to be crowned the Rinpoche of the monastery, when a gang of black magicians led by an unnamed character (played by Puneet Issar) kidnap him. It is revealed that the leader of the black magicians wishes to make a human sacrifice of the Rinpoche to attain invincibility. The other monks in the monastery understand that the Rinpoche's saviour will arrive from across the Himalayas to rescue him from the clutches of the black magicians. In the meantime, the young Rinpoche manages to escape from the clutches of the magicians and runs away to Kathmandu.","","",""
Do You Wanna Know a Secret?,2001,90,Horror,3.0,Ty Bradford,Kermit Christman,Greg Cipes,Michael Sarysz,Joey Lawrence,James Mapes,"\"A college male receives a note under his dorm door that says \"\"do you wanna know a secret?\"\" He assumes it is from his girlfriend Beth (Dorie Barton). He goes into the hallway to find her and is killed by someone in a mask.","","",""
Champion,2000,140,Action,4.5,Padam Kumar,Sanjay Masoomm,Abhishek Sharma,Rahul Dev,Kaivalya Chheda,Prasant Samadhar,"The film CHAMPION is a tale about a man who has a quest, a dream to be the best of the best. The film centres on four main characters, namely Rajveer Singh (Sunny Deol), a simpleton from a village in Punjab, whose sole dream in life is to become a super-cop and wipe off all crime. After, training, he gets his first posting at Mumbai for a special assignment. Bubbling with enthusiasm, an arrival, he is shocked to find that his job is to protect a nine-year-old boy, Abbas Khan (Abhishek Sharma). A bodyguard, after all the rigorous training to eliminate hardcore criminals! Abbas is the sole heir to millions of riches left to him by his parents, who have expired in a drastic plane crash. The only threat to Abbas's life is Nazir (Rahul Dev), who has a personal vendetta because of which he venomously stalks the innocent child. Abbas's only guardian is Sapna (Manisha Koirala), who is close to Abbas and his family. Sapna, a vivacious lady and a successful model, is the only source of love, affection and fun in Abbas's life. Rajveer and Abbas hate each other from the world go. Rajveer dislikes this naughty spoilt rich brat for being the cause of his shattered dream of becoming a super-cop whereas Abbas hates Rajveer for curtailing his freedom to do things as he pleases. Abbas then calls upon his messiah, Sapna, to take care of this dictator in his life and together they play pranks on Rajveer to get rid of him. From here starts a very interesting love-hate relationship filled with fun and laughter, only to culminate into Rajveer and Sapna falling in love and Abbas and Rajveer developing a relationship of understanding by the end of the day where Rajveer is ready to risk everything to protect Abbas from Nazir, the only danger in Abbas's life. But this time Nazir has made several chilling attempts to eliminate Abbas. Now the only way to get Abbas out of danger is for Rajveer to nab Nazir and he does not just that, with a powerful climax to this saga. Rajveer kills Nazir in a thrilling climax, rescuing Abbas.","murder, prank",train,wikipedia
My Boss's Daughter,2003,86,Comedy,4.7,David Zucker,David Dorfman,Ashton Kutcher,Mark Aisbett,Michael Madsen,Terence Stamp,"Tom Stansfield (Ashton Kutcher) is a researcher at a publishing company who works under the tyrannical Jack Taylor (Terence Stamp). Tom has a crush on his boss' daughter, Lisa Taylor (Tara Reid), who is completely controlled by her overprotective father. She reveals to Tom that her father is making her house-sit on the same night as a party she wants to attend, but Tom convinces her to stand up to her father and attend the party anyway. Lisa asks him to come to their house that night, leading Tom to think that she has invited him to the party; in reality, she just wants him to fill in for her - he reluctantly agrees. A comedy of errors ensues, including the return of Lisa's older brother, Red, on the run from drug dealers. Red dumps drugs into the toilet, and instead returns a bag of flour to the drug dealer. One of Tom's tasks is to guard their owl, O-J, which lives in an open cage (it has not been able to fly due to a deep depression, from the loss of a prior mate). When the bird drinks from the toilet polluted with drugs, it flies away. Jack Taylor's ex-secretary Audrey goes to the house to try to earn her job back. After fighting with her boyfriend, she stays over at the house. Lisa returns home after finding out that her boyfriend Hans is cheating on her. Tom hides from her everything that happened and she spends some time with him thinking he is homosexual. He clarifies to her that he's actually straight and she starts to like him. Audrey's friend thinks she has breast cancer and asks Tom to feel her breasts. Lisa walks in on them and is disgusted by the situation.","","",""
