title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Death to Smoochy,2002,109,Comedy,6.3,Danny DeVito,Adam Resnick,Danny DeVito,Harvey Fierstein,Edward Norton,Edward Norton,"\"Randolph Smiley is the host of \"\"The Rainbow Randolph Show\"\"",a popular children's tv show. Despite his friendly appearance on-stage,off-stage he is an arrogant and corrupt businessman who accepts bribes from parents who want to put their kids on his show. After an FBI sting exposes him,"Randolph is fired and his show is cancelled. He is replaced with the \"\"squeaky clean\"\" Sheldon Mopes and his character"
Haseena Maan Jaayegi,1999,147,Action,6.3,David Dhawan,Imtiaz Patel,Sanjay Dutt,Govinda,Ashish Vidyarthi,Anupam Kher,"Amirchand (Kader Khan) is the ill-fated father of two mischievous sons - Sonu (Sanjay Dutt) and Monu (Govinda). Both of them are always up to one prank or the other, most of them aimed at stealing money from Amirchand.","","",""
Vampires: Los Muertos,2002,93,Action,4.5,Tommy Lee Wallace,Tommy Lee Wallace,Tommy Lee Wallace,Cristián de la Fuente,Honorato Magaloni,Diego Luna,NOTE: Sequel to John Carpenter's Vampires (1998).Los Muertos picks up after the vampires went south into Mexico and Father Guiteau stashed the Bersier,"","",""
Poolhall Junkies,2002,99,Comedy,6.8,Mars Callahan,Mars Callahan,Rod Steiger,Ricky Schroder,Mars Callahan,Chazz Palminteri,"\"Obsessed by the world of pool, Johnny (Mars Callahan) could be one of the best. But his mentor and \"\"trainer\"\" Joe (Chazz Palminteri)",a shady hustler who decides how and who Johnny plays,is holding him back from his dream. When the day finally comes,Johnny breaks from Joe
Dogville,2003,178,Drama,8.0,Lars von Trier,Lars von Trier,Ben Gazzara,Jeremy Davies,Paul Bettany,James Caan,"\"Dogville is a very small American town in the Rocky Mountains with a road leading up to it, but nowhere to go but the mountains. The film begins with a prologue in which we meet a dozen or so of the fifteen citizens. They are portrayed as lovable, good people with small flaws which are easy to forgive.The town is seen from the point of view of Tom Edison (Paul Bettany), an aspiring writer who procrastinates by trying to get his fellow citizens together for regular meetings on the subject of \"\"moral rearmament.\"\" It is clear that Tom wants to succeed his aging father as the moral and spiritual leader of the town.It is Tom who first meets Grace (Nicole Kidman)",who is on the run from gangsters who apparently shot at her. Grace,a beautiful but modest woman,wants to keep running
Unspeakable,2002,108,Horror,3.6,Thomas J. Wright,Pavan Grover,Mark Voltura,Marco Rodríguez,J.D. Garfield,Dennis Hopper,"On his way home from a party, James Fhelleps is involved a car crash that kills his daughter Heather, and leaves his wife Alice disfigured, paralyzed and catatonic. While James aimlessly wanders the city, Alice is cared for by Barry, a coprophilic physical therapist who sexually abuses her. One day, James gives a prostitute named Emmy Bruzze a lift to her house, where James experiences a psychotic break when Emmy tries to seduce him, resulting in him killing her. As James stares at Emmy's body in shock, it begins speaking to him in Heather's voice, begging for help and claiming that God is keeping her from him. James returns home, gets rid of all religious objects in the house, and holds a conversation with Alice, who he is convinced communicates with him telepathically.","","",""
Gods and Generals,2003,219,Drama,6.2,Ron Maxwell,Jeff Shaara,Robert Duvall,Keith Allison,Jeff Daniels,Stephen Lang,"\"The film centers on the life of Thomas Jonathan \"\"Stonewall\"\" Jackson",the God-fearing and militarily brilliant yet eccentric Confederate general,from the outbreak of the American Civil War until its halfway point when Jackson,while on a night ride with his staff to plan the next day's battle
Better Luck Tomorrow,2002,101,Drama,7.0,Justin Lin,Ernesto Foronda,Kenji Matoba,Jason Tobin,Sung Kang,Parry Shen,"Ben Manibag and Virgil Hu are stereotypical overachieving Asian-Americans whose singular goal is to gain acceptance into highly prestigious Ivy League universities. Ben engages in perfectionistic pursuits including learning a new SAT word daily, and trying to best Calvin Murphy's record for free-throw shooting percentage Ben reveals that his perfectionism cloaks another side of his life, including toilet-papering houses with Virgil and other petty crimes including the theft and return of computer equipment with Virgil and his cousin Han Hu to earn easy money. Ben is involved in many school clubs, mainly to pad his college application. He makes the basketball team, though he ends up receiving only token playing time. At the same time, Ben develops a crush on his new lab partner, Stephanie Vandergosh, a girl of Asian descent adopted by a white family.","","",""
Bubba Ho-Tep,2002,92,Comedy,6.9,Don Coscarelli,Joe R. Lansdale,Bruce Campbell,Bruce Campbell,Daniel Roebuck,Bob Ivy,"An elderly man at The Shady Rest Retirement Home in East Texas is known to the staff as Sebastian Haff, but claims to be Elvis. He explains that during the 1970s, Elvis Presley (Bruce Campbell) grew tired of the demands of his fame and switched places with an Elvis impersonator named Sebastian Haff (also Campbell). He claims it was Haff who eventually died in 1977, while he, the real Elvis, lived in quiet, happy anonymity and made a living pretending to be himself. After a propane explosion destroyed documentation which was the only proof that he was actually Elvis, he was unable to return to his old lifestyle.","","",""
Spun,2002,101,Comedy,6.7,Jonas Åkerlund,Will De Los Santos,Mickey Rourke,John Leguizamo,Jason Schwartzman,Patrick Fugit,"\"Ross (Jason Schwartzman) is a regular customer of Spider Mike (John Leguizamo), a methamphetamine dealer. Spider Mike and his girlfriend Cookie (Mena Suvari) are constantly arguing, and Ross strikes up a friendship with Nikki (Brittany Murphy), a fellow addict. Speed scab ridden Frisbee (Patrick Fugit), an avid gamer, is kicked out of the house by Spider Mike, who is furious over losing his stash. Nikki takes Ross to \"\"The Cook\"\" (Mickey Rourke)",who supplies Spider Mike from a meth lab he has set up in a motel room. The Cook gives a small amount of meth to Ross in exchange for bringing Nikki (his girlfriend) home,and says that he will get in touch with Ross if he needs a driver.Back at his apartment,Ross gets messages from his mother and his former girlfriend Amy
Swimfan,2002,85,Drama,5.1,John Polson,Charles F. Bohl,Dan Hedaya,Clayne Crawford,Jesse Bradford,Michael Higgins,"\"The story opens with Ben Cronin (Jesse Bradford) who is a star swimmer at his high school and being pressured by his coach to deliver when scouts come to watch him compete in a week. Ben also works at a hospital and has the perfect relationship with his girlfriend, Amy (Shiri Appleby), but the two are under a little pressure since they are leaving for college and aren't sure if they will get into the same school. One day at school, he helps a new girl named Madison Bell(Erika Christensen) get her locker open by picking the lot with her hair pin. Madison tells him to keep her pin just in case she needs saving again.Ben's friend Josh (Clayne Crawford) tells Ben he has a thing for Madison, but she's staying with her cousin Christopher Dante (James DeBello) whom Josh bullies. Later, Ben nearly hits Madison with his car accidentally, and takes her home, but she leaves her notebook of music in his car and goes to her house to return it. The two go to lunch and Ben tells Madison he's been in trouble with drugs and stealing before, but he's changed. Madison tells Ben she plays cello to escape her problems and flirts with him, but Ben tells her he has a girlfriend, which she is fine with. But wants to keep hanging out with him.The two go to a pool, he encourages her to come out in the water, but she can't swim and asks him to teach her. Eventually, she persuades him to have sex with her. Ben hesitates, but they do. She asks him to tell her he loves her, even if he doesn't mean it, and he does. They promise to keep it a secret. But Ben starts having trouble focusing swimming because of his guilt and is criticized by the coach and Josh. At a party that night, Amy introduces Ben to Madison as a friend and the two try to pretend like nothing's happened. Amy later goes to move Ben's car, but Madison tells Ben that she left her panties in his truck. Ben barely gets there in time to stop Amy.Ben tries to avoid Madison even after her attempts to page him and talk to him online with the screenname \"\"swimfan85","\"\" but Madison stops by his house and brings his mother flowers. Ben tells her to back off and Madison gets upset that he wants to pretend nothing even happened. The next day Madison sends naked pictures of herself to Ben and is almost caught by Amy. At swim practice",Ben discovers that Madison is now going out with Josh so he assumes she's off his back. But she corners him in the locker room and wants to know why he hasn't been returning her calls. Ben,fed up
The Tuxedo,2002,98,Action,5.4,Kevin Donovan,Phil Hay,Daniel Kash,Ritchie Coster,Jody Racicot,Jason Isaacs,"Jimmy Tong (Jackie Chan) is a taxi driver notorious for his speed and ability to get his customers anywhere in the least amount of time. His reputation lands him a job as the personal chauffeur of the mysterious but wealthy Clark Devlin (Jason Isaacs). Jimmy does not really know what his new boss' job is, but Devlin's friendly nature, imperturbable demeanor, and willingness to offer Jimmy advice wins Jimmy over and the two become friends. What Jimmy does not realize is that Devlin is a secret spy and undercover government agent, and when an attempt to kill Devlin with a car bombing sends him into a coma, Jimmy ends up with Devlin's recent case notes and a special watch that controls Devlin's rather unusual tuxedo.","","",""
Aalavandhan,2001,177,Action,7.2,Suresh Krishna,H. Banerjee,Kamal Haasan,Kamal Haasan,Milind Gunaji,Fathima Babu,"\"Vijay Kumar, a Commando in Delhi is due to marry his girlfriend Tejaswini \"\"Teju\"\"",a television news presenter. Vijay's twin brother Nandu is a psychopath with schizophrenia. They both were separated as children and Nandu spent most of his life in an asylum for killing his stepmother. Vijay cares about Nandu and looks forward to his release,but a doctor tells him that Nandu is a danger to the society and should not be released.,""
Feardotcom,2002,101,Horror,3.4,William Malone,Moshe Diamant,Jeffrey Combs,Stephen Rea,Michael Sarrazin,Stephen Dorff,"Mike Black Reilly (Stephen Dorff) is an NYPD detective who is called to the scene of a mysterious death in the subway system. The victim, Polidori (Udo Kier), exhibits bleeding from his eyes and other orifices and, by the frozen look on his face, appears to have seen something horrifying before being hit by a train.","","",""
Roger Dodger,2002,106,Comedy,6.8,Dylan Kidd,Dylan Kidd,Campbell Scott,Ben Shenkman,Chris Stack,Jesse Eisenberg,"At lunch with several marketing professionals Roger (Campbell Scott) expounds on the primal difference between men and women. His argument is that men have a place and that is to hunt and have women, and women are naturally designed to stay at home. Later that evening as he lets himself into the apartment of Joyce (Isabella Rossellini), his boss at work and partner in an undercover office romance, Joyce states that she wants to end their relationship. The next day Roger is further bruised by the fact that Joyce has invited the office to her apartment for a party and the company invitation excluded Roger. Roger realizes that his time as office pet has come to an end, and as he trucks back to his cubicle he finds his nephew Nick (Jesse Eisenberg) in a standing meditative state. A senior in high school Nick says he has come to New York to interview at Columbia and would like to spend time with Roger getting a quick course on how to get a girlfriend. Roger takes him out on the town to give him lessons on how to start the relationship with women and eventually start dating. Roger sneaks Nick into a bar and puts him through some paces, first attracting the attention of Andrea (Elizabeth Berkley), an attractive woman. Soon Andrea summons her friend Sophie (Jennifer Beals) to make up a foursome, and they are immediately attracted to Nick because of his openness and unassuming manner and the fact that he has none of the jaded attitude that Roger has. From Rogers point of view Nick doesnt have the temperament for true urban womanizing. As the night wears on Roger castigates Nick for his inability to close the deal and make love to a woman and successfully give up his virginity, and decides to crash Joyces party. Roger gives Nick some instruction and even manages to set up an opportunity with an office associate Donna (Mina Badie) but Nicks conscience prevents him from reverting to Rogers tactics to make love to the inebriated young woman. But the appearance at the party leads to a scene in which Roger makes it very public what has happened to his relationship with Joyce, and manages to get himself fired in the process. As they move back into the night Roger tells Nick that there is always a fail-safe method to getting a woman, and that is to visit a brothel. At the underground location Roger cannot let Nick lose his virginity in such an emotionally barren atmosphere, and drags him back to his apartment to sleep things off. Roger has failed to introduce to the mysteries of the world, but has perhaps, gained a glimmer of a conscience. Nick travels back to his mother but Roger shows up unexpectedly to tutor Nick and his classmates on their home turf, bonding with the younger man in a more potent way, in an atmosphere populated by pre-adolescent peers.","psychedelic, philosophical",train,imdb
Blood Lake,1987,82,Horror,3.1,Tim Boggs,Doug Barry,Darren Waters,Doug Barry,Thom Renbarger,Michael Darter,"\"A septet of friends (Andy, Roger, Tricia, Max, Nell, Charlotte and Nicole) travel to a cluster of lakeside cabins, where they unearth a \"\"blood book\"\" that tells the story of Preacher Jacob",a priest who took over the nearby town's congregation in 1896. Jacob had his followers commit mass suicide under the belief that he could resurrect them as a new,perfect race enlightened by their deaths. Max and Nell go off to have sex,but before they do so Max skims the blood book and reads an incantation aloud
The Escapist,2002,88,Action,6.1,Gillies MacKinnon,Nick Perry,Richard Dormer,Gerry Behan,Barry Cassin,Des Braiden,"Denis Hopkins (Jonny Lee Miller) seems to have the perfect life, a job as a pilot, a beautiful home and wife Valerie (Paloma Baeza) who is expecting their first child. One night, Denis and Valerie's home is broken into by a borderline psychotic thief named Ricky Barnes (Andy Serkis) who shoots and kills Valerie, coldly saying to Denis: 'I'm going to let you live'. Valerie dies while being transported to the hospital, and the baby narrowly survives childbirth, leaving Denis devastated. Barnes is sentenced to twenty years in Sullom Voe Prison, which is on a remote island in the middle of the North Sea. Denis is not satisfied with the sentence, considering Barnes shows no remorse and openly mocks Denis in court.","","",""
Shark Tale,2004,90,Comedy,6.0,Bibo Bergeron,Michael J. Wilson,Robert De Niro,Will Smith,Michael Imperioli,Martin Scorsese,"\"In Reef City, an underachieving bluestreak cleaner wrasse named Oscar fantasizes about being rich and famous while making his way to work as a tongue scrubber at the local Whale Wash, a job in which he is following in his father's footsteps. Soon after arriving he is called to the office of his boss, a pufferfish named Sykes, to discuss the fact that he owes \"\"five thousand clams\"\" and has to pay it back by the next day. After explaining this to his angelfish best friend Angie",she offers him a chance to pay back the money by pawning a pink pearl that was a gift from her grandmother. Oscar brings the money to the race track to meet Sykes,but becomes distracted by his dreams of grandeur. Upon hearing that the race is rigged,"he places it all on a long-shot bet by the name of \"\"Lucky Day\"\". Such a million dollar bet is noticed nearby by a beautiful lionfish named Lola"
25th Hour,2002,135,Drama,7.6,Spike Lee,David Benioff,Edward Norton,Brian Cox,Misha Kuznetsov,Philip Seymour Hoffman,"\"FLASHBACK: The movie begins as Montgomery \"\"Monty\"\" Brogan (Edward Norton) is driving in NYC with Kostya (Tony Siraguza)","his Russian/Ukranian mobster-type muscle. Kostya has a heavy accent and some trouble with English idioms. He references \"\"Doyle's Law\"\" rather than Murphy's Law. They're late to meet with some \"\"important people.\"\" They find a badly injured dog that was obviously abandoned after a dogfight",and Monty wants to first shoot the dog with Kostya's gun (as a mercy killing) and then when he sees what a scrapper the pup is,he decides to save the dog. He grabs it in his jacket
Oomai Vizhigal,1986,176,Action,7.3,R. Aravindraj,Aabavaanan,Chandrasekhar,Jaishankar,Arun Pandian,C. Arunpandian,"A group of college girls, driving a light blue matador, arrive at Chola Picnic Village. They book a hotel room by a picnic spot. At night they go out to the beach, light a bonfire, and enjoy singing and dancing. After the song ends, the girls return to the hotel. One of the girls, Vasanthi, separates from the group. She comes across a pi shaped bell stand, and rings it three times. A man, P.R.K, appears, riding on a carriage. He looks into her eyes, and rides Vasanthi down, grabbing her hair and kidnapping her.","","",""
Final Destination 2,2003,90,Horror,6.2,David R. Ellis,J. Mackye Gruber,Tony Todd,Terrence 'T.C.' Carson,Jonathan Cherry,David Paetkau,"\"It begins with a TV newsman talking about Flight 180 and its survivors and who got killed. Only one person survived, Clear Rivers (Ali Larter).Then we meet Kimberly (A.J. Cook), who is going on a road trip with her friends.They start their trip. She is driving with her one girl friend and two stoners in the back. Her dad calls her and tells her that her transmission fluid is low and to get it checked. She says ok and hangs up. Her friend tells her not to stop the car, though, when the warning light comes on. While driving, Kim sees a bus full of rowdy football players, a jocky looking guy, a cyclist, a mom and her son, a truck with logs, a guy drinking in a truck, a stoner, and a cop. Then, when the cop spills his coffee, the truck's cargo falls off. One of the logs goes through his window. The stoner's car flips over the cops, the cyclist falls off and his rammed by his motorcycle, the mom and son blowup, and the stoner gets hit by a truck. Kim's car flips and she thinks all is ok, until she sees the jocky looking guys car on fire. It gets hit by the other truck, which comes for her car, until she wakes up out of a dream.She pulls over, stopping some people. The cyclist (Eugene), mom and son (Tim and Nora), a pregnant mom, the jock aka lottery winner (Evan), the stoner (Rory), a rich girl (Kat), and the cop (Thomas). He stops and asks Kim why she is blocking traffic. She says that she saw an accident. He doesn't believe her, until the truck passes by. The cars start blowing up. Kim freaks out, Thomas runs to his cop car to alert the other cops, and runs back to save Kim from an oncoming truck, which hits her car, killing her friends. She cries and is taken back to the cop station with the others.They all talk about how coincidental it is that Kim saw it just like Alex did in the first film. (The highway was Highway 180). Eugene tells everyone about it, how everyone died. Thomas notes that one lived, Clear Rivers. They all talk about how they are going to die, and then leave. Kim's dad arrives and takes her home. She talks to her dad about her mom and all the death stuff.First, we see Evan, who was a lucky lottery winner and is getting a bunch of messages from women over his money. His microwave blows out as his hand gets stuck in the garbage disposal, after trying to get his ring. He gets out of his apartment right before all of these things start blowing up. He climbs down a ladder, which won't come down, so he forcefully jumps on it, making it fall. He lands on his feet, but slips on some food. The ladder comes down within inches of his head, but after a few gasps, it goes through his eye.We see Thomas looking up on articles about the Flight 180 incident. He comes upon Alex Browning, the survivor from the first movie, who apparently, while with Clear, was killed by a falling brick. Then we see the other survivors from the car incident, watching the news. Kim sees it and goes to her room. She looks at all her pictures of her friends, looks up Clear Rivers, and goes to the mental institution where Clear is. She talks to Clear, who tells her that she should just save herself, and that all her friends will just die. She feels kind of guilty after Kimberly storms out. She goes home and finds Thomas there. They talk until Kim sees a reflection of pigeons, which scare her. She turns around and sees nothing there. Kimberly deduces that Nora and Tim are going to be attacked by pigeons. We then see Clear in her cell, where she has a sudden change of heart, considering leaving the hospital.Tim and his mom, Nora, are at the dentist. Tim goes inside. Then the doctor is about to put a needle in his mouth, when a bird hits the window. The dentist says he can't do that with all the distraction, so he gives Tim laughing gas instead. Back in the main room, a fish tank has just begun leaking near a half-pulled out plug. As he is drilling, the dentist hears glass break, and leaves Tim with his mouth open. While Nora and the dentist are trying to get rid of the bird, the plug blows up the circuits. The gas tank turns up all the way. A dangling plastic fish from the ceiling falls into Tim's mouth, who almost chokes until the dentist's aid takes it out. They leave after Tim almost dies. Tim walks near a construction site next to the hospital, while standing under a giant piece of glass.Some birds come and break the wire, causing it to fall and crush Tim's skull.Nora cries over the incident. Kim arrives and tries to take Nora away, but Thomas stops her. She says that Nora is next. Then Clear arrives. She takes them to the morgue, where they meet the mortician, William Bludworth. He tells Kim that the only way to stop death is to create new life. She doesn't understand, but this comes to importance later. While at a gas station, Kim has a weird vision, that she is driving a van and it crashes into a river. Thomas then realizes that new life could mean pregnancy. There had been a pregnant lady Isabella stopped before the incident. Thomas sends out an APB on the white van Isabella was driving.All of the survivors gather at Thomas' apartment. They all talk about who's next, Nora knows it's herself. Kim gives them all cellphones, saying that if Kim sees something, she will call them. Eugene doesn't believe this stuff, so he picks up his jacket, starting for the door. A ball rolls out into a mousetrap. It flings up and knocks down a boat, almost killing Clear. She tells everyone to be careful. Somewhere close by, a cop finds Isabella, the pregnant lady, in the white van, and arrests her for stealing the van, jokingly set up by Thomas.Nora leaves with Eugene in an elevator. They are with another old man, a guy with a basket full of prosthetic arms. Some of the arms had hands, others had hooks. Back at Thomas', while Rory is securing the potentially deadly things, he knocks down a bunch of stuff. He looks at the ground and sees a shadow of a body and some hooks. Thomas calls Nora, who drops her cell, getting her ponytail caught in the hooks, and tells her that hooks are going to kill her. She doesn't understand, until the hooks trap her hair in the cart. The old man tries to get her free, but the elevator opens and she runs out, only to get her head caught between the doors. The elevator tries to go up and Nora is being choked by the elevator doors, the top of the elevator entrance way, and the floor of the elevator. Kat and Kimberly try to pull her down which cause her to become decapitated. Eugene is scared and crazily goes back to Thomas'. He threatens everyone with a gun and puts to his head, shooting six times, with nothing coming out. He breaks down and cries, while Thomas inspects the gun. It is fully loaded. Kim says it wasn't his turn.They leave the apartment. Next scene shows the cop that pulled over Isabella putting her in the prison. As they start arguing, Isabella's water breaks. The cop panics and they leave in her van. Back to the others, they are driving. This is where the first movie comes into play. They talk about near death experiences. Eugene explains that he was a teacher, and he was sent to another school. The teacher that took his place died two days later. Kat says that she was in a bus when it killed a girl in the same town Clear was from. It was Terry from the first movie, and the teacher was the one who died in her house. Then Rory says he was in Paris, on acid and all this stuff, when he saw a guy get killed by a falling sign. Thomas says that there had been a train wreck (Seann William Scott's head and Kerr Smith's car from the first film) and that he had been sent to that, while his partner died, where Thomas was supposed to go. Kim just saw on TV that some kid tried to strangle himself in a bathtub. They are all connected to the Flight 180 survivors.As the cop and Isabella are speeding down the road, Kat's tyre pops and they almost hit Isabella's van. The car goes out of control, and crashes. A log goes through the side, pinning Kat to her seat, and a sharp pole through the back of her headrest. She almost hits it. Eugene has some kind of liver problem and can't breathe. Some farmers arrive and Kim tells them to call 911. He goes to the hospital. A camera crew arrives, only to hit a rock, breaking their gas tank, causing it to leak. Rory hands Kim his wallet and his keys, and asks her to get rid of his porno and drugs,... \"\"anything that would break my mom's heart. Rory then saves the farmer's son from a speeding car. Firemen are using jaws of life to cut off Kat's door. Kat asks the firemen not to do it so loud","the fireman tells her \"\"OK","i'll just put it on quiet mode.\"\" Kat replies with \"\"that would be good.\"\" The jaws force the airbag to come out",pinning Kat's head against the sharp pole
Bells of Innocence,2003,110,Horror,2.9,Alin Bijan,Chris Bessey,David A.R. White,Scotty Veale,Mike Norris,Chuck Norris,"\"Jux Jonas (Mike Norris) is a man whose faith in God hangs by a thread. His daughter was hit and killed by a car, and he's spent the last few years \"\"tearing through life\"\"",not wanting to face the pain and return to his faith. Reluctantly,he journeys with friends Conrad (David A.R. White) and Oren (Carey Scott) aboard a plane to Mexico,to hand out Bibles as a form of ministry. However
Kannathil Muthamittal,2002,136,Action,8.3,Mani Ratnam,Sujatha Rangarajan,Madhavan,Prakash Raj,Master Suraj,Delhi Kumar,"The film begins in a small village in Sri Lanka called Mankulam, where M. D. Shyama (Nandita Das) is married to Dileepan (J. D. Chakravarthy), who along with few other Sri Lankan Tamils in the village, is part of the Tamil Tigers rebel association. While having a quiet moment, the couple hears sounds of Sri Lankan army troops approaching. He asks Shyama to leave while he remains in the forest. Shyama realizes that she is pregnant and waits in vain for Dileepan’s return. Her villagers begin fleeing to India to seek refugee due to the war. Shyama is initially stubborn to leave her husband behind, but her relatives convince her to seek refuge for her unborn child's sake. The villagers board a boat to the shores of Rameswaram. On the journey one of the rebels says that he has seen her husband, Dileepan, with bullet wounds in the forest. Shyama wants the boat to turn around but it is too late. In Rameswaram, while a local collector takes down the names of the refugees, Shyama gives birth to a baby girl. However, the urge to find her possibly wounded husband and be with her people back home overwhelms Shyama and she leaves behind the newborn girl, hoping that the girl will lead a better life.","","",""
Der Wixxer,2004,85,Comedy,6.2,Tobi Baumann,Oliver Kalkofe,Oliver Kalkofe,Oliver Kalkofe,Thomas Fritsch,Wolfgang Völz,"The film begins at BlackWhite castle, one of the last castles in black & white located in the United Kingdom. Residing there is the Earl of Cockwood (Thomas Fritsch), a notorious gangster. At some point, a tourist couple from Bitterfeld gets lost in the woods and witness a murder: the Monk with the Whip gets overrun by a truck. At the wheel: The Wixxer, an evil gangster who wears a skull mask and wants to take over Londons crime scene. To do that he arranges for the death of many of the current gangsters.","","",""
Big Fish,2003,125,Drama,8.0,Tim Burton,Daniel Wallace,Albert Finney,Robert Guillaume,Matthew McGrory,Billy Crudup,"\"Edward Bloom (Albert Finney), a charismatic teller of tall tales, is a source of frustration to his only child, William (Billy Crudup). At Will's wedding, Edward embarrasses him by telling the guests an impossible-sounding story about the day of Will's birth, involving a giant catfish that ate his wedding ring. Will believes that his father tells lies to get attention and confronts him angrily. They don't speak to each other for three years.Will receives news that Edward is very ill with cancer, and that he might not have long to live. Will and his pregnant wife Josephine (Marion Cotillard) travel to Ashton, Alabama, Will's hometown. They have a reunion with Sandra K. Bloom (Jessica Lange), Edward's wife and Will's mother, who is bringing Edward home from the hospital to take care of him until he dies. Edward is weak and bedridden, but he and Will finally speak again. Will asks to know the truth about his father's life. Edward retells his version of his childhood....In a flashback, a young Edward (Scott Christopher Mcpherson Jr.) and two of his friends meet a witch (Helena Bonham Carter) living in a swamp who has a glass eye which reveals the eventual death of anyone who looks into it. Edward sees how he will die (though the audience does not), and decides that he can now take unreasonable risks because he knows they cannot kill him. Soon afterward, Edward begins to grow at an alarming rate and is hooked up to a machine in bed, as his muscles and bones cannot keep up with his \"\"body's ambition.\"\" In an encyclopedia",young Edward reads that a goldfish will remain small if kept in a small bowl,but will grow bigger in a larger habitat. Because he is growing so fast,he concludes he is meant for bigger things.As a teenager
I'm Not Scared,2003,108,Drama,7.4,Gabriele Salvatores,Niccolò Ammaniti,Riccardo Zinna,Giuseppe Cristiano,Michele Vasca,Diego Abatantuono,"The action of the film takes place in 1978, in a fictional town called Acqua Traverse in Southern Italy, during the hottest summer of the century and the infamous Years of Lead. A nine-year-old boy named Michele Amitrano and a group of his friends set out on a race across scorched wheat fields to a deserted farmhouse. Michele's sister tags along but falls over, breaking her glasses, and she calls out to Michele, who runs back to her. Michele quickly calms her worries about the glasses, and they continue running. They are the last of the group to arrive at the farmhouse, which means that she and Michele must pay a forfeit. However, the leader of the group, Skull, chooses the only girl in the group apart from Michele's sister to pay up instead. He instructs her to expose herself to the boys, and she looks to the others for help, but they refuse to meet her gaze. She reluctantly and hesitantly begins to take off her clothes, when Michele pipes up that he was the one to arrive last and he should be the one to pay.","","",""
The Stepford Wives,2004,93,Comedy,5.3,Frank Oz,Ira Levin,Dylan Hartigan,Matthew Broderick,Jon Lovitz,David Marshall Grant,"The premise involves the married men of the fictional town of Stepford, Connecticut and their fawning, submissive, impossibly beautiful wives. The protagonist is Joanna Eberhart, a talented photographer newly arrived from New York City with her husband and children, eager to start a new life. As time goes on, she becomes increasingly disturbed by the zombie-like, submissive wives of Stepford, especially when she sees her once independent-minded friends, fellow new arrivals to Stepford, turn into mindless, docile housewives overnight. Her husband, who seems to be spending more and more time at meetings of the local men's association, mocks her fears.","","",""
Catwoman,2004,104,Action,3.4,Pitof,Bob Kane,Michael Massee,Benjamin Bratt,Christopher Heyerdahl,Byron Mann,"The figure of a limp woman with long curly hair is seen drifting underwater, and a voiceover questions the end of a life that never truly existed. This life ended in murder, the victim herself unsure of who her killer was and why she was killed. Her death was only metaphorical, for in her place a new life begins.The story starts with Patience Phillips (Halle Berry), a timid woman who can't stand up for herself. She lets people walk all over her, and has wasted her artistic talent working for a cosmetic company as a graphic designer. George Hedare (Lambert Wilson) runs the company with his supermodel wife, Laurel (Sharon Stone). Laurel knows that Patience is capable, but seems mostly indifferent, only using her in own power struggles with her husband. George, an abusive boss in general, finds plenty of opportunity to mock Laurel.The company is about to launch BeauLine, a new anti-aging product that Laurel had secretly been using for years. The advertisement is designed by Patience but George, unsatisfied, demands that she redesigns it. Upset and frustrated, Patience returns home and sees a cat looking up at her. Shaking her head, she goes to sleep, but her loud neighbours keeps her up and she is unable to rest. Next morning, the cat is on her window ledge. When she approaches, she realizes the cat has climbed up to a higher ledge and was potentially stuck. To try and reach the cat, Patience climbs out her window ledge, and a passing detective mistakens her intentions as suicidal. He ends up rushing into her apartment and pulling her back in. Patience would have thanked him but realizes she is late for work, in her hurry to leave she drops her wallet. The detective, Tom Lone (Benjamin Bratt), tracks her down to her workplace and returns it to her, and both agree to a coffee date.Later that night, Patience goes to the production factory to deliver her artwork, and she accidentally hears that the BeauLine has unsafe health problems. Stunned, she backs into several tools, revealling her presence. Two men chase her into a large waste water pipe, where she is trapped, and they flush her into the river, where she drowns. The cat that has been appearing in front of Patience appears by her body and gathers several other cats around her.Patience eventually drags herself unsteadily up and returns home. Her movements are off and uncontrollable, and she ends up breaking the glass through her own window. When her neighbours start their usual loud party again, she yells at them to quiet but they again ignore her. The old Patience would have backed down, but now she strodes down, knocks on their door, and promptly beats up the host and destroys the music equipment in front of many shocked guests. When she wakes up the next morning, she almost dismisses everything as a dream until she sees the broken glass. Unfortunately, her memories of what happened before that are blank, and so she cluelessly returns back to work.At work, George loudly yells at Patience in front of all her coworkers for not handling in her project. She tunes him out, which angers him further, and when she apologizes he only continues. Patience than apologizes for wasting her time in the company, and is fired, but as soon as George leaves her colleagues swarm around her in congratulations. Patience packs up her things and while she and her friends are walking home, two dogs instantly begin barking at her and she instinctively hisses at them. When questioned, she explains her behaviour as allergies. When they pass by a jewelry store, Patience's attention is caught by a beautiful collar-like necklace, but is reminded of her new unemployed status and leaves longingly. Once home, she sees the same cat again, and finally close enough she was able to find the address on the cat's owner.The cat belonged to an older woman named Ophelia, a former professor who lived alone in a house full of cats.","","",""
