title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Primary Colors,1998,143,Comedy,6.7,Mike Nichols,Joe Klein,John Travolta,Billy Bob Thornton,Adrian Lester,Paul Guilfoyle,"Well acted drama, adapted from a novel by Joe Klein; has a terrific first half and then falters horribly in the final half hour- almost completely killing the entire movie. Travolta is dead-on as southern Governor Jack Stanton (a thinly veiled charicature of Bill Clinton), who is running for President. The film is shown from the perspective of a young, African-American man named Henry Burton, who is Stantons campaign manager. Through his eyes we spend intimate moments with the candidate, his wife and family and the various people working on his campaign. We also meet the other contenders for the office and get a rare inside glimpse of politics at work, which can be a ruthless and conniving game. Its fascinating material and the film hits the ground running, using a mostly good natured, humorous approach. The campaign must deal with the various and not unusual attacks by the opponents and must constantly dream up new strategies and schemes. Billy Bob Thornton is the man in charge of that department and he is all aces as Richard Jemmons, a ruthless, foul mouthed PR man. When even he cant refute some of the attacks on Stantons character (like an alleged affair with a hairdresser), Mrs. Stanton turns to Libby Holden (a terrific Kathy Bates). Libbys a quirky and unstable (shes been recently released from a mental hospital) defender of the Governor; whos reckless tactics actually get results. But she has a strict moral code that none of the others operate by. She will only go so far- and while she will defend attacks from other candidates she refuses to dig up dirt to attack another candidate first. It turns out that Governor Stanton is a genius player of the political game but also a tremendous philanderer who just may have had an affair with a 17 year old African-American girl and gotten her pregnant. Through some slick manipulation, he is able to disprove this. Then one of his opponents suffers a paralyzing series of heart attacks and is out of the race only to be replaced by a seemingly impeccable do-gooder. It turns out that he has a past history of drug abuse and homosexuality. The breaking of this news could seal the deal for Stanton but Libby is adament that he not go through with it. This is where the film breaks down, in a show of heavy handed moralizing and then a melodrmatic suicide that throws everything off course. The film has an open ending, never telling us flat out that Stanton wins and goes on to become President of the United States but the answer isnt difficult to surmise. This really is a good movie, enriched with great performances from a terrific cast and plenty of inspired moments of wit and outrageousness. It also has some heartening moments, as well and these are a constant reminder of how and why Bill Clinton got elected in the first place. Nichols does a fine job of directing and Elaine May does a pretty faithful adaptation of Kleins novel. Though his story is fictional, it is really a thinly disguised look at the 1992 Presidential campaign of Bill Clinton. Klein worked for Newsweek as a reporter and columnist during the 1992 Presidential election and also followed Clinton on the road and got to see a lot of things first hand. Youll see them in the movie and although most of it isnt that shocking, if you think about it, some of it really is- or at least, should be. This film does make you think and it raises some pretty frightening conclusions. After all that we do see going on, imagine what we dont see behind the scenes and probably never will. All of the wheeling and dealing and manipulation that is politics, as usual. Fascinating, even though not entirely successful.","satire, atmospheric",train,imdb
Woo,1998,84,Comedy,4.2,Daisy von Scherler Mayer,David C. Johnson,Darrel Heath,Lance Slaughter,LL Cool J,Michael Ralph,"\"Woo (Smith) is an extroverted woman living in New York City, and she has a notorious knack for turning men into mush. When Woo's psychic friend Celestrial (Girlina) predicts that the man of her dreams is about to enter her life, Woo doesn't believe it is true. Celestrial, however, is convinced that Woo is destined to meet a tall, debonair Virgo. Woo's cousin Claudette (Paula Jai Parker) and Claudette's boyfriend Lenny (Dave Chappelle) plan to spend the night together but find themselves entertaining Woo instead. Lenny begs his best friend Tim Jackson (Davidson) to take Woo out - even though shy, strait-laced law clerk Tim is the polar opposite of the sassy and brassy Woo. That same night, Lenny and Claudette's night goes wrong when his sick obsession with chicken drives her to be forced to dress up as a sexy but awkward \"\"chicken ho\"\" (he makes her cluck and walk like a chicken) but she is allergic to feathers.","","",""
The Woodlanders,1997,98,Drama,6.2,Phil Agland,Thomas Hardy,Walter Sparrow,Cal MacAninch,Tony Haygarth,Geoffrey Beevers,"\"The story takes place in a small woodland village called Little Hintock, and concerns the efforts of an honest woodsman, Giles Winterborne, to marry his childhood sweetheart, Grace Melbury. Although they have been informally betrothed for some time, her father has made financial sacrifices to give his adored only child a superior education and no longer considers Giles good enough for her. When the new doctor – a well-born and handsome young man named Edred Fitzpiers – takes an interest in Grace, her father does all he can to make Grace forget Giles, and to encourage what he sees as a brilliant match. Grace has misgivings prior to the marriage as she sees a village woman (Suke Damson) coming out of his cottage very early in the morning and suspects he has been sleeping with her. She tells her father that she does not want to go on with the marriage and he becomes very angry. Later Fitzpiers tells her Suke has been to visit him because she was in agony from toothache and he extracted a molar. Grace clutches at this explanation - in fact Fitzpiers has started an affair with Suke some weeks previously. After the honeymoon, the couple take up residence in an unused wing of Melbury's house. Soon, however, Fitzpiers begins an affair with a rich widow named Mrs. Charmond, which Grace and her father discover. Grace finds out by chance that Suke Damson has a full set of teeth and realises that Fitzpiers lied to her. The couple become progressively more estranged and Fitzpiers is assaulted by his father-in-law after he accidentally reveals his true character to him. Both Suke Damson and Mrs Charmond turn up at Grace's house demanding to know whether Fitzpiers is all right - Grace addresses them both sarcastically as \"\"Wives -all\"\". Fitzpiers later deserts Grace and goes to the Continent with Mrs Charmond. Grace realises that she has only ever really loved Giles but as there is no possibility of divorce feels that her love seems hopeless.","","",""
Dogma,1999,130,Comedy,7.3,Kevin Smith,Kevin Smith,Matt Damon,Jared Pfennigwerth,Bud Cort,Ben Affleck,"\"The film opens with a homeless man (Bud Cort) on a deserted New Jersey boardwalk in Asbury Park being assaulted and severely beaten by three mysterious pre-teen kids in street hockey gear.Cardinal Glick (George Carlin) gives a presentation at a church telling about the various changes that are going to be made to boost Catholicism's fading image, including a new, more uplifting symbol for Jesus, the Buddy Christ, and a rededication of a century-old church. With a Papal sanction, anybody who enters the church on the day of the rededication ceremony will have all their sins forgiven, and be given a morally clean slate. This catches the attention of two fallen angels, Bartleby (Ben Affleck) and Loki (Matt Damon), when they are sent a newspaper cutting regarding the rededication. Loki was the former angel of death, and Bartleby, a Grigori or fallen angel, talked him into quitting his position, which got them banned from Heaven, to serve an eternity in a place worse than Hell; Wisconsin. Bartleby and Loki are not willing to spend another thousand years in Wisconsin, so they see the plenary indulgence as a loophole to sneak back into Heaven, and after analyzing the situation, the plan seems foolproof. Loki also figures that he can get back on God's good side if he resumes his position as the angel of death, killing people who God would consider sinners, particularly the creators of a hit children's show called \"\"Mooby the Golden Calf.\"\" The two set off for New Jersey",killing various people along the way.We then meet Bethany Sloane (Linda Fiorentino),a Catholic who has been having a crisis of faith since her husband left her after a disease destroyed her uterus and ruined her chances of ever having children. She lives in Illinois and works at an abortion clinic which is often picketed by Catholic pro-life demonstrators. Bethany rejects going out on a date or socializing with her co-workers in favor of her job.We also meet Azrael (Jason Lee),a demon. We learn that he is in charge of the three kids from the beginning
The Lord of the Rings: The Fellowship of the Ring,2001,178,Action,8.9,Peter Jackson,J.R.R. Tolkien,Billy Boyd,Sean Astin,Orlando Bloom,Elijah Wood,"\"The prologue, spoken by Galadriel, shows the Dark Lord Sauron forging the One Ring which he can use to conquer the lands of Middle-earth through his enslavement of the bearers of the Rings of Power powerful magical rings given to individuals from the races of Elves, Dwarves and Men. A Last Alliance of Elves and Men is formed to counter Sauron and his forces at the foot of Mount Doom, but Sauron himself appears to kill Elendil, the High King of Arnor and Gondor, and Gil-galad, High King of the Noldor. After Elendil falls his son, Isildur, grabs his father's broken sword Narsil, and slashes at Sauron's hand. The stroke cuts off Sauron's fingers, separating him from the Ring and vanquishing his army. However, because Sauron's life is bound in the Ring, he is not completely defeated until the Ring itself is destroyed. Isildur takes the Ring and succumbs to its temptation, refusing to destroy it, but he is later ambushed and killed by orcs and the Ring is lost in the River Anduin, into which Isildur fell.The Ring is found two-and-a-half millennia later, and eventually it comes to the creature Gollum, who takes it underground for five centuries, giving Gollum \"\"unnaturally long life.\"\" The Ring leaves him however",and is found by the hobbit Bilbo Baggins,much to the grief of Gollum. Bilbo returns to his home in the Shire with the Ring,and the story jumps forward in time sixty years. At his 111th birthday
Snow Falling on Cedars,1999,127,Drama,6.7,Scott Hicks,David Guterson,Richard Jenkins,James Rebhorn,Ethan Hawke,Reeve Carney,"In the town of Mossyrock, WA, fisherman Carl Heine, Jr. (Eric Thal), is reported missing after staying out in his fishing boat at night in heavy fog. After scouring the waters around the island, Carl's boat is found, with Carl found dead in his fishing nets. Being a family man with no reason to kill himself, the townspeople suspect foul play. After searching Carl's boat, a spare battery is found to power the boat, that doesn't appear to fit. The battery is soon found out to be the property of Kazuo Miyamoto (Rick Yune), a Japanese fisherman who was known to be friends with Carl as a boy. This evidence immediately makes Kazuo a prime suspect, and he is arrested, and put on trial for the murder of Carl.Covering the story is a man named Ishmael Chambers (Ethan Hawke), who assumed the job of running the town's small newspaper upon the death of his Father. Ishmael takes an interest in the case, because of Kazuo's wife, Hatsue (Youki Kudoh). Many years before, Ishmael and Hatsue were both young lovers, though segregation regarding the town's Japanese population was evident in many places. Ishmael and Hatsue (Reeve Carney and","","",""
The Theory of Flight,1998,101,Comedy,6.6,Paul Greengrass,Richard Hawkins,Ray Stevenson,Aneirin Hughes,Robert Blythe,Kenneth Branagh,"Richard (Branagh), an unsuccessful artist who builds primitive flying machines, attempts to fly from the roof of a London office building wearing homemade wings but fails, instead crash-landing and only being saved by a rescue squad. As a result of his actions Richard is sentenced to community service, in the form of caring for Jane (Bonham-Carter), an ill-tempered, wheelchair-bound woman who suffers from amyotrophic lateral sclerosis and has run off her previous caretakers.","","",""
Baazi,1995,183,Action,6.4,Ashutosh Gowariker,Santosh Saroj,Govardhan Asrani,Avtar Gill,Aamir Khan,Mushtaq Khan,"Madan (Dev Anand) comes from a once well-to-do family background who is now out of work and lives in a shanty with a sick younger sister Manju (Roopa Verman). Unable to find employment, he takes to gambling in a big way. He develops a reputation for being a lucky gambler and is one day found and escorted by a stranger named Pedro to the Star Hotel where he meets the seductive dancer Leena(Geeta Bali) and is offered a job by the mysterious 'Maalik' (Boss)of tempting rich gentlemen to come and gamble at the club. Initially reluctant to take up this offer due to moral pangs, he refuses and leaves. He meets with sophisticated and cultured Dr. Rajani (Kalpana Kartik), who has opened a free clinic in his locality to treat the poor and needy and helps him out in the treatment of his sister, who is suffering from tuberculosis. Both are attracted to each other and soon fall in love. Rajani's rich lawyer dad (K.N. Singh) does not approve of Madan, nor of his background, and prefers that Rajani marry her childhood friend Inspector Ramesh (Krishan Dhawan), who is in love with her. Dejected and in dire need of money for his sister's treatment who has been packed off to a sanatorium somewhere in a hill station, Madan accepts the job at star club and meets more frequently with the sexy club dancer Leena. He becomes friends with her and is seen discussing his troubles and thoughts with her. In turn, she is obviously charmed by him and evidently has a soft spot for him. Then Inspector Ramesh arrests Madan and imprisons him for the murder of Leena, who was killed with a revolver with Madan's fingerprints on it. The shooter intended to kill Madan, but Leena protected him and was killed instead. Rajani's father (who also turns out to be Maalik, the mysterious Boss of Star Club) had ordered the killing because he didn't consider Madan suitable for his daughter. Rajani's father threatens Madan that he will kill his sister if he says anything. Madan keeps quiet and is sentenced to be hanged at 6 am. Inspector Ramesh finds some evidence that it wasn't Madan who killed Leena. He sets a trap for Rajani's father and leads him to believe that Madan has been hanged, and in his joy, makes him confess to his plan to frame Madan. Then, Rajani's father is arrested and imprisoned and Madan is sent to three months' worth probation for indulging in gambling activities. He is freed after serving his small sentence and is united with Rajani.","revenge, murder, violence, flashback",val,wikipedia
Small Soldiers,1998,110,Action,6.3,Joe Dante,Gavin Scott,Kevin Dunn,Denis Leary,Jacob Smith,Jay Mohr,"\"Toy company Heartland Playsystems is acquired by the multinational conglomerate GloboTech Industries, which is expanding from manufacturing high-quality military hardware. GloboTech CEO Gil Mars (Denis Leary) pays a visit to Heartland to meet with Larry Benson (Jay Mohr) and Irwin Wayfair (David Cross) concerning their newest projects, which involve the creation of intelligent, interactive toys.Irwin offers the Gorgonites, peaceful creatures whose mission is to gather information about Earth, prompting children to learn with them, whereas Larry presents the Commando Elite, a special task force of action figures. Despite Irwin's objections, Mars chooses the ugly-looking Gorgonites as the Commando Elite's enemies and imposes a three-month deadline, which Irwin protests as 'impossible' due to the rigorous testing and design period required.Through Larry's inexperience with the GloboTech database, he commits a critical mistake: rather than standard toy-related computer chips, the action figures are fitted with surplus X-1000 \"\"intelligence\"\" chips designed for use by the military.Three months later",schoolboy Alan Abernathy (Gregory Smith) and his parents Stuart (Kevin Dunn) and Irene (Ann Magnuson) have moved to Cleveland,Ohio,hoping for a fresh start after Alan's expulsion from two schools for playing practical jokes. His father Stuart owns an unpopular traditional toy store that does not sell electronic toys or violent action figures. Stuart goes on a business trip
Strangeland,1998,85,Horror,5.0,John Pieplow,Dee Snider,Brett Harrelson,Robert Englund,Dee Snider,Dee Snider,"\"15-year-old Genevieve Gage and her best friend Tiana Moore are typical high school students in Helverton, Colorado who spend their idle time chatting with strangers in chat rooms. After chatting with another apparent student who goes by the screen name of \"\"Captain Howdy","\"\" Genevieve and Tiana decide to attend a party at Captain Howdy's house",which is a trap. However,when neither Genevieve nor Tiana returns home by the next morning
Snatch,1976,90,Drama,5.7,Eriprando Visconti,Roberto Gandus,Adriano Amidei Migliano,Piero Palermini,Jacopo Tecchi,Michele Placido,"\"After stealing an 86-carat (17.2 g) diamond in a heist in Antwerp, Franky \"\"Four-Fingers\"\" goes to London to see diamond dealer Doug \"\"The Head\"\" on behalf of New York jeweler \"\"Cousin Avi\"\". One of the other robbers advises Franky to obtain a gun from ex-KGB agent Boris \"\"The Blade\"\". Meanwhile",Boris then plans to steal the diamond from him before he can turn it over to Doug.,"",""
Butter,1998,101,Action,4.3,Peter Gathings Bunche,Peter Gathings Bunche,Tom Lister Jr.,Donald Faison,Tony Todd,Donnie Wahlberg,"Destiny (Shahidi) is a ten-year-old foster child in Iowa who gets placed with Ethan (Corddry) and Jill Emmet (Silverstone). While visiting the Iowa State Fair by herself, she wanders into the exhibit of the winning butter sculpture, a life-sized Last Supper, and skillfully finishes the Holy Grail cup, which impresses the sculpture's creator, Bob Pickler (Burrell).","","",""
The Yards,2000,115,Drama,6.4,James Gray,James Gray,Joaquin Phoenix,James Caan,Victor Argo,Steve Lawrence,"Leo Handler (Mark Wahlberg) rides the subway to his mother's house in Queens, New York, where she throws a surprise party in honor of his parole. His cousin Erica (Charlize Theron) is at the party with her boyfriend Willie Gutierrez (Joaquin Phoenix). Willie takes Leo aside and thanks him for serving time in prison, implying that Leo had taken a fall for their gang of friends.","","",""
The Promised Land,1973,80,Drama,7.0,Miguel Littin,Miguel Littin,Marcelo Gaete,Marcial Sepulveda,Pedro Manuel Álvarez,Gerardo Werner,"Steve Butler (Damon) has caught the eyes of top management at his employer, Global Crosspower Solutions, an energy company that specializes in obtaining natural gas trapped underground through a process known as fracking. Butler has an excellent track record for quickly and cheaply persuading land owners to sign mineral rights leases that grant drilling rights over to his employer. Butler and his partner Sue Thomason (McDormand) arrive in an economically struggling Pennsylvania farming town whose citizens are proud of having family farms passed from one generation to the next. Coming from a town and a life very similar to that of the people he is now determined to win over on behalf of Global, Butler tells the story of how his own town died after the local Caterpillar assembly plant closed. The idea of a town surviving solely on family farms being passed down through generations as a viable economy is one that he can no longer accept. He claims to be offering the town its last chance. Butler spends some pleasant after-hours time with Alice, a teacher he meets in a bar.","","",""
Susan's Plan,1998,89,Comedy,5.2,John Landis,John Landis,Billy Zane,Bill Duke,Rob Schneider,Carl Ballantine,"Susan Holland is a suburbanite woman who plots to kill her wealthy husband Paul in order to collect his life insurance policy. Though Susan's adultrous lover, Sam Meyers, she hires two incompetent criminals, named Bill and Steve, to kill Paul and make it look like a mugging gone wrong. However, when Bill and Steve show up as expected and shoot Paul outside his car in a parking lot, Paul survives and is taken to the hospital. Undaunted, Susan insists on continuing with her plans to kill Paul by having hiring a biker, named Bob, to carry out the deed while Paul is recovering in the hospital. Bob enlists a former prostitute, named Betty Johnson, to seduce Dr. Chris Stillman, the doctor treating Paul, to have the doctor move Paul to a private hospital room for Bob to isolate and kill Paul.","","",""
Any Given Sunday,1999,162,Drama,6.9,Oliver Stone,Daniel Pyne,Al Pacino,Jim Brown,James Woods,Bill Bellamy,"\"The Miami Sharks, a once-great American football team, are struggling to make the 2001 Associated Football Franchises of America (AFFA) playoffs. They are coached by thirty-year veteran Tony D'Amato (Al Pacino), who has fallen out of favor with young team owner Christina Pagniacci (Cameron Diaz) and offensive coordinator and D'Amato's expected successor Nick Crozier (Aaron Eckhart). In the thirteenth game of the season, both starting quarterback Jack \"\"Cap\"\" Rooney (Dennis Quaid) and second-string quarterback Tyler Cherubini (Pat O'Hara) are injured and forced to leave the field. The desperate Sharks call upon third-string quarterback Willie Beamen (Jamie Foxx) to replace them. Beamen played college ball at the University of Houston. While a nervous Beamen makes a number of errors and fails to win the game for the Sharks",he plays well and gains confidence. Rooney vows to make it back by the playoffs,with D'Amato promising to not give up on him.,""
Hum Dil De Chuke Sanam,1999,188,Comedy,7.4,Sanjay Leela Bhansali,Sanjay Leela Bhansali,Rajeev Verma,Kenneth Desai,Salman Khan,Ghanshyam Nayak,"The story begins with Nandini (Aishwarya Rai) a beautiful, yet rebellious favorite daughter of a rich singer. During Diwali, her father decides to invite Samir (Salman Khan) a half-Italian, half-Indian aspiring singer to their home from Italy for a year in order for him to learn music. Nandini is not happy with this news when she discovers that she must share her room, which also happens to be the nicest room in the house, to Samir. Her father commands her to share her room. She vows later that she will make him so miserable that he will not want to stay, and writes horrible things about him in her diary.Samir travels across the desert to get to India and talks to his deceased father, which he does throughout the film, and asks him for luck in his new home. Upon arrival, his silliness and antics win over the entire family with laughter, that is, except Nandini. When he is shown to his room, Nandini lighting the lanterns of a glass chandelier and is very rude towards Samir, but he doesn't seem phased and even compliments her eyes. She claims her eyes can stare into ones very soul and he proposes a staring match to see who will blink first. Nandini raises the chandelier with a rope, and Samir says that if it drops and the glass shatters, she will blink. She lets go of the rope, dropping the lantern, but Samir catches it and they continue to stare. Samir tells her that if she keeps staring she will fall in love with him. She doesn't respond.Later, at dinner, Samir shows up in just a towel, disgusting Nandini's father. He gets dressed, but Nandini tells him that to make it up to him he must greet him in a special way and shows him a ridiculous dance, which Samir does. It angers her father, and he demands Samir to sing or deny him of lessons. Samir gives quite the performance that entertains everyone, especially Nandini's father. Later, Samir asks Nandinis father what his fees he will have to pay for lessons, but he says that his music is not for sale. However, he may or may not asks for fees when the time comes. After that, Samir, Nandini, and her father spend all day singing.One night, Nandini is on a veranda looking at the stars. Samir comes up and asks her if she is thinking about him, she says yes at first, but quickly corrects herself. She then goes on to talk about stars and destiny, and asks Samir if he believes in destiny. He says that he can read it, and reads Nandini's foot. He tells her that she will travel across the seven seas in the name of love, and end up in Italy. Slowly, the two begin to fall for each other.","","",""
Desert Saints,2002,88,Action,6.0,Richard Greenberg,Richard Greenberg,Jamey Sheridan,Kiefer Sutherland,Christopher Bersh,Brent Roam,"Arthur Banks (Kiefer Sutherland) is an Ivy League-educated hitman for Latin American drug cartels who picks up solitary women, uses them as cover for a hit, then kills them. His trademark is a bullet with a tungsten core. Over the years, he has become wary of the FBI's attempts to catch him, including by use of satellite and security cameras, which leads him to mostly stay in rural desert areas when not working. The FBI team is spearheaded by Agent George Scanlon (Jamey Sheridan), who lost five years of his career when Banks killed a witness he was guarding 15 years ago while leaving no evidence behind. In a desperation sting, Scanlon plants Agent Bennie Harper (Melora Walters), portraying a drifter, in Banks' path, and Banks picks her up for what he says will be his last job, a hit on a Mexican presidential candidate. Scanlon and Agent Donna Marbury (Leslie Stefanson), along with several support agents, follow Banks and Harper through the Southwest, but the scheme goes wrong when one of the tailing agents is spotted and caught by Banks.","","",""
Babes in Toyland,1997,74,Comedy,4.7,Toby Bluth,John Loy,Joseph Ashton,Jim Belushi,Charles Nelson Reilly,Lindsay Schnebly,"The film begins as a stage play presented by Mother Goose and her talking goose, Sylvester, about Mary, Mary, Quite Contrary and Tom, Tom, the Piper's Son, who are about to be married. The miserly and villainous Barnaby hires two crooks, dimwitted Gonzorgo and silent Roderigo. They are to throw Tom into the sea and steal Mary's sheep, depriving her of her means of support, to force her to marry Barnaby. Mary is unaware that she is the heir to a fortune, but Barnaby is aware and wants it all for himself. Gonzorgo and Roderigo decide to sell Tom to the Gypsies instead of drowning him, in order to collect a double payment.","","",""
Keeping the Faith,2000,128,Comedy,6.4,Edward Norton,Stuart Blumberg,Edward Norton,Ron Rifkin,Eli Wallach,Ben Stiller,"\"The film begins with a drunken and downtrodden Catholic priest telling his story to a sympathetic bartender (Brian George). Father Brian Finn (Edward Norton) has been dedicated to his calling since he was a child and now shares the duties of a New York parish with an older priest, Fr. Havel (Miloš Forman). Rabbi Jacob \"\"Jake\"\" Schram (Ben Stiller)",best friends with Brian since childhood,is the youngest rabbi at his Conservative synagogue; his lack of effort to find a Jewish wife often results in his mother,Ruth (Anne Bancroft) and other women of his congregation setting him up on blind dates
Nurse Betty,2000,110,Comedy,6.3,Neil LaBute,John C. Richards,Greg Kinnear,Pruitt Taylor Vince,Chris Rock,Aaron Eckhart,"In a small Kansas town, Betty, a diner waitress, is a fan of the soap opera A Reason to Love. She has no idea that her husband, Del, a car salesman, is having an affair and that he intends to leave Betty. She also doesn't know that her husband supplements his income by selling drugs. When Betty calls to ask about borrowing a Buick LeSabre for her birthday, her husband tells her to take a different car. The LeSabre (unknown to Betty) has drugs hidden in the trunk.","","",""
Raju Ban Gaya Gentleman,1992,152,Comedy,6.7,Aziz Mirza,Manoj Lalwani,Lalit Tiwari,Nana Patekar,Shah Rukh Khan,Amrit Patel,"Raj Mathur (Shahrukh Khan) is a young engineering graduate from Darjeeling who comes to Bombay with only one ambition — to become a big engineer. In Bombay, he arrives in a lower middle-class locality in search of a distant relative, only to discover he has left years before. He spends the night at a temple, where he meets a philosophical streetside performer Jai (Nana Patekar), who becomes a close friend and gives him a place to stay.","","",""
Tierra de pasiones,1943,101,Drama,6.2,José Benavides hijo,Alejandro Galindo,Crox Alvarado,Jorge Negrete,Arturo Soto Rangel,Pedro Armendáriz,"In a beautiful valley where the most exquisite grapes are farmed, an intense and sizzling love story will flourish between Valeria San Roman, a beautiful woman with a strong character, which has given her the strength to face life's deceptions, and Francisco Contreras, renowned publisher, widower and a man of will.","","",""
Universal Soldier: The Return,1999,83,Action,4.2,Mic Rodgers,Richard Rothstein,Xander Berkeley,Bill Goldberg,James Black,Michael Jai White,"Seven years after the events in the first film, Luc Deveraux (Jean-Claude Van Damme), now an ordinary human after having had his cybernetic implants removed, is a technical expert who is working for the US government with his partner Maggie (Kiana Tom), who has been through countless hours of combat training with him, in order to refine and perfect the UniSol program in an effort to make a new, stronger breed of soldier that is more sophisticated and intelligent to reduce the use of normal, human soldiers in the battlefield. All of the new UniSols, which are faster and stronger than the original UniSols, are connected through an artificially intelligent computer system called S.E.T.H. (Self-Evolving Thought Helix).","","",""
Carmen,1943,96,Comedy,6.7,Luis César Amadori,Arnaldo Malfatti,Adrián Cuneo,Juan José Padilla,Juan José Piñeiro,Juan José Piñeiro,"Place: Seville, Spain, and surrounding hills","","",""
The Adventures of Pluto Nash,2002,95,Action,3.9,Ron Underwood,Neil Cuthbert,James Rebhorn,Joe Pantoliano,Miguel A. Núñez Jr.,Burt Young,"\"In 2080, there is a colony on the Moon called Little America. A retired smuggler called Pluto Nash (Eddie Murphy), who just left prison, buys a nightclub, in an attempt to fulfill a long-time wish of his. Additionally, this prevents the murder by ingestion of battery acid of the club's previous owner, Anthony Frankowski (Jay Mohr), a Polish polka dancer, by mobsters Gino (Burt Young) and Larry (Lillo Brancato) whom Anthony owed money to. Pluto rebuilds the club and establishes it as \"\"Club Pluto.\"\" In the next seven years",Club Pluto becomes a very popular Little America nightclub. Its staff consists of Pluto himself,a Hispanic assistant,and an android named Bruno (Randy Quaid)
Finding Forrester,2000,136,Drama,7.3,Gus Van Sant,Mike Rich,Glenn Fitzgerald,F. Murray Abraham,Rob Brown,Michael Pitt,"\"Sixteen-year-old Jamal Wallace (Rob Brown) plays basketball with his friends in New York. A recluse, William Forrester (Sean Connery), lives on the top floor of the building across from the court. The kids regularly notice him watching them. One of the boys dares Jamal to sneak into the apartment and retrieve an item. Jamal takes a letter opener only to be surprised by Forrester and inadvertently leaves his backpack behind. Forrester later drops Jamal's backpack onto the street. Jamal returns home to find that Forrester wrote notes in Jamal's journals. Jamal returns to Forrester's apartment and asks him to read more of his writing. Forrester tells him to begin with 5,000 words on why Jamal should \"\"stay the fuck out of my home","\"\" which he completes and leaves on the doorstep the following day.","",""
Pollock,2000,122,Drama,7.0,Ed Harris,Steven Naifeh,Matthew Sussman,Bud Cort,Ed Harris,Robert Knott,The film begins showing the abstract expressionist Jackson Pollock (1912–1956) autographing illustrations in a copy of Life magazine for a woman at an art exhibit in 1950 — the exhibit which made him famous.,"","",""
