title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Robinson Crusoe,1997,105,Drama,6.0,Rod Hardy,Daniel Defoe,Martin Grace,Pierce Brosnan,Damian Lewis,Ben Robertson,"Robinson Crusoe (Dan O'Herlihy), a third son with few prospects, goes to sea against his father's wishes. On a voyage from Brazil to Africa to collect slaves, a storm forces him to abandon ship. He swims alone to a deserted island somewhere in the Atlantic Ocean on September 30, 1659.","","",""
The Rock,1996,136,Action,7.4,Michael Bay,David Weisberg,Ed Harris,Nicolas Cage,Sean Connery,John C. McGinley,"\"On a rainy morning at Arlington National Cemetery, Brigadier General Francis Hummel (Ed Harris) visits the grave of his wife, Barbara, who had recently passed away from an illness. He tells her that he misses her, but there is something he has to do now, and most of the world isn't going to like it. He hopes that wherever she is, she understands that he did what he had to do. After saying a final goodbye, he places his Medal of Honor on the headstone before he leaves.Later that night, Hummel leads a group of rogue Force Recon Marines on a raid of a Naval Weapons Depot. They seize a stockpile of rockets armed with weapons grade O-ethyl methylphosphonothioic acid, more commonly known as VX gas. They lose one of their men in the process, a horrific death caused by an accidental release of the chemical when one of the canisters was dropped and a sphere containing the deadly substance shatters.In an FBI lab in Washington DC, Dr. Stanley Goodspeed (Nicolas Cage) is called in to inspect a package sent to Bosnian refugees. He and a trainee, Marv Isherwood (Todd Louiso), find a small doll inside that sprays them with sarin gas and contains a bomb made of C4 explosive that could destroy the lab and kill everyone in the building. As Stanley works frantically to disarm the bomb he turns down a hypodermic needle loaded with a dose of atropine. Stanley disarms the bomb successfully. At home that night, he relaxes until his girlfriend, Carla (Vanessa Marcil) arrives home. She tells him she's pregnant, and Stanley accepts her marriage proposal.Hummel is joined by other Marines who have served him over the course of his career; Major Tom Baxter (David Morse), who he served with in Vietnam, Captain Hendrix (John C. McGinley), who he served with in the Gulf, and Captains Frye (Gregory Sporleder) and Darrow (Tony Todd), who organized the raid on the weapons depot. They seize Alcatraz Island and take 81 tourists hostage, placing them in the prison cells, then threatening the FBI and Pentagon with launching the VX rockets against the population of San Francisco, unless the government pays ransom and reparations to the families of Marines who died on illegal, clandestine Marine Force Recon missions (\"\"Black Ops\"\") that were commanded by General Hummel.After Goodspeed makes love to Carla",he receives a call telling him to report to San Francisco. He assures her that it is probably just a training exercise,and they can be married there when it is finished. When he arrives,he is greeted by senior agent Ernest Paxton (William Forsythe) and Bureau Director James Womack (John Spencer). They brief him on the situation
Set It Off,1996,123,Action,6.9,F. Gary Gray,Takashi Bufford,Vincent Baum,Blair Underwood,Van Baum,Chaz Lamar Shepherd,"\"Francesca \"\"Frankie\"\" Sutton is a Los Angeles bank teller who witnesses a robbery. Although she had no prior knowledge of the robbery",the bank fires Frankie after the police uncover a connection between her and one of the three robbers. Frankie goes to work at Luther's Janitorial Services with her three best friends,"Lida \"\"Stoney\"\" Newsome","Cleopatra \"\"Cleo\"\" Sims"
Boogie Nights,1997,155,Drama,7.9,Paul Thomas Anderson,Paul Thomas Anderson,John C. Reilly,Mark Wahlberg,Mark Wahlberg,William H. Macy,"\"The movie opens in the year 1977 in the San Fernando Valley neighborhood of Los Angeles. Jack Horner (Burt Reynolds), a film director, and Amber Waves (Julianne Moore), his part-time girlfriend/actress, enter a club owned by Maurice Rodríguez (Luis Guzmán). Maurice then meets fellow actors Buck Swope (Don Cheadle) and Reed Rothchild (John C. Reilly). Jack and Amber are also met by Rollergirl (Heather Graham) a teenage actress who always wears rollerskates. We also see Eddie Adams (Mark Wahlberg), a busboy, whom Jack watches with interest. Finally, producer William 'Little Bill' Thomson (William H. Macy) arrives where he wants to fix a date for shooting a movie but Jack changes the schedule. Jack ignores Little Bill and goes to see Eddie whom is working in the back of the kitchen. Eddie thinks Jack wants to see him masturbate (which he does for money) but misunderstands Jack's real intentions. Jack tells Eddie he's a film director, who directs \"\"exotic pictures\"\". Jack wants to talk to him over a drink but Eddie refuses his offer by saying that he doesn't drink.Some time later",the nightclub switches off their lights. Jack goes home with Amber and fixes himself a drink. Amber snorts a small amount of cocaine and makes a phone call,wanting to speak with her son over the phone but her ex-husband Tom refuses to let her. Little Bill goes home to see his nymphomaniac wife (Nina Hartley) having sex with a stranger - she coldly tells Little Bill to sleep on the couch. Elsewhere,Eddie goes home and shows off his ego by doing some karate moves in his underwear in front of a mirror
Knockin' on Heaven's Door,1997,87,Action,7.8,Thomas Jahn,Thomas Jahn,Huub Stapel,Thierry van Werveke,Willi Thomczyk,Rutger Hauer,"Two patients (Martin Brest and Rudi Wurlitzer) meet in a hospital, just after learning that both have an untreatable disease. They start talking about their death that is to come very soon. When they find a bottle of tequila, Martin finds out that Rudi has never seen the sea. Martin tells Rudi that all they talk about in Heaven is how beautiful the sea is.","","",""
A Life Less Ordinary,1997,103,Comedy,6.3,Danny Boyle,John Hodge,Frank Kanig,Dan Hedaya,Ian McNeice,Mel Winkler,"\"In Heaven (which resembles a modern police headquarters), angels are tasked with ensuring that mortals on Earth find love. The \"\"Captain\"\"",Gabriel (Dan Hedaya),is upset at reviewing the file of angel partners O'Reilly (Hunter) and Jackson (Lindo),all of whose recent cases have ended in divorce or misery. Gabriel is being pressed for results
Princess Mononoke,1997,134,Action,8.3,Hayao Miyazaki,Hayao Miyazaki,Yôji Matsuda,Billy Bob Thornton,Billy Bob Thornton,Billy Crudup,"\"Note: This synopsis describes the English version of the film. See the Discuss tab for details. Princess Mononoke is a fantasy adventure: the story of an epic struggle between humanity and nature, where nature is represented by ancient, vengeful gods. The story's tangle of competing interests -- cursed monsters, an assortment of ambitious people, a selfless hero, and those vengeful gods -- is remarkable for including no villain.Ashitaka and the DemonThe film opens on a view of a mountainous forest, shrouded in mist. Giant beasts and ancient gods inhabit the forest, says a voiceover, and owe their allegiance to the Great Forest Spirit. While they once lived harmoniously with humans, times have changed. The forest is disappearing and now is the age of gods and demons.A young man named Ashitaka (English: Billy Crudup), Japanese: Yôji Matsuda), a prince of the dwindling Emishi people, rides his red elk, Yakul, up the hillside from his forest village. Along the way, he passes three village girls including Kaya (English: Tara Strong), his younger sister (or, in the Japanese edition, the girl Ashitaka has promised to marry). He tells the girls that the village oracle, Hii-sama (Japanese: Mitsuko Mori), has sensed trouble and is ordering everyone to the village. Kaya tells him the old man Ji-san noticed something from his watchtower, so Ashitaka rides to see him. He climbs the tower, sensing something deep in the forest. He and Ji-san look to the edge of the forest where a massive creature suddenly emerges. Covered in wormy tendrils, the beast moves into the sunlight where it's revealed to be a massive boar changed into a demon: a tatari gami. It breaks through a stone wall and knocks down the tower; Ashitaka manages to jump with Ji-san to a nearby tree.The demon rushes towards the village. When Ashitaka mounts Yakul to pursue it, a villager warns him that the beast is cursed and he must not let it touch him. Ashitaka talks to the demon as it runs, begging it to still its anger and leave the village alone. When it threatens Kaya and the other girls as they run to the village, Ashitaka takes his bow and attacks the demon, shooting it in the eye. The demon wraps its tendrils around Ashitaka's right arm just before he shoots another arrow into the boar's head. As it dies, the tendrils dissolve from its body and from Ashitaka's arm, burning it. Villagers rush up the hill, one of them carrying the elderly oracle Hii-sama. She gives Ashitaka some water to pour over his arm and approaches the dying boar. Bowing, she promises to give it a proper burial and asks the demon to bear them no ill will. It bitterly responds that they will feel its hate and \"\"suffer as I have suffered.\"\" Then it dies",quickly decomposing into a bloodied skeleton.That evening,Hii-sama calls the village elders together in her high hut and performs a divination using fortune stones to interpret the day's events. She tells Ashitaka to show his arm to the others. He reveals a large red and black mark left by the demon's tendrils. The oracle tells him that his wound is cursed and that the infection will spread and eventually kill him. However,instead of waiting to die
Parasite Eve,1997,120,Drama,5.7,Masayuki Ochiai,Ryôichi Kimizuka,Noboru Mitani,Sanshô Shinsui,Gorô Inagaki,Tetsuya Bessho,"\"Mitochondria are the \"\"power house\"\" of biological cells. It is thought that they were originally separate organisms",and a symbiotic relationship between them and early cellular life has evolved into their present position as cell organelles with no independent existence (see endosymbiotic theory).,"",""
Safe House,1998,112,Drama,6.8,Eric Steven Stahl,Eric Steven Stahl,Craig Shoemaker,Hector Elizondo,Patrick Stewart,James Harlow,"In Cape Town, South Africa, ex-CIA NOC operative turned international criminal Tobin Frost (Denzel Washington) acquires a data storage device from rogue MI6 agent Alec Wade (Liam Cunningham). After the pair is attacked by a team of mercenaries led by Vargas (Fares Fares), Wade is killed and Frost is cornered by the gunmen, leaving him no choice but to surrender to the American consulate.","","",""
Savior,1998,103,Drama,7.2,Predrag Antonijevic,Robert Orr,Kosta Andrejevic,John Maclaren,Pascal Rollin,Dennis Quaid,"Joshua Rose (Dennis Quaid), a State Department Official on embassy duty in Paris, sees his wife (Nastassja Kinski) and son killed in a bombing by suspected Islamic terrorists. Immediately after the family funeral he storms into a nearby mosque and shoots several worshipers. His friend Peter (Stellan Skarsgård) is forced to shoot one of the survivors when the man tries to kill Rose, and in order to avoid arrest they join the French Foreign Legion, with Joshua taking the name Guy.","","",""
Turbulence,1997,100,Action,5.0,Robert Butler,Jonathan Brett,Jeffrey DeMunn,Hector Elizondo,Ray Liotta,John Finn,"After Ryan Weaver is arrested in New York City for a murder that he says he did not commit, he must be transported to Los Angeles to face trial. He and another prisoner (Stubbs) are escorted by four US marshals on a Boeing 747-200 on a commercial flight. Even though it is Christmas Eve, the 747 is nearly empty, with only 11 people on board. The entire cabin is highly decorated with Christmas trees and other decorations.","","",""
American History X,1998,119,Drama,8.5,Tony Kaye,David McKenna,Edward Norton,Avery Brooks,William Russ,Elliott Gould,"\"In the opening scene, we see waves crashing over a beach which eventually changes to a car driving by various stores. We next see a young teen boy Danny (Edward Furlong) trying to sleep but can't due to his older brother Derek (Edward Norton) and his girlfriend Stacey (Fairuza Balk) having loud sex in the next bedroom. A car drives by with three black men inside. The car stops outside Danny and Derek's house. It then shows Derek is caressing Stacy's naked body, Danny is then slowing turning in his sleep. The three black men slowly get out of their car. One goes over to Derek's truck and the other by his house. The one black man then smashes Derek's truck window awaking Danny. Derek and Stacey are then seen in yet another sexual position, her moaning becoming faster. Danny slowly gets up and peers out from his bedroom window. He sees the man that broke Derek's truck window inside looking around. This startles Danny so he runs into his brother's room to find Stacey riding Derek in the cowgirl position. Danny tells Derek what he witnessed but this startles Stacey and Derek. Derek asks Danny how long the man has been there and if he is strapped, Danny says that he doesn't know. Derek takes a pistol out of a nightstand drawer. He then goes down to the middle of the stairs with Danny following him. Derek tells Danny to stay put. Derek then goes to the door and peers out of the peephole. He then kicks the door in and shoots the one black man twice. The man falls down. The other black man makes a run for it but Derek fires three shots from his gun hitting the man with two of them. The other is uninjured and takes off in Derek's truck. Derek fires multiple shots at the truck breaking the back window. Danny looks down and sees the black man injured from the gunshot wounds. Derek then stars to angrily walk toward him, his arm raised as if to gun whip him.In present time, we see Danny is now sitting in the principal's office, waiting to be summoned. As we move into the office, we hear and see Danny's history teacher, Mr. Murray (Elliot Gould), explaining to the principal, Dr. Robert Sweeney (Avery Brooks), that Danny wrote a book report on Mein Kampf, Hitler's autobiography that details his anti-Semitic beliefs. Murray tells Dr. Sweeney that he is offended by Danny's gesture and he wants to see him punished. Instead, Sweeney asks Murray to leave and asks Danny to step in. With an American flag toothpick hanging from his mouth, Danny steps into the office and sits down. Dr. Sweeney begins yelling at Danny, telling him that writing what he did is offensive and he only did it because his brother influenced him in that way. Danny argues of course but in the end Sweeney wins and tells him that he is now his new history teacher. The class is called \"\"American History X\"\" and the next assignment is due tomorrow morning; a paper on his brother",Derek (Edward Norton),who is currently incarcerated. The next scene opens in the school bathroom with three black boys beating up a white boy for telling the teacher that one of them cheated. Suddenly,Danny appears out of one of the stalls and demands that they stop. One boy
Carnival of Souls,1998,87,Drama,3.1,Adam Grossman,John Clifford,Henry G. Sanders,Cleavant Derricks,Brendan Dillon,Larry Miller,"Mary Henry (Candace Hilligoss) is riding in a car with two other young women when some men challenge them to a drag race. As they speed across a bridge, the women's car plunges over the side into the river. The police spend three hours dragging the murky, fast-running water without success. Mary miraculously surfaces, but she cannot remember how she survived.","","",""
The Deep End of the Ocean,1999,106,Drama,6.3,Ulu Grosbard,Jacquelyn Mitchard,Michael McGrady,Michael McElroy,Jonathan Jackson,Cory Buck,"Beth Cappadora (Michelle Pfeiffer) and her husband Pat (Treat Williams) experience a parent's worst fear when their 3-year-old son Ben vanishes in a crowded hotel lobby during Beth's high school reunion. The ensuing frantic search is unsuccessful, and Beth goes through a sustained nervous breakdown. Unable to cope with her devastation, Beth unintentionally neglects her other children, Vincent (Jonathan Jackson) and Kerry (Alexa Vega).","","",""
Gods and Monsters,1998,105,Drama,7.3,Bill Condon,Christopher Bram,Kevin J. O'Connor,Mark Kiely,Brendan Fraser,Jack Plotnick,"\"Clay gets up from his trailer at the beach and drives to Mr. Jimmy's lush house, where he mows the lawn.Mr. Jimmy has a visit from David, who is concerned about his health. He then goes out to chat with Clay, his new gardener, and invites him to swim in the pool after he is done working. Clay says he needs to do another lawn later.An academic named Edmund Kay comes to visit Mr. Jimmy, and expresses his deep enthusiasm for his films. Jimmy takes him out back to the pool, and recalls his youth in London, and then his movement into movies and on to Hollywood.Mr. Jimmy becomes bored with Kay's questions, and suggests that Kay begin removing clothing in exchange for his answers. Kay begins disrobing to each of Jimmy's tales about homosexuals in Hollywood and making Frankenstein.Jimmy then gets lightheaded and needs Kay's help to get inside and lie down. His maid Hanna scolds him for chasing boys after just returning from the hospital.Jimmy goes to a doctor who explains that he had a stroke which has left his brain somewhat impaired.Jimmy sees Clay working out in the garden and invites him to talk over iced tea in his painting studio. Jimmy tells him he directed the first two Frankenstein movies, and they talk about his paintings. Jimmy tells Clay he has an expressive head and asks him to model for pay; Clay agrees.Clay arrives at Jimmy's house and Hanna asks if he is going to hurt him. Clay is confused, and she withdraws the question. Clay sits down in the studio to model for Jimmy, who asks him to remove his shirt, even though he only plans to draw his face. Jimmy begins to draw, telling Clay of a memory he has about eating fat drippings as a poor child. He explains how different he was from his family, more talented, more intelligent.Clay goes to a bar and boasts that a famous director is drawing him. Betty the bartender, whom Clay has slept with, turns on The Bride of Frankenstein on TV; meanwhile, Jimmy watches at home with Hanna. The others at the bar criticize the film for not being scary. Clay seems to understand the monster's feelings of loneliness.Flashback: Jimmy directs the performers on the set of Bride of Frankenstein.Clay and Betty talk outside the bar, and he gets upset that she does not want to sleep with him again.Clay calls his parents from a payphone but does not want to talk much.Jimmy dreams that Clay is Dr. Frankenstein, replacing his brain and electrifying him.Hanna tells Clay that Jimmy would like him to have lunch. The two talk as she cooks, and Hanna tells him he should be married. Hanna tells Clay that Jimmy commits unspeakable sins of the flesh, buggery. She is surprised that Clay did not know.Jimmy and Clay have a rather fancy lunch. Jimmy tells Clay that he had hoped Bride of Frankenstein would be seen as a comedy. Jimmy asks Clay to pose for an hour after lunch, and he declines. Jimmy explains that he had a \"\"husband\"\" named David",and Clay asks about his homosexuality. They smoke cigars,and Clay agrees to pose.During the sitting,Jimmy talks about how he made the successful Show Boat and then tried to make his WWI masterpiece The Road Back but the studio butchered it. He says he always wanted to go back to movies
Mission: Impossible II,2000,123,Action,6.1,John Woo,Bruce Geller,Rade Serbedzija,Ving Rhames,William Mapother,John Polson,"Ethan Hunt (Tom Cruise), while vacationing, is alerted by the IMF that someone has used his identity to assist Russian bio-chemical expert Dr. Vladimir Nekhorvich (Rade Serbedzija) of Biocyte Pharmaceuticals to enter the United States, but purposely crashed the commercial airliner en route. Nekhorvich, an old friend of Ethan, had forewarned the IMF of his arrival, planning to deliver a new virus called Chimera and its cure, Bellerophon, both of which he was forced to develop by Biocyte, into the IMF's hands. With the crash of the plane, IMF is worried that the virus is out in the open, believing that rogue IMF agent Sean Ambrose (Dougray Scott) is behind the incident. IMF assigns Ethan to recover it. Ethan is told that he can use two members of his team to help him, but the third person to help him must be Nyah Nordoff-Hall (Thandie Newton), a professional thief presently operating in Seville, Spain as she will be able to get close to Ambrose, being an ex-girlfriend of his.After recruiting Nyah, Ethan meets his team, computer expert Luther Stickell (Ving Rhames) and pilot Billy Baird (John Polson) in Sydney, Australia, where Biocyte laboratories are located along with Ambrose's headquarters. As Ethan and the others stake out Biocyte, Nyah gets close to Ambrose and begins to find any information related to the Chimera virus. At a horse racing event, Ambrose quietly meets with Biocyte's CEO, John C. McCloy (Brendan Gleeson), and shows him a video of the Chimera virus affecting one of Nekhorvich's colleagues taken from Biocyte, using the footage to force McCloy to cooperate with them. Nyah is able to steal the video footage long enough to transfer it to Ethan and his team, who learn that the Chimera virus has a 20-hour dormant period before it causes death through mass destruction of the victim's red blood cells. This is depicted through several increasingly graphic pictures, which show the victim dead after 37 hours. Bellerophon can only save the victim if used within the 20-hour window.The IMF team kidnaps McCloy and learns that Nekhorvich had actually injected himself with Chimera, the only way he could smuggle the virus from Biocyte, and had all the known samples of Bellerophon, now presently in Ambrose's hands. Ambrose has blackmailed McCloy to sell him the virus for £37,000,000 and promising to return the samples of Bellerophon. Ethan's team plans to break into Biocyte and destroy the virus. Ambrose, posing as Ethan, tricks Nyah into revealing Ethan's plan. Ambrose secures Nyah and prepares to raid Biocyte himself to secure the virus. Ethan is able to destroy all but one sample of the virus before Ambrose interrupts him, and an ensuing firefight begins. Ethan learns that Ambrose is holding Nyah and stops firing, during which Ambrose orders Nyah to retrieve the last sample. When she does so, she injects herself with it, thus preventing Ambrose from simply killing her to get it. As Ambrose takes Nyah, Ethan escapes from the laboratory and starts a 20-hour countdown before the virus takes over Nyah's body.Ambrose opts to let Nyah wander the streets of Sydney in a daze, and orders McCloy to effectively hand over enough control of Biocyte to make him the majority shareholder, or else Nyah's infection will cause a pandemic that will kill 17 million people in Australia alone; Ambrose's plan is to make a fortune when prices of Biocyte's stock skyrocket due to demand for Bellerophon. Ethan's team is able to locate and infiltrate the meeting, stealing the samples of Bellerophon while taking out many of Ambrose's men. Luther and Billy locate Nyah who has wandered to a cliff side, intent on killing herself to prevent Chimera from spreading. As the two IMF agents bring Nyah to Ethan, he and Ambrose engage in a fist fight and wilds out on Ambrose. With little time left on the 20-hour countdown, Ethan finally gains the upper hand over Ambrose and shoots him dead, and then Luther injects Nyah with Bellerophon. Ethan reports to IMF on the successful mission. IMF clears Nyah's criminal record, and allows Ethan to continue his vacation with her in Sydney.","revenge, suspenseful, action, murder, violence",train,imdb
Star Wars: Episode II - Attack of the Clones,2002,142,Action,6.6,George Lucas,George Lucas,Christopher Lee,Christopher Lee,Jimmy Smits,Samuel L. Jackson,"\"The opening crawl reveals that the Galactic Republic is in crisis. A separatist movement, led by former Jedi Master Count Dooku (Christopher Lee), has threatened the peace. Senator Padmé Amidala (Natalie Portman), former Queen of Naboo, returns to the Galactic Senate to vote against the creation of an Army of the Republic. Upon her arrival at Coruscant, she narrowly escapes an assassination attempt, a bomb placed on her ship. As a result, Chancellor Palpatine (Ian McDiarmid) requests that she be put under the protection of Jedi Knight Obi-Wan Kenobi (Ewan McGregor) and his apprentice, Anakin Skywalker (Hayden Christensen).That night, Zam Wesell, a bounty hunter, makes another attempt on Padmé's life, but Wesell is herself killed (to silence her) just after Obi-Wan and Anakin capture her. The Jedi Council sends Obi-Wan to investigate the murder, while Anakin is to protect Padmé by escorting her to Naboo. Anakin welcomes the opportunity; he often becomes angry at and frustrated with Obi-Wan's criticism, and is glad to have an opportunity to be alone with Padmé. Representative Jar Jar Binks (Ahmed Best) assumes the Senator's duties in her absence.The investigation leads Obi-Wan to the planet of Kamino, where he discovers that a secret clone army is being developed for the Republic. The Kaminoan Prime Minister tells him that this army was ordered some ten years ago by a Jedi Master named Sifo-Dyas, whom the Jedi Council believes to have been killed around the same time. A bounty hunter named Jango Fett (Temuera Morrison) had been hired to be the template for the clones. Obi-Wan meets Jango on Kamino, and believes that he is the killer he has been tracking. After unsuccessfully trying to capture Jango Fett, Obi-Wan places a tracking device on his ship and follows him to the planet of Geonosis.Meanwhile, Anakin and Padmé spend time together on Naboo, and Anakin reveals his love for her. Padmé resists, explaining that it would be impossible for the two of them to be together; she is a respected Senator, and the Jedi Code forbids marriage or any other form of attachment. Anakin is soon troubled by dreams in which his mother, Shmi (Pernilla August), is in danger and dying. He asks Padmé to accompany him to Tatooine. Upon arriving, Anakin learns that his mother was sold by his former master to a moister farmer who lives outside of Mos Esley. Anakin and Padame arrive at the Lars farm where he meets his stepbrother Owen and his fiancee Beru as well as his stepfather Kleg Lars whom married Shmi. Anakin learns that his mother had been kidnapped one month earlier by local Tusken Raiders. Anakin tracks her to a Tusken camp, where he finds her in poor condition, and within moments she dies in his arms. In a fit of rage, he slaughters the entire Tusken community. Anakin brings his mother's body back to her home, where her funeral is held.On Geonosis, Obi-Wan learns that Count Dooku and Trade Federation Vicroy Nute Gunray have built a new droid army and that Gunray has ordered the assassination of Padmé. Just before being captured, Obi-Wan relays this information to Anakin so that he can relay it to the Jedi Council on Coruscant. Once the Jedi learn of Dooku's army, Jedi Master Mace Windu (Samuel L. Jackson) leads a team to Geonosis. Meanwhile, Jar Jar Binks calls for Chancellor Palpatine to be given emergency powers, with which he can call the recently discovered clone army into battle.Back on Geonosis, the manipulative Count Dooku tries to persuade Obi-Wan to join him, warning him that the Senate is secretly under the control of a mysterious Sith Lord by the name of Darth Sidious. Obi-Wan refuses to believe him, saying that the Jedi would have known if that was the case. Upon learning that Obi-Wan is in trouble, Anakin and Padmé go to Geonosis, but they are captured during their infiltration of a droid factory, despite Anakin's valiant efforts.They join Obi-Wan in an arena-like complex where three huge creatures are unleashed on them for their execution. During their struggle, Mace Windu arrives with the Jedi, and they battle the droid army. Just as defeat for the Jedi seems imminent, Yoda (Frank Oz) arrives with the Republic's new clone army.The Battle of Geonosis. A large battle erupts between the Republic's clone forces and the Separatists' droid army. Count Dooku attempts to escape, but Obi-Wan and Anakin track him to a secret hangar, where they engage him in combat. Dooku quickly injures Obi-Wan and cuts off Anakin's right arm. Yoda arrives and engages Dooku in lightsaber combat. Dooku, realizing he may be outmatched, causes a support pylon to nearly fall on Anakin and Obi-Wan; Yoda uses the Force to stop this, allowing Dooku to escape with the plans for a new weapon, the Death Star. In a desolate industrial district on Coruscant, he meets with his master, Darth Sidious, who is pleased that the war has begun \"\"as planned\"\". Dooku is revealed to be the apprentice Sith Lord",Darth Tyranus.On Coruscant,Obi-Wan informs the Jedi Council of Dooku's warning that Darth Sidious is controlling the Senate. All of them,including Yoda
The Cider House Rules,1999,126,Drama,7.4,Lasse Hallström,John Irving,Kieran Culkin,Paul Rudd,Tobey Maguire,Delroy Lindo,"\"Homer Wells grows up in an orphanage where he spends his childhood \"\"being of use\"\" as a medical assistant to the director",Dr. Wilbur Larch,whose history is told in flashbacks: After a traumatic misadventure with a prostitute as a young man,Wilbur turns his back on sex and love
Outside Providence,1999,96,Comedy,6.4,Michael Corrente,Peter Farrelly,Richard Jenkins,Adam LaVorgna,Jesse Leach,Jonathan Brandis,"\"Timothy \"\"Dildo/Dunph\"\" Dunphy (Shawn Hatosy)",is in the Class of 1974 in his high school senior year living in Pawtucket,Rhode Island,comes from a troubled single parent working-class family
Election,1999,103,Comedy,7.3,Alexander Payne,Tom Perrotta,Matthew Broderick,Jonathan Marion,Phil Reeves,Chris Klein,"\"Jim McAllister (Matthew Broderick) is a much-admired high school history teacher living in the suburbs of Omaha, Nebraska, who is actively involved in many after-school activities, one of which is overseeing the student government election process.Tracy Flick (Reese Witherspoon) is an overachieving junior with an insufferable air of self-importance. She lives with her bitter and divorced mother who encourages her to \"\"to whatever it takes\"\" to succeed in life. Earlier in the year",another teacher,Jim's best friend Dave Novotny (Mark Harelik) was fired from his job and divorced by his wife,Linda (Delaney Driscoll) after it came out that he and Tracy were having a sexual affair
Teaching Mrs. Tingle,1999,96,Comedy,5.3,Kevin Williamson,Kevin Williamson,Barry Watson,Jeffrey Tambor,Michael McKean,John Patrick White,"Leigh Ann Watson is a high school student living in a small sleepy town of Grandsboro in Northern California with her single mother Faye who works as a waitress. Leigh Ann's aim is to achieve top grades to become valedictorian and leave the rather dead end town. However, her grade in history class is threatened by her sadistic and thoroughly vindictive teacher, Mrs. Eve Tingle. Mrs. Tingle has a special dislike for Leigh Ann and down-grades Leigh Ann's well-designed, though slightly misfired, project.","","",""
Takkar,1995,143,Action,4.7,Bharat Rangachary,Bhushan Banmali,Shafi Inamdar,Tiku Talsania,Pramod Moutho,Ishrat Ali,"Takkar revolves around the lives of three characters — Ravi Malhotra (Sunil Shetty), Mohini (Sonali Bendre) and Inspector De Costa (Naseeruddin Shah). Ravi is a freelance photographer, in love with Mohini, who works hard to make a living so they can be together. Inspector De Costa is an efficient but corrupt cop who takes advantage of criminals by helping them in return for money and then double crossing them; he pretends to be on the side of the law.","","",""
