title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
The Whole Nine Yards,2000,98,Comedy,6.7,Jonathan Lynn,Mitchell Kapner,Kevin Pollak,Bruce Willis,Serge Christiaenssens,Harland Williams,"\"Nicholas \"\"Oz\"\" Oseransky (Matthew Perry) is a Quebec dentist from Chicago",who happens to be genuinely likable to almost everyone who knows him. However,he is trapped in a miserable marriage to the daughter of his late ex business partner. His wife Sophie (Rosanna Arquette) and mother-in-law (Carmen Ferland) hate him,and his deceased father-in-law has saddled him with a lot of debt. He can't divorce his wife because her father embezzled from the dental practice
Ghulam,1998,162,Action,7.2,Vikram Bhatt,Anjum Rajabali,Amin Hajee,Bobby Sainy,Akshay Anand,Aamir Khan,"\"Siddharth \"\"Siddhu \"\"Marathe (Aamir Khan) is a Mumbai tapori",a boxing champion. His brother,"Jaidev \"\"Jai\"\" (Rajit Kapur)","is the accounts manager and right hand man for Raunak \"\"Ronnie\"\" Singh (Sharat Saxena)"
The Order,2001,89,Action,4.6,Sheldon Lettich,Les Weldon,Charlton Heston,Brian Thompson,Alon Aboutboul,Sasson Gabay,"The film's premise is that there is another way to heaven than adherence to the practices of the Roman Catholic Church. A secular Sin Eater can remove all taint of sin, no matter how foul, from the soul just before death. The purified soul can then ascend into heaven. The Roman Catholic Church, according to the film, considers this heresy.","","",""
International Khiladi,1999,175,Action,4.8,Umesh Mehra,Umesh Mehra,Govardhan Asrani,Avtar Gill,Rajat Bedi,Akshay Kumar,"News Reporter Payal (Twinkle Khanna) and her camera-man have been assigned the task of interviewing the world's highest ranking criminal don, Devraj (Akshay Kumar), which they accept. In the process, Payal and Devraj fall in love with each other,much to the opposition of Bismillah (Mukesh Khanna), Devraj's guardian on one hand; and Police Inspector Amit (Rajat Bedi), and Payal's brother Ravi (Vivek Shauq) on the other. What results is that Ravi is killed with Devraj being blamed and arrested. Payal tesitifies against him, and Devraj is sentenced to be hanged. When Bismillah finds about this plot, he tracks them down, but Amit kills him to save himself and Payal. But Devraj escapes from custody, and begins to plot vengeance against his enemies, including Payal, as well as the real killer of Ravi. As the story unfolds, it is revealed that Amit was the one who killed Ravi and joined Thakral to frame Devraj for it. But Amit betrays Thakral and kills him. He then takes Payal on a flight where Devraj tracks him down and kills him. The story ends with Payal and Devraj getting married.","murder, flashback",train,wikipedia
Druids,2001,120,Drama,2.7,Jacques Dorfmann,Jacques Dorfmann,Christopher Lambert,Jean-Pierre Rives,Yannis Baraban,Bernard-Pierre Donnadieu,"In the year 60 B.C. a group of Druids, including the arch-druid Guttuart (Max von Sydow), witness the passing of a comet and interpret it as the sign of the coming of a king for their country Gaul, which has not had a king for a long time. Guttuart goes to Gergovia, the capital of the Arvernes tribe, to attend a meeting of Gallic tribal chieftains. The young boy Vercingetorix, along with his friend the young girl Eponia, sneak into a large cavern where Celtill, Vercingetorix's father and chieftain of the Arvernes, hosts the meeting of chieftains with the intention of proclaiming himself king of all Gauls. When Celtill shows off the crown once worn by the old kings of Gaul, an arrow from two Roman spies (dressed as Gauls) hits Celtill in the back. Gobanittio, Celtill's brother, places Celtill under arrest while the Roman spies flee with the crown. Vercingetorix tries to rush in to help his father, but Guttuart prevents the young boy from intervening and explains that destiny requires Celtill to meet his fate. The young Vercingetorix, while watching his uncle burn his father alive, swears revenge.","","",""
Anthropophagous 2000,1999,80,Horror,3.5,Andreas Schnaas,Joe D'Amato,Andre Sobottka,Andreas Stoek,Oliver Sauer,Dirk Thies,"Three Interpol agents meet at a cave where several corpses have been uncovered. While the other agents go for backup, Steven Bauers investigates the cavern, finding a journal under one of the bodies. Bauers skims through the journal, which tells the story of Nikos Karamanlis, beginning with him lost at sea with his daughter and pregnant wife.","","",""
"The Same Love, the Same Rain",1999,113,Comedy,7.2,Juan José Campanella,Juan José Campanella,Ricardo Darín,Alfonso De Grazia,Ulises Dumont,Alejandro Buzzoni,"\"In 1980, Jorge Pellegrini (Ricardo Darín), a young and talented Argentine writer, upon returning from a trip to Europe, is forced to write short love stories for \"\"Cosas\"\"",a local,light-themed magazine,to aid his dire financial situation. His boss and best friend
Baadshah,1999,175,Action,6.8,Abbas Alibhai Burmawalla,Shyam Goel,Prem Chopra,Pankaj Dheer,Amrish Puri,Shah Rukh Khan,"Sadhu Bhai (Kelly Dorji) is a notorious mafia leader who escaped India after various terrorist attacks and conquered the underworld of the entire southeast Asia, and no one dares to challenge Sadhu Bhai. Baadshah (N. T. Rama Rao Jr.) enters the underworld for his father Dhanraj (Mukesh Rishi). In the opening scene, Sadhu Bhai's partner, Crazy Robert (Ashish Vidhyarthi), captures Baadshah and his father as Baadshah revolts against Sadhu Bhai. But Baadshah easily defeats Crazy Robert's goons. However, Baadshah learns that both the Indian police and Hong Kong police are looking for him and tries to find a solution for that.","","",""
Hannibal,2001,131,Drama,6.8,Ridley Scott,Thomas Harris,Gary Oldman,David Andrews,Zeljko Ivanek,Giancarlo Giannini,"\"The film takes place 10 years after the events depicted in The Silence of the Lambs. In the opening scene, Barney, one of Hannibal Lecter's minders at the Baltimore mental hospital, talks to a disfigured and paraplegic man, Mason Verger (Gary Oldman), about the conversations Barney had with Lecter and Lecter's relationship with Clarice Starling. Barney then shows Verger a boxed object he's brought with him: the leather restraining mask used to cover Lecter's face when he was being transported. Barney asks for a price of $250,000 for it and Verger eagerly accepts.FBI agent Clarice Starling (Julianne Moore) is in Washington DC, leading a raid to arrest an HIV-positive drug dealer named Evelda Drumgo (Hazelle Goodman). Though Starling has laid out precise plans to the arresting team, the raid is horrifically botched when one of the agents rushes Drumgo and her gang after Starling orders them to stand down because Drumgo is carrying an infant. A massive gunfight breaks out and most of Drumgo's gang are killed, along with a few of the agents. When Clarice orders Drumgo to surrender, Drumgo whips out a machine pistol and opens firing, hitting Clarice. Clarice responds reflexively and shoots and kills Drumgo, splattering the infant with her blood. Clarice, who had been wearing a bulletproof vest, recovers the child and washes it off with a nearby hose. Starling is disgraced by Justice Department official Paul Krendler (Ray Liotta), whose romantic advances Starling had rejected years earlier.As a result of the publicity surrounding the drug raid, Starling and her past connection to escaped serial killer Hannibal Lecter (Anthony Hopkins) come to the attention of one of Lecter's victims, Mason Verger, who is also a wealthy, sadistic pedophile. Verger, who was left horrifically disfigured and paralyzed by a past encounter with Lecter himself, still seeks revenge for what occurred. He uses his political influence to have Starling assigned to the Lecter case once again in the hope that this will draw Lecter out of hiding.Verger claims to have new information about Lecter (an X-ray), which he is willing to disclose only to Starling, and she is sent to his estate to collect it and interview him. Upon her arrival, Verger tells Starling about his history with Lecter. They met when Lecter was assigned by a court as Verger's therapist after Verger's conviction on multiple counts of child molestation. Verger, the only one of Lecter's victims to survive, was tricked into mutilating himself by Lecter after being given a nitrogen \"\"popper\"\". In the same incident",Verger was also persuaded by Lecter into sexual excitation by strangulation. Verger is now bedridden and confined to his secluded mansion,but with the assistance of his personal physician Cordell (Zeljko Ivanek) and other minions,he is pursuing an elaborate scheme to capture
Malena,2000,108,Drama,7.4,Giuseppe Tornatore,Giuseppe Tornatore,Gaetano Aronica,Gilberto Idonea,Giuseppe Sulfaro,Luciano Federico,"The film begins in Sicily in 1940 during World War II just as Italy enters the war. A young boy, 12-year-old Renato, experiences three major events in one day: First, Italy goes to war; second, he gets a new bike; and third, he first sees the beautiful lady, Malena. Malena's husband, Nino Scordia, has been taken away to fight in Africa and Malena is left alone with her father, an elderly and almost-deaf man. Malena tries to cope with her loneliness, as the town she has moved to tries to deal with this beautiful woman who gets the attention of all the local men, including Renato. However, in spite of the gossip, she continues to be faithful to her husband. Renato becomes obsessed with Malena and starts fantasizing about her. His fantasies become increasingly elaborate and he becomes obsessed with the shy young woman, peeping in her window often as she waits sadly for her beloved husband to return. Renato eventually steals Malena's underwear and begins to fantasize about her in bed, to the horror of his parents. They do everything to stop his behavior, but it is all in vain.","","",""
Partition,2007,116,Drama,6.9,Vic Sarin,Patricia Finn,John Light,Jimi Mistry,Jimi Mistry,Irrfan Khan,"Gian Singh is a Sikh who goes off to war in the British Indian Army with his two best friends Andrew and Avtar. The three are being seen off by Andrew's sister Margaret and Walter. Gian promises to look after Andrew only to resign after Andrew is killed. Gian is tortured by the guilt of not being able to save Andrew. The young Muslim woman Naseem (Kristin Kreuk) is separated from her family in riots and unaware that her father has been killed, hides in hope that the Sikh mobs won't find her.","","",""
Enemy at the Gates,2001,131,Action,7.5,Jean-Jacques Annaud,Jean-Jacques Annaud,Joseph Fiennes,Bob Hoskins,Jude Law,Gabriel Thomson,"In 1942, following the invasion of the Soviet Union the year before, Vasily Zaitsev (Jude Law), a shepherd from the Ural Mountains who is now a soldier in the Red Army, finds himself on the front lines of the Battle of Stalingrad. Forced into a suicidal charge by barrier troops against the invading Germans, he uses impressive marksmanship skills—taught to him at a young age by his grandfather—to save himself and commissar Danilov (Joseph Fiennes).","","",""
Beyond Suspicion,2000,109,Drama,6.3,Matthew Tabak,Matthew Tabak,Jeff Goldblum,Kim Coates,Timothy Olyphant,Casey Biggs,"Life insurance salesman John Nolan (Jeff Goldblum) goes to the liquor store where he witnesses the fatal shooting of Auggie Rose (Kim Coates), an ex-convict on his second day as a stock boy. Auggie was returning from the back of the store with a bottle of wine John had requested – since the only bottle out front had a torn label – and he surprised the robber, who shot him in the stomach. John tries to comfort him, riding with him in the ambulance, but Auggie dies at the hospital.","","",""
Spy Kids,2001,88,Action,5.6,Robert Rodriguez,Robert Rodriguez,Daryl Sabara,Tony Shalhoub,Alan Cumming,Antonio Banderas,"\"Ingrid and Gregorio Cortez are rival spies who fall in love. They retire and have two children, twelve-year-old Carmen and nine-year-old Juni. They work for the Organization of Super Spies (OSS) doing desk work. The children have no idea of their parents' previous career. Ingrid and Gregorio are called back into the field when agents go missing. The children are left in the care of Uncle Felix Gumm. Gregorio suspects that a kids' TV show star Fegan Floop has kidnapped the agents, and mutated them into his \"\"Fooglies","\"\" creatures on his show.","",""
Ring 0: Birthday,2000,99,Horror,6.0,Norio Tsuruta,Hiroshi Takahashi,Seiichi Tanabe,Ryûshi Mizukami,Takeshi Wakamatsu,Yasushi Kimura,"\"The film takes place 30 years prior to the events of Ring, and depicts the life of 19-year-old Sadako Yamamura (Yukie Nakama), the ghost antagonist of previous films. In this film, her role shifts to that of a living protagonist.The story begins with a reporter named Miyaji Akiko, whose fiancé was a reporter killed during Shizuko's ESP demonstration, as she attempts to gather more information on Sadako's past from a grade school Sadako stayed at. Akiki met the Sadako's governess, who stated that Sadako doesn't have any pictures, and that she was a very pretty girl, she also told a story about Sadako's warn for the students who was going to go to the sea for camping, stated that they would die if they go there, and it was later reported that the students did die.Miyaji then begun searching for information from Sadako's therapist, who claims that Sadako was a normal girl and refused to help. Meanwhile, Sadako herself joins an acting troupe as a form of therapy as advised by her therapist. Sadako remains quiet and keeps to herself causing other troupe members to hate her as she creeps them out. But other members of the acting troupe, saw that she has talent in acting. At the time, another girl ( who had been mean to Sadako ) played the main role in the troupe's play. The lead actress then suffers a horribly death by an unknown person dressed in white . As the result, Sadako receievs the main role ( which suits her nice and quiet personality). Soon enough, Sadako falls in love with one of the members of the troupe, Hiroshi Toyama (Seiichi Tanabe). She is continually tormented by her own psychic abilities and the hatred from members of her troupe. Some troupe members then experience the same dream where they saw a well and an old house everyday and blamed it all on Sadako's presence. And they also experienced added supernatural activities. Meanwhile, Miyaji met with Sadako's governess again, who told her the story of Sadako's mother (who also had supernatural power) was also nice but was soon driven mad after she and Sadako moved to Dr. Ikuma's house (a character which also appeared in Ringu), as she would make a horrible face after looking in the mirror. Back at the troupe, as Sadako and Tomoya talk, she sees the dead girl's ghost who pointed at her implying that Sadako killed her, causing Sadako fear and confusion. These events causes Toyama to be concerned, only to be interrupted by the director, who said that Sadako did incredibly well in the play.As the film progresses, Sadako and Toyama begins to understand each other more and become close friends who understood each other. Miyaji found out that Sadako was acting in the troupe and confronted her, taking pictures of her, only to be interrupted by an invincible force thus breaking the camera . Miyaji soon discovers the disturbing truth that the entire troupe has become \"\"cursed\"\" by Sadako's presence. A ghostly face is seen in every pictures of the troupe members. A \"\"Second\"\" Sadako","appears next to the real Sadako when her photo was taken. \"\"Second\"\" Sadako is believed to be an evil child who is responsible for the deaths of the reporters at the ESP demonstration. Miyaji's colleague advised her not to put this on an article. Miyaji then replied that this was never meant for an article",as she seeks revenge for her fiancé . At the opening day of the troupe's play,one of Toyama's co-workers is able to help Miyaji in playing the recording of the ESP demonstration. Upon hearing this while on stage
Serendipity,2001,90,Comedy,6.8,Peter Chelsom,Marc Klein,John Cusack,Michael Guarino Jr.,Jeremy Piven,David Sparrow,Serendipty is a romantic drama about how the hand of fate affects two people who meet by chance at Christmas in New York.,"","",""
Black Orchid,1953,58,Drama,6.0,Charles Saunders,Francis Edge,Ian Fleming,Alan Robinson,Russell Napier,Ronald Howard,"Rose Bianco (Sophia Loren) a florist widowed by a famous gangster, looks for happiness with widower Frank Valente (Anthony Quinn). Rose is dealing with her son Ralph in a work farm for troubled boys, while for Frank, his grown up daughter Mary (Ina Balin) takes care of everything for him. Noble and Mary love each other and are engaged, but Mary refuses to marry him because she worries about who will take care of her father. She asks Noble to marry her and stay with her in her father’s house. At the same time, however, she refuses to accept Rose as her stepmother and allow her to join the family. Before Frank’s wedding day Mary irons Frank’s clothes, cooks all the food and locks herself in her room. This leads Rose and Frank to call everything off, devastating them both.","","",""
Focus,2001,106,Drama,6.7,Neal Slavin,Arthur Miller,David Paymer,Michael Copeman,Joseph Ziegler,Peter Oldring,"\"Seasoned con-man Nicky Spurgeon (Will Smith) goes to an upscale restaurant, where an inexperienced grifter, Jess Barrett (Margot Robbie), seduces him, and then pretends they've been caught by her jealous husband. When the deception fails, Nicky advises them never to lose focus when faced with unexpected situations. Jess finds him in another nightclub a few days later and convinces Nicky to become her mentor. Nicky tells her about how his father, a con man named Bucky Spurgeon, was forced to shoot his grandfather when a con went wrong, a maneuver he calls \"\"the Toledo Panic Button\"\".","","",""
Gypsy 83,2001,94,Drama,6.8,Todd Stephens,Todd Stephens,Paulo Costanzo,Birkett Turton,Anson Scoville,John Doe,"25-year-old Gypsy Vale (Sara Rue) and 18-year-old Clive Webb (Kett Turton) are two goths living in Sandusky, Ohio. Gypsy's parents, Ray (John Doe) and Velvet Marlene Wallace, once were in a band together, and Gypsy now aspires to be a famous singer, like her idol, Stevie Nicks. She is hesitant, because of the disappearance of her mother, to leave her father alone in Sandusky to pursue her dreams.","","",""
How to Lose a Guy in 10 Days,2003,116,Comedy,6.5,Donald Petrie,Michele Alexander,Adam Goldberg,Robert Klein,Matthew McConaughey,Thomas Lennon,"\"Andie Anderson (Kate Hudson) is a writer who works for a magazine called Composure as the \"\"How to...\"\" girl. She is bored and wishes she could write more about important things",such as politics,economics,religion
The Fourth Angel,2001,96,Action,5.3,John Irvin,Robin Hunter,Joel Pitts,Forest Whitaker,Jeremy Irons,Timothy West,"\"Jack Elgin is the European editor of The Economist, which is based in London, England. Jack has a wife named Maria and three kids named Joanne, Julia, and Andrew. Jack subtly changes the family vacation from a lazy week of Mediterranean fun and sun in Corfu, Greece, to a tour of India, because of a story he has to cover. Maria is not as impressed by this as the kids are. Jack himself envisioned a chance to simultaneously work an easy reporting assignment and spend a little quality time with his family. But on the way to India, the airplane, a 747 owned by AM Air, an American airline, makes an unscheduled stopover in Limassol Cyprus, because of a mechanical problem. After a while of waiting inside the Limassol airport, everyone gets back on the plane -- which is then hijacked by a group of terrorists known as the August 15th Movement, led by a Serbian man named Ivanic Loyvek and his right-hand man Karadan Maldic. The terrorists take a silver briefcase from an diplomatic courier, an older man, and it appears to be an important object of their hijack. And they are demanding $50,000,000 from the US State Department in one hour, or everyone on the airplane will die.The demand is met, and Loyvek and Maldic start releasing the women and children, with the men to go last. But as soon as a front passenger door is opened, the local police begins shooting. Inside the plane, the owner of the briefcase retrieves it, only to be killed the terrorists, who take it again.The flight attendants frantically open the rest of the airplane's doors and start getting passengers out, but the terrorists start killing passengers, leading to an explosion. Maria, Joanne, and Julia get out of the airplane, and then Jack, holding Andrew, gets out -- only to watch Maria, Joanne, and Julia get shot by the terrorists. Jack tries to hide Andrew's face so he can't see. Maria and Joanne are killed, but Julia burns to death while crying for help.Jack and Andrew survive. 15 passengers die, and Loyvek and Maldic, the surviving terrorists, escape, knowing that they now have the $50,000,000. Back in London, a devastated Jack is told that the terrorists were captured, but they were released and deported secretly, with no charges and no arrest, the result of some awfully compromised politics. Jack is understandably enraged that Loyvek and Maldic got off scot-free. While helping Andrew cope, Jack tries all the legal ways to ensure justice for his family, but to no avail.Jack even pays a visit to Henry Davidson, a CIA agent who works at the American Embassy in London. Davidson tells Jack that there's little that can be done. The American and British governments are completely impotent when it comes to going after Loyvek and Maldic. Jack decides he has no choice in the matter but to seek revenge. With the help of his ex-intelligence operative friend Kate Stockton, who is well-schooled in the finer points of international intelligence, Jack becomes a one-man anti-terrorist squadron, searching for Loyvek and Maldich. He finds a warehouse they apparently are using as a headquarters. Breaking in, he finds some papers which he takes, and some weapons. The terrorists return, find a flashlight Jack was using, and begin searching the warehouse. Jack returns upstairs, retrieves a machine pistol and loads it with a magazine. He kills three terrorists before escaping.He later breaks into the home of a friend at MI6 and steals a Walther PPK pistol from his home. He shows up at a theatre and makes a scene at the bar, to be sure he is noticed by the bartender. He then follows one of the terrorists in his taxicab, killing him with that weapon. He returns to the theatre and makes a point of apologizing to the bartender. The next day he goes pheasant hunting with his MI6 contact in case he is tested for gunpowder residue.Dogging Jack's trail is FBI agent Jules Bernard, who's cooperating with Scotland Yard on anti-terrorist activities, and who suspects that Jack is the man who has been killing anyone involved in the hijacking. Jules tries to persuade Jack that he is on his side, and he's willing to help Jack make those responsible pay for the deaths of his family and the other people who died in Cyprus.Bernard reveals that CIA agent Davidson who had been \"\"assisting\"\" Jack was behind the hijacking and has set Jack on a course to eliminate the terrorists so Davidson can keep the money for himself. The \"\"August 15\"\" name of the hijacking was a cover for purely financial motives. He tells Jack that he is now Davidson's target",and tells him into he has no choice but to help Bernard with bringing Davidson to justice.Bernard tells Jack that Davidson intends to have him killed on a train bound for Paris where Jack is to cover a meeting of government ministers. Bernard accompanies him carrying a duffel bag full of grenades and automatic weapons. When Davidson's men attack Jack,Bernard and Jack shoot back,killing three attackers
Frailty,2001,100,Drama,7.2,Bill Paxton,Brent Hanley,Alan Davidson,Bill Paxton,Derk Cheetwood,Jeremy Sumpter,"\"(some of the following content first appeared on realmoviereview.com)Fenton Meiks (Matthew McConaughey) walks into an FBI office late one evening and announces that he has information about a serial killer known as the God's Hands Killer that he will only give to the lead investigator. When Agent Wesley Doyle (Powers Boothe) arrives, Meiks says the killer is his brother, Adam, who has just died. Fenton is cool and distant, and Doyle is obviously skeptical. Fenton admits to stealing his brother's body and an ambulance, to fulfill a promise to bury him in the \"\"rose garden\"\"",and Doyle confirms this story by calling a small town sheriff's office. Fenton does not answer Doyle's direct questions about why Fenton knows Adam is the killer. Instead,he begins a long,involved tale about his family history.The small family of auto mechanic Dad (Bill Paxton) and two boys has survived the loss of their mother. Twelve year old Fenton (played by Matt OLeary) is cooking meals and supervising his younger brother
Black Hawk Down,2001,144,Action,7.7,Ridley Scott,Mark Bowden,Sam Shepard,Kim Coates,Hugh Dancy,Eric Bana,"In 1993, following the ousting of the central government and start of a civil war, a major United Nations military operation in Somalia is authorized with a peacekeeping mandate. After the bulk of the peacekeepers are withdrawn, the Mogadishu-based militia loyal to Mohamed Farrah Aidid declares war on the remaining UN personnel. In response, U.S. Army Rangers, Delta Force counter-terrorist operators, and 160th SOAR aviators are deployed to Mogadishu to capture Aidid, who has proclaimed himself president of the country.","","",""
Ripley's Game,2002,110,Drama,6.6,Liliana Cavani,Charles McKeown,John Malkovich,Ray Winstone,Hanns Zischler,Dougray Scott,"\"Tom Ripley is involved in an art scam in Berlin, partnered with Reeves, a thuggish British gangster whom he orders to remain out on the street as the deal takes place. A violent argument breaks out in which Ripley kills one of his \"\"customers\"\". He gives the money to Reeves but keeps the artwork for himself",curtly informing Reeves that their partnership is over.,"",""
Finding Nemo,2003,100,Comedy,8.2,Andrew Stanton,Andrew Stanton,Alexander Gould,Austin Pendleton,Albert Brooks,Joe Ranft,"\"Two clownfish, Marlin (Albert Brooks) and his wife Coral (Elizabeth Perkins), admire the view from their new home within a sea anemone overlooking the drop off of a coral reef. Below them, their clutch of eggs lies hidden in a small hole. Excited to be first-time parents, they discuss names, Coral expressing her fondness for \"\"Nemo.\"\" They flirt playfully with each other until Coral's attention is distracted by the appearance of a barracuda. Ignoring Marlin's order to hide",Coral moves to protect her eggs and the barracuda lunges. Marlin rushes in but the barracuda knocks him out with a flick of its tail,sending him back into the anemone. When he comes to that night,he discovers that Coral and the eggs are gone but manages to find a single surviving egg with a scratch on its right side. Vowing to protect it
Rush Hour 2,2001,90,Action,6.7,Brett Ratner,Ross LaManna,Chris Tucker,Kenneth Tsang,Harris Yulin,Alan King,"Four days after the events of Rush Hour, LAPD detective James Carter is on vacation with his friend, HKPF Chief Inspector Lee, as he was asked to vacation along with Lee after helping save the Chinese Consul's daughter, Soo Yung, in Los Angeles. Their leisure is temporarily put on hold as soon as a bomb explodes at the United States Consulate General, murdering two undercover U.S. Customs agents inside of it. Chief Inspector Lee is assigned to the case, which becomes personal when it is discovered that it somehow involves Ricky Tan, his late police officer father's former partner. Ricky, who was suspected of having a role in elder Lee's death (although never proved), is now a leader of the Triads. This, however, causes Lee and Carter to get into a brawl between them and Ricky's bodyguards, with Carter becoming shocked with Lee as they were busy with their vacation.","","",""
Confessions of a Dangerous Mind,2002,113,Comedy,7.0,George Clooney,Chuck Barris,George Clooney,Sam Rockwell,Dick Clark,Michael Cera,"\"Tired of being rejected by the beautiful women he lusts after, Chuck Barris moves to Manhattan to become an NBC page with dreams of becoming famous in television but is eventually fired. He moves back to Philadelphia and becomes Dick Clark's personal assistant on American Bandstand in 1961. He writes the successful song \"\"Palisades Park\"\" and becomes romantically involved with a woman named Penny Pacino. Chuck is given permission to pitch the concept for The Dating Game at ABC. He is given $7",500 to create a television pilot,but ABC abandons the idea in favor of Hootenanny.,""
Kuch Khatti Kuch Meethi,2001,120,Comedy,4.6,Rahul Rawail,Rahul Rawail,Pramod Moutho,Mayur Verma,Dinesh Anand,Kavi Kumar Azad,"Raj Khanna (Rishi Kapoor) is a wealthy businessman who lives with his wife Archana (Rati Agnihotri), stepsister Devyani (Mita Vasisht), her spouse, and her son Teddy, in a mansion. Raj and Archana's lives are marred by marital discord, until they separate. Shortly before separating, Archana gives birth to identical twins: one of these is taken by Devyani and handed to Raj without Archana's knowledge. This infant becomes an embittered young woman sentimentially named Sweety (Kajol), and Raj becomes a helpless alcoholic. Archana has moved to London with the other daughter, Tina (Kajol). In contrast to Sweety's ferocity, Tina is meek, compassionate, sympathetic, and demure. Each year, Archana buys two identical presents, gives one to Tina on her birthday, and locks the other into a closet to symbolize giving to Sweety, whom she believes is dead.","","",""
In Harihar Nagar,1990,133,Comedy,8.6,Lal,Siddique,Jagadish,Siddique,Rizabawa,Ashokan,"\"Mahadevan (Mukesh), Govindan Kutty (Siddique), Appukuttan (Jagadish) and Thomas Kutty (Ashokan) are four young men who live in the housing colony named 'Harihar Nagar.' The movie starts with an incident that takes place in Bombay, where a murder takes place for the possession of a briefcase. In the next scene the four young men make appearance with their tricks to impress young girls. A girl, \"\"Maya\"\" (Geetha Vijayan)",along with her grandparents relocate to Harihar Nagar and happen to be Mahadevan's new neighbors. The four try to impress her on many occasions. One day they find her her posting a letter. They bribe the postman and manage to get hold of that letter. On reading the contents of the letter,they come to know that Maya has come to Harihar Nagar to learn about the death of her brother - Sethu Madhavan (Suresh Gopi).,""
Hollywood Ending,2002,112,Comedy,6.5,Woody Allen,Woody Allen,Mark Rydell,Ivan Martin,Woody Allen,Gregg Edelman,"Val Waxman (Allen) is a once prestigious film director lately reduced to overseeing cheesy television commercials in order to pay his bills and support his current live-in girlfriend, Lori (Debra Messing). When he is thrown off his latest effort (a deodorant commercial being filmed in the frozen north), he desperately seeks a real movie project.","","",""
El pueblo fantasma,1965,87,Horror,5.8,Alfredo B. Crevenna,Alfredo Ruanova,José Loza,Mario Alberto Rodríguez,Manuel Dondé,Carlos López Moctezuma,"The film begins as married New York City businessman Frank Herlihy (Greg Kinnear) is accidentally killed while trying to buy an apartment for his mistress. Shortly afterward, cynical dentist Bertram Pincus (Ricky Gervais) has a near-death experience while under general anesthetic during a colonoscopy. When he recovers, he is able to see and communicate with ghosts who populate the area. The ghosts annoy Bertram by asking him to help them with personal business that was left unfinished when they died. Frank promises to keep the other ghosts away if Bertram will break up an engagement between Frank's widow Gwen (Leoni), a professional Egyptologist, and Richard (Billy Campbell), a human-rights lawyer who Frank says is dishonest. Bertram eventually agrees to the deal and tries to woo Gwen away from Richard. Bertram's past rudeness to Gwen makes this difficult, but he attracts her interest by analyzing the teeth of a mummified Egyptian Pharaoh that she has been studying.","","",""
Amen.,2002,132,Drama,7.2,Costa-Gavras,Costa-Gavras,Sebastian Koch,Friedrich von Thun,Ulrich Mühe,Ulrich Tukur,"\"During World War II, Kurt Gerstein (Ulrich Tukur), a Waffen-SS officer employed in the SS Hygiene Institute, designs programs for the purification of water and the destruction of vermin. He is shocked to learn that the process he has developed to eradicate typhus, by using a hydrogen cyanide mixture called Zyklon B, is now being used for killing Jews and other \"\"undesirables\"\" in extermination camps. Gerstein attempts to notify Pope Pius XII (Marcel Iureş) about the gassings",but is appalled by the lack of response he gets from the Catholic hierarchy. The only person moved is Riccardo Fontana (Mathieu Kassovitz),a young Jesuit priest. Fontana and Gerstein attempt to raise awareness about what is happening to the Jews in Europe but even after Fontana appealing to the pope himself,the Vatican makes only a timid and vague condemnation of Hitler and Nazi Germany.
Gosford Park,2001,137,Comedy,7.2,Robert Altman,Julian Fellowes,Tom Hollander,Michael Gambon,Jeremy Northam,Charles Dance,"In November 1932, Constance, Countess of Trentham (Maggie Smith), and her lady's maid, Mary MacEachran (Kelly Macdonald) travel to Gosford Park for a weekend shooting party. On the way, they encounter actor Ivor Novello (Jeremy Northam), American film producer Morris Weissman (Bob Balaban) and Weissman's valet, Henry Denton (Ryan Phillippe), who are also attending the hunting party. At the house, they are greeted by Lady Trentham's niece, Lady Sylvia McCordle (Kristin Scott Thomas), her husband Sir William McCordle (Michael Gambon), and their daughter, Isobel (Camilla Rutherford). The other guests include Lady Sylvia's sisters, Louisa, Lady Stockbridge (Geraldine Somerville) and Lady Lavinia Meredith (Natasha Wightman) and their husbands, Raymond, Lord Stockbridge (Charles Dance) and Commander Anthony Meredith (Tom Hollander). Also in attendance are the Honourable Freddie Nesbitt (James Wilby) and his wife, Mabel (Claudie Blakley); Isobel's suitor, Lord Rupert Standish (Laurence Fox) and his friend Jeremy Blond (Trent Ford).","","",""
Igby Goes Down,2002,98,Comedy,6.8,Burr Steers,Burr Steers,Kieran Culkin,Rory Culkin,Jared Harris,Jeff Goldblum,"\"Jason \"\"Igby\"\" Slocumb",Jr. (Kieran Culkin) is a misanthropic 17-year-old boy,"rebelling against the oppressive world of his strict East Coast \"\"old money\"\" family. His schizophrenic father",Jason (Bill Pullman)
Jan Dara,2001,108,Drama,6.0,Nonzee Nimibutr,Nonzee Nimibutr,Eakarat Sarsukh,Niwat Pibulsiri,Suwinit Panjamawat,Santisuk Promsiri,"Jan is a boy growing up in 1930s Siam in a wealthy, dysfunctional family where sex has a huge impact on everyone's lives. Jan Dara is viewed by his father, Khun Luang, as cursed, since his mother died giving birth to him. The abusive Luang is a womanizer who has sex with many women in front of the portrait of his late wife.","","",""
