title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
On Deadly Ground,1994,101,Action,4.6,Steven Seagal,Ed Horowitz,R. Lee Ermey,Apanguluk Charlie Kairaiuak,John C. McGinley,Chief Irvin Brink,"Aegis Oil operates Aegis 1, an oil refinery and several oil rigs in Alaska. They purchased the oil rights from the local Alaskan Natives 20 years ago, but stand to lose them if the refinery isn’t on-line by a certain deadline. With 13 days to go, and billions of dollars at stake, the company cuts corners and uses faulty equipment. Hugh Palmer, a rig foreman, is aware of this; as he predicts, his rig catches fire. It takes Forrest Taft (Seagal), a specialist in dealing with oil drilling-related fires, to extinguish the fire. Taft refuses to believe Hugh’s story of faulty equipment at first, but later discovers that it’s true after accessing the company’s computer records and finding that the next shipments of new, adequate equipment have been delayed way past the deadline. Michael Jennings (Michael Caine), the ruthless CEO of Aegis, deludedly believes that Hugh's carelessness is to blame for the rig fire and, after discovering his efforts to alert the EPA about the use of substandard equipment, arranges for him to be ‘dealt with’ by his henchmen MacGruder (John C. McGinley) and Otto (Sven-Ole Thorsen).","","",""
Raw Justice,1994,92,Action,4.1,David A. Prior,David A. Prior,David Keith,Robert Hays,Leo Rossi,Charles Napier,"New Orleans journalist Donna Stiles (April Bogenschutz) is in her home one night, preparing to take a shower, when a man sneaks into her home and kills her.","","",""
The Shawshank Redemption,1994,142,Drama,9.3,Frank Darabont,Stephen King,Larry Brandenburg,Tim Robbins,Jeffrey DeMunn,Clancy Brown,"\"In 1947, Andy Dufresne (Tim Robbins), a banker in Maine, is convicted of murdering his wife and her lover, a golf pro. Since the state of Maine has no death penalty, he is given two consecutive life sentences and sent to the notoriously harsh Shawshank Prison. Andy always claims his innocence, but his cold and measured demeanor led many to doubt his word.During the first night, the chief guard, Byron Hadley (Clancy Brown), savagely beats an overweight and newly arrived inmate because of his crying and hysterics. The inmate later dies in the infirmary because the prison doctor had left for the night. Meanwhile, Andy remained steadfast and composed. Ellis Boyd Redding (Morgan Freeman), known as Red, bet against others that Andy would be the one to break down first and loses a considerable amount of cash. Red has been in prison for several years having been given three consecutive life sentences for the murder of his wife and two others.About a month later, Andy approaches Red, who runs contraband inside the walls of Shawshank. He asks Red to find him a rock hammer, an instrument he claims is necessary for his hobby of rock collecting and sculpting. Though other prisoners consider Andy \"\"a really cold fish","\"\" Red sees something in Andy",and likes him from the start. Red believes Andy intends to use the hammer to engineer his escape in the future but when the tool arrives and he sees how small it is,Red puts aside the thought that Andy could ever use it to dig his way out of prison.During the first two years of his incarceration
Three Colors: Red,1994,99,Drama,8.1,Krzysztof Kieslowski,Krzysztof Kieslowski,Teco Celio,Samuel Le Bihan,Jean Schlegel,Jean-Pierre Lorit,"The film begins with clips that track a telephone call between London and Geneva, where a French university student and part-time model, Valentine Dusot (Irène Jacob), is talking to her emotionally infantile but possessive boyfriend. During her work as a model, she poses for a chewing-gum campaign, during the photo shoot the photographer asks her to look very sad. While walking back home Auguste, a neighbor of Valentine's, drops a set of books and he notices that a particular chapter of the Criminial Code was open at random and he concentrates on that passage.While driving back to her apartment, Valentine accidentally runs over a dog. She tracks down the owner, a reclusive retired judge, Joseph Kern (Jean-Louis Trintignant). He seems unconcerned by the accident or the injuries sustained by Rita, his dog. Valentine takes Rita to a veterinarian, where she learns that Rita is pregnant. Valentine takes the dog home.The next day, she talks to her boyfriend over the phone and relates how she came to acquire the dog. He becomes angry since they initially met when she ran over his dog accidentally some years before, and wants her to take the dog back.While walking Rita, the dog runs off again and Valentine figures that it went home to Kern, where she finally finds the dog. He says that Rita is now hers since he wishes for nothing in life. Earlier that day she had received a lot of money in the mail and she figures out that it was Kern who sent her the money to pay for the veterinarian's bill, but he got the amount wrong. Kern goes inside to get some change but does not come back out. Valentine wanders into his house and finds him listening to his neighbors' private telephone conversations. Valentine is appalled and threatens to denounce Kern to his neighbors. Kern challenges her to do this and points out one neighbor's residence. At first, she goes to do so, but does not tell them anything, seeing that their daughter is also listening in on the conversation. She goes back to Kern and asks him to stop eavesdroping but he replies that he has been doing it all his life, but now he knows where to find the truth.Kern points out an attractive man to Valentine in his window. He suspects him to run the entire heroin market in Geneva but cannot hear his calls because he uses a Japanese phone. Valentine insults him and Kern concludes that she has a strong feeling against drugs, and after a bit of conversation Kern figures out that Valentine's feelings towards drugs stem from a piece of news in her paper and a photo of a young man, her brother, who discovered that he is not his father's son and has been using drugs for a year. Kern tells her that it shall make no difference that she denounces him for his spying, the people's lives he listens to shall eventually turn into hell. She leaves saying that she feels nothing but pity for him.While visiting Kern, Valentine also hears a conversation between Karin and Auguste, where they discuss if they should go bowling. Valentine covers her ears, but from the very little she heard she concludes that they love each other. Kern disagrees. That evening Valentine is alone at home and hopes that her boyfriend shall call but it is the photographer who calls, saying that her poster was set up that evening and asks her bowling to celebrate.Meanwhile, Auguste takes his exam and passes it and becomes a judge. Karin asks him if he was asked any questions regarding the article that was open when he dropped his books. Auguste says 'yes'. Karin gives him a fountain pen as a gift and he wonders what the first judgment he signs with it will be.That evening, Kern writes a series of letters to his neighbors and denounces himself, and the community files a class action suit against him. At the law courts, he sees Karin meeting another man. Earlier, Auguste had missed a call from Karin and tried to call her back but never hears from her again.Valentine reads in her paper a piece of news about a retired judge that spied on his neighbors and she goes to Kern telling him that she said nothing to anybody. He confesses that it was him just to see what she would do. He asks her in and shows her that Rita has had seven puppies. They discuss that on their last conversation she spoke about pity but he later realized that it was actually disgust. He wonders about the reasons why people obey laws and it turns out that often it is more on selfish grounds and from fear than about obeying the law or being decent. It is his birthday and they have a couple of drinks. During their conversation he reminisces about a sailor he acquitted a long time ago, only later realizing he had made a mistake, and that the man was guilty. However the man later married and had children and later grandchildren and lives peacefully and happy. Valentine says that he did what he had to do, but Kern wonders how many other people that he acquitted or condemned might have seen a different life had he decided otherwise; he sympathizes with them and with his neighbors who have been throwing stones at his windows, saying that in their circumstances and being them he might have done the same, but in his role as judge he never stepped out of his shoes and never really understood other people. He also suggests that being in a position of deciding what is truth and what is not is a lack of modesty and vanity on behalf of humankind. When the conversation turns to Kerns' past romantic life he avoids the question by telling her about a dream he had about her. Valentine tells Kern about her intended trip to England to visit her boyfriend. Kern suggests that she take the ferry.Meanwhile, Auguste is unable to reach his girlfriend Karin since graduation. One evening he goes to her place and sees her legs wrapped around another man. Distraught, he leaves. By chance Auguste sees Karin and her new boyfriend in a restaurant, he gets her attention but when she rushes outside to try to explain he hides from her. Kern calls Karin's personalized weather service and inquires about the weather in the English Channel, which she expects to be perfect as she is about to take a trip there (with her new boyfriend who owns a boat).The day before Valentine leaves, she invites Kern to a fashion show where she is modeling. After the show, they speak about the dream he had about her, where she was 50 years old and happy with an unidentified man. The conversation then turns to him and the reasons why he disliked Karin. Kern reveals that before becoming a judge, he was in love with a woman very much like Karin, who betrayed him for another man. While preparing for his exam he once went to the same theater where the fashion show took place and he accidentally dropped one of his books. When he picked it up, Kern studied the chapter where the book accidentally opened, which turned out to be the crucial question at his examination. When he broke up with his girlfriend he followed her across the English Channel but never saw her again, because she died in an accident. Later, he was assigned to judge a case where the defendant was the same man who took his girlfriend from him. Regardless of this connection, Kern did not recuse himself from the case, since the connection was only known to him and condemned the man, the judgment was legal but he subsequently resigned his post.Valentine takes her ferry to England, and Auguste is also on the ferry, although the two never quite meet each other. Suddenly a storm rises and sinks both the ferry and the boat with Karin and her boyfriend.In the final scene, Judge Kern views a newsreel report about the sinking, and learns that of the 1,435 passengers and crew, only seven survivors were rescued. By coincidence the survivors are the main characters from the first two films of the trilogy; Julie and Olivier from 'Blue'; Karol and Dominique from 'White'; and Valentine and Auguste, who finally meet for the first time, as well as an English bartender named Stephen Killian. As with the other movies, the film's final sequence shows a character crying - in this case, the judge - over the events that has transpired... but the final image replicates the iconic chewing-gum poster of Valentine.","psychedelic, mystery, atmospheric",train,imdb
Burnt by the Sun,1994,135,Drama,7.8,Nikita Mikhalkov,Nikita Mikhalkov,Vladimir Ilin,Avangard Leontev,Oleg Menshikov,Vyacheslav Tikhonov,"In the summer of 1936 in the Soviet Union, Comdiv Sergei Petrovich Kotov, his wife Maroussia and their young daughter Nadia are relaxing in a banya when a peasant from the local collective farm frantically tells them the Soviet Army's tanks are about to crush the wheat harvest as part of general maneuvers. Kotov rides out to order the tank officer to halt. Kotov carries authority as a senior Old Bolshevik and legendary hero of the Russian Civil War, and is also very popular with the common people and local villagers.","","",""
The War,1994,126,Drama,6.7,Jon Avnet,Kathy McWorter,Brennan Gallagher,Elijah Wood,Donald Sellers,Leon Sills,"The War tells the story about a young boy named Stu (Elijah Wood) and his father Stephen (Kevin Costner), who is a recovering war veteran. Stu, his sister Lidia Simmons (Lexi Randall), and their friends are determined to build the ultimate tree fort during their summer break. Stu's father has equally high hopes of rebuilding his life and the life of his family. Stu is constantly getting into fights with everyone who says a bad word about him or his sister. Especially a group of children, who Stu considers to be the lowest of the low, the Lipnicki's. Stephen, Stu's father realized what was worth fighting over and what wasn't, and so he tries to help Stu understand that he needs to pick his battles. Lidia, meanwhile, is off in the Lipnicki's junkyard, scavenging for the items they need to make the tree fort. She runs into Billy Lipnicki (Christopher Fennell) on one of her trips, and pays him ten cents to stay quiet. Once the tree fort is completely built, Billy spends all the money he got on ice cream. His father and brothers and sister find him with them as confront him about how he got all that ice cream. His eldest brother shaves a portion of his head and Billy tells about Lidia taking stuff from the yard. The Lipnicki's go to the tree fort and make a dare with Stu, whoever swims across the water tower while it's draining and back, gets to keep the tree fort. The Lipnicki's back out of the dare, but Stu goes through with it. The Lipnicki's promise to not take the fort, and one of the Lipnicki's throw the lock and key to the fort on top of the old water tower roof. Stu gets the lock, but couldn't reach the key. Later that day, Stu's father is in the hospital because of an accident at his work. A few days later, Stephen dies. That day, the Lipnicki's break their promise about staying away from the tree fort, and take it from Lidia and her friends. Stu finds his father's old crate of war items, face paint, smoke bombs, grenades, and his father's army tags. Stu and his friends start a war with the Lipnicki's to get the tree fort back. The tree fort gets ruined in the process, and Billy Lipnicki goes to the water tower to try and get the key, to stop the fighting. Billy falls through the roof of the water tower and Stu jumps in after him. He and Arliss (Donald Sellers) manage to free Billy from the drain and get him on solid ground. However, Billy is ice cold and isn't breathing. Stu and Lidia try everything they can to get Billy to breath again, and after a lot of slapping and yelling, finally Billy takes a breath. After that, the Lipnicki's and the Simmons stopped fighting with each other. The tree fort never got fixed, and Stu was able to come to terms about his father's sudden death.",tragedy,train,imdb
Cutthroat Island,1995,124,Action,5.7,Renny Harlin,Michael Frost Beckner,Rex Linn,Maury Chaykin,Stan Shaw,Jimmie F. Skaggs,"In 1668 Jamaica, Morgan Adams (Geena Davis) a born and raised pirate lady is found by her father's henchmen and called back to her father's ship in emergency. Her uncle and fellow pirate Dawg Brown (Frank Langella), has captured her father, Black Harry (Harris Yulin). Black Harry has one of three pieces of a map to a huge stash of gold on the remote Cutthroat Island. Dawg has another piece, having stolen it from the corpse of a third brother, Richard, while a fourth brother, Mordechai (George Murcell), has the last piece. Harry refuses to give Dawg his piece and attempts a daring escape that fails when he's mortally wounded. A dying Harry reveals to his daughter the location of his piece of map; he had it tattooed on his scalp. He also gives his daughter ownership and captaincy of his ship, the Morning Star.After scalping her dead father for the piece, Morgan rejoins the ship as captain and sets out for the treasure. Some of the ship's crew are reluctant to follow but are convinced when she reveals the map. Unfortunately, the instructions on the map appear to be in Latin, which no one on board reads. So, they go to nearby Port Royal to find a translator.Meanwhile, in Port Royal, William Shaw (Matthew Modine), a doctor turned thief, is working a fancy dancing ball, stealing from its numerous lady guests. Unfortunately, things turn sour when Captain Trotter (Angus Wright) catches him red handed and makes him prisoner. His boss, Governor Ainslee (Patrick Malahide), orders Shaw to be sold as a slave.Morgan and her crew learn that one of the slaves up for auction, a doctor, is fluent in Latin. After threatening a man determined to outbid her, Morgan wins the auction. Unfortunately, she is recognized from her wanted poster and is chased out of town, along with her crew and Shaw. Humiliated, Governor Ainslee vows to find her, either to arrest her or form a partnership for half her profits. He enlists the help of John Reed (Maury Chaykin), a chronicler who often follows pirates to write his books. Meanwhile, Morgan, while looking at the map with Shaw, realizes that the instructions were not Latin, they were simply written backwards. She also figures that the Bible verses written on the map are actually longitude coordinates of the island.The crew finds Mordechai in Spittlefield Harbor. Morgan makes a deal with Mordechai to join their ships and crews together against Dawg. Before she can learn where the second piece of map is, Dawg appears. A fight ensues, during which Mordechai is killed and Morgan is shot, while Shaw secretly finds the piece of map engraved on a piece of wood and keeps it to himself. After they escape on the Morning Star, Morgan collapses from her wound but is saved by Shaw who is, after all, a doctor. The two kisses for the first time. Shaw pretends he doesn't have the second piece of map.Dawg's ship, the Reaper, bears down on them. Morgan directs hers toward a coral reef... and a gale. While she is distracted by a storm, Shaw sneaks into her cabin with the second piece of the map. Realizing that the upper case letters on the map are actually roman numbers, therefore the missing coordinates, he pieces together the longitude and latitude to find the location of Cutthroat Island which, turns out, was uncharted so far. Morgan catches him and forces him to reveal his true identity. It turns out, Shaw is just a poor common thief and con man who was never a doctor. He ends up thrown in the brig for his lies.During the storm, Reed sends a carrier pigeon revealing their location to Ainslee. Meanwhile, the majority of the crew led by the treacherous Scully (Jimmie F. Skaggs) mutinies against Morgan and maroon her and those loyal to her in a boat. Shaw escapes and jump off the ship but is unseen and unheard by Morgan and her remaining crew. He is unable to reach their boat. The boat is wrecked in the storm but luckily, the tide takes them straight to Cutthroat Island.As Morgan goes after the treasure with the parts she already know, she sees Dawg and his ship arriving on the island. She plans to steal Dawg's piece of map at night but Shaw, who survived the storm, is quicker. Unfortunately for him, Shaw falls into quicksand and has to surrender the map to Morgan to be saved. Together, they find the gold, but are ambushed by Dawg, forcing them to jump off a cliff into the tide. Dawg and his crew claims the gold and load it on their ship.After regaining consciousness, Shaw finds Reed, who leads him into a trap set by Dawg, Ainslee, and the mutineers, who have all joined forces and intend to split the gold between them. As Shaw is captured and they make their way out to sea with the gold, Morgan sneaks aboard the Morning Star and retakes it from Scully and the mutineers.The crew then tries to sneak attack the Reaper, but Dawg counterattacks. A sea fight ensues, during which Shaw escapes and Ainslee, his men and Reed are killed by cannon fire. Morgan boards the Reaper and blows out the ship's bottom to get to the gold. She then duels Dawg while Shaw gets trapped below in rapidly rising water with the treasure. Morgan finally kills Dawg with a cannon and saves Shaw, forced to abandon the treasure to escape the sinking ship. Luckily, Morgan attached a marker barrel to the treasure beforehand, allowing them to retrieve it and the newly rich crew sets sail for their next adventure in Madagascar.","violence, action, humor",train,imdb
La Cérémonie,1995,111,Drama,7.5,Claude Chabrol,Ruth Rendell,Valentin Merlet,Jean-François Perrier,Jean-Pierre Cassel,Ludovic Brillant,"La Cérémonie tells the story of a young woman, Sophie Bonhomme (Sandrine Bonnaire), who is hired as a maid by the Lelièvre family. The Lelièvres live in an isolated mansion in Brittany. The family consists of four members: Catherine (Jacqueline Bisset) and Georges, the parents, who have no children together, but one each from previous marriages. Gilles is Catherine's and her ex-husband's son. He is a lonely teenager who loves reading and has a passion for arts in general. Melinda is Georges' and his late wife's daughter. She studies at a university and only spends the weekends at home, where she invites her boyfriend Jérémie. The household chores are excessive for Catherine – who owns her own art gallery – so she requires a maid's help and hires Sophie. Throughout the film Sophie avoids using the dishwasher, refuses to take driving lessons, buys fake eyeglasses, and has trouble giving a cashier the correct change. The viewer finds out later that Sophie is illiterate and has a history of violence since she is believed to have killed her handicapped father, or at least not to have rescued him from the fire she might have set in his house.","","",""
Dracula: Dead and Loving It,1995,88,Comedy,5.8,Mel Brooks,Mel Brooks,Mark Blankfield,Steven Weber,Leslie Nielsen,Peter MacNicol,"\"Transylvania: 1893. A coach containing Thomas Renfield (Peter MacNicol), a solicitor from London, and two Transylvanian natives, rocks up a mountanous path. Renfield says he's feeling queasy and one of the helpful natives leans out the window to tell the driver to slow down. Just as he does so, he catches a glimpse of the setting sun and yells for the driver to go faster. The carriage rocks and jerks its way to the closest town.When they arrive, a townsperson opens the door of the carriage, and Renfield tumbles out headfirst. The driver throws his luggage down after him, saying he will go no further tonight. Renfield is forced to walk to his appointment at Dracula's castle, disregarding the townspeople's warnings about vampires as a silly superstition.By the time Renfield arrives, it is dark. He tries to knock at the door, but the knocker crumbles away in his hand. Just then, the doors swing open of their own accord. When Renfield steps in, the doors swing shut again and he turns around in surprise. Behind him, at the top of a long staircase, Count Dracula (Leslie Nielsen) makes his appearance. He stands still at the top of the stairs as shadow creeps forward across the wall in a predatory stance. Dracula scolds it in a foreign tongue and it retreats. Renfield, startled, turns around and is relieved to see the count. Dracula starts to introduce himself and trips on some bat guano, tumbling down the steps. He gets up at Renfield's feet, unharmed. He leads Renfield up the staircase, while his shadow limps across the wall behind him.As they walk up the stairs Dracula passes without incident through a giant spiderweb that is in the way. Renfield, confused, attempts to follow, only to become tangled in the web. He is still picking cobwebs off his clothes as he enters the room into which Dracula has led him. Dracula brings up his purchase of Carfax abbey. Renfield produces the documents. Just as Dracula is about to sign, Renfield gets a papercut. Blood spurts all over the documents as Renfield attempts to find his hankerchief. Dracula smacks his lips and looks on in interest.Later that night, Renfield is sleeping soundly in the guest room. The door creaks open and two vampire maidens float into the room. Renfield wakes up to see them molesting his furniture. He is indignant at their intrusion, but when they advance upon him he soon gives in to their mistrations with gusto. Dracula walks by to see them in a very comprimising position. He calls the vampires off and scolds them. They start to float out of the room, but he tells them to stop it, so they just stomp into the hall.Dracula finds Renfield cowering under the covers and tells him he was having a nightmare. He offers to show Renfield an old Transylvanian method of relaxation, where the other will stare deeply into his eyes. However, Renfield promptly falls asleep before Dracula can make him his slave. This happens once more before Dracula hoists Renfield up by his shoulders and goes through it all very fast. Renfields eyes get wider and more twitchy as he listens, and the scene ends with Renfield totally under Dracula's control.The next scene opens on a ship at sea. It is The Demeter, bound for England. Dracula's coffin is down below, being knocked about the cabin. Renfield enters and tries to tie down the coffin again, only to be crushed against the wall multiple times by the rocking ship. When Renfield finally manages to tie down the coffin, Dracula emerges with a groan. Renfield says he looks dried out, and offers him some whisky. Dracula refuses, and says he'll start with the first mate.A London Enterprise headline segways the next scene: Corpse of Captain Found on Empty Vessel-- Sole Survivor a Raving Maniac.At a showing of Faust, three theatre-goers look over the audience from their box seats. The fourth, Dr. Seward (Harvey Korman), who runs an insane asylum, enters late. His daughter, Mina (Amy Yasbeck), his ward, Lucy Westenra (Lysette Anthony), and Mina's fiancé, Jonathan Harker (Steven Weber) greet him. He apologizes for being late, citing the lunatic he brought in from the empty ship as an excuse.Meanwhile, Count Dracula approaches an usher (Leslie Sachs) in the hallway outside and requests to speak with Dr. Seward alone. He makes a gesture with his hand and she is instantly transformed into a mindless slave, repeating his request as she approaches the box. Just before she draws back the curtain, he adds \"\"and you will remember nothing of what I tell you.\"\" She draws the curtain to summon Dr. Seward and suddenly has no idea why she's there. Dracula",annoyed when she greets him for the second time,denys her a tip and says he'll do it himself.Dracula enters the box and introduces himself as the new owner of Carfax abbey,which ajoins Dr. Seward's sanitarium. He is just about to introduce himself fully when the usher returns
Father of the Bride Part II,1995,106,Comedy,6.1,Charles Shyer,Albert Hackett,Kieran Culkin,George Newbern,Martin Short,Steve Martin,"The film begins five years after the events of the first one, with George Banks telling the audience his is ready for the empty nest he'll shortly receive with all of his children grown up. Shortly thereafter, Annie tells the family that she's pregnant, and George begins to mildly panic, insisting he is too young to be a grandfather. He has his assistant make a list of people who are younger than him, dyes his hair brown, and decides he and Nina should sell the home their children have grown up in if one more thing goes wrong with it.","","",""
Feast of July,1995,116,Drama,6.2,Christopher Menaul,H.E. Bates,Tom Bell,Ben Chaplin,Julian Protheroe,Greg Wise,"The movie opens with Isabella Ford (Embeth Davidtz) in a pathetic state, traveling alone from Selmouth to Addisford on foot although she will be having a baby in a short while. In a deserted cabin on the way, she gives birth to a stillborn baby. She buries it and continues her journey to Addisford. She arrives there late in the evening and meets Ben Wainwright (Tom Bell), the lamplighter at Addisford. He asks her about herself and if she has any relatives in Addisford. Bella replies that she does not have any and she came looking for a man by the name of Arch Wilson (Greg Wise). Ben does not know him and seeing her plight, takes her to his house. He tells his wife (Gemma Jones) to get Bella washed up. Bella, now clean and dry, sits at the dinner table while Ben introduces his family. Ben has three children. Matty (Kenneth Anderson), Con (Ben Chaplin) and Jedd (James Purefoy). Matty, the youngest, is a shoemaker, Jedd is a soldier (cavalry) and Con does not have a specific profession. He does the household chores and helps his parents around. Throughout the movie, Con is shown to be reserved and introverted with a violent temper, although kind at heart. Bella is unable to eat anything during the dinner, starts crying, and faints when she stands up to go to bed.","","",""
GoldenEye,1995,130,Action,7.2,Martin Campbell,Ian Fleming,Pierce Brosnan,Alan Cumming,Joe Don Baker,Robbie Coltrane,"\"The story opens in 1986, in the Cold War Soviet Union. British secret agent James Bond (Pierce Brosnan) and his fellow 00 agent, Alec Trevelyan (Sean Bean), have infiltrated a secret Soviet chemical weapons production facility with the intention of destroying it. After finding their target, a large room filled with chemical canisters, James begins to plant explosive charges while Alec holds off the facility's guards. Alec is captured by the ruthless General Arkady Grigorovich Ourumov (Gottfried John), who orders Bond to surrender. Bond resets the charge timers from six minutes to three and walks out to surrender just as Ourumov seemingly executes Trevelyan with a bullet to the head. Bond takes cover behind a cart of chemical canisters and moves toward a conveyor belt that leads outside. A soldier with an itchy trigger finger is shot dead by Ourumov when he shoots at Bond. Bond is able to escape on the conveyor belt and shoots out the locks holding hundreds of other canisters which temporarily bury Ourumov's men. Outside the facility, Bond, using a motorcycle, leaps after a plane that falls off a nearby cliff. He successfully regains control of the plane and flies off as the weapons plant explodes.Nine years later Bond is driving in the mountains near Monaco with a female psychiatrist from MI6 who is assigned to evaluate his mental state. He races down a mountain road, just as another woman, Xenia Onatopp (Famke Janssen), pulls up alongside him in a red Ferrari. A somewhat dangerous driving game ensues between Bond and Xenia, which ends when Bond's psychiatrist demands that he halt the game. Bond does and seduces her.Bonds current assignment is to observe possible subversive Russian involvement from the Janus crime syndicate in the demonstration of a French hi-tech helicopter called the Eurocopter Tiger, which is unaffected by electromagnetic pulses from nuclear weapons. He is ordered to follow the same woman he raced with earlier, Xenia Onatopp, a Russian helicopter pilot. Xenia has been the mistress of a Canadian Air Force captain. That night, while on the guy's private yacht, she kills in the middle of having sex with him, by crushing his chest between her thighs, while an accomplice steals the admiral's ID. The next morning, Bond searches the yacht and finds the body. He rushes to the site of the Tiger demonstration. As he arrives, Xenia and her accomplice kill the test pilots and steal their uniforms and helmets, then climb into the Tiger. Bond is arrested and watches helplessly as Xenia flies away.In the wastes of Siberia, at Severnaya, a Russian satellite communications outpost, General Ourumov and Onatopp arrive in the Tiger helicopter, ostensibly for a surprise inspection of the a new satellite weapons system called \"\"Goldeneye.\"\" Ourumov orders the commanding officer to hand over the activation keys and control disk for Goldeneye and promptly has Onatopp machine-gun everyone working at the facility to leave no witnesses (while she's using the weapon",she shows signs of sexual excitement). Onatopp and Ourumov then activate one of the two Goldeneye satellites,one which contains a powerful nuclear warhead capable of delivering an electromagnetic pulse (EMP) over Severnaya. Unknown,however
Karan Arjun,1995,175,Action,6.8,Rakesh Roshan,Sachin Bhowmick,Salman Khan,Ashok Saraf,Amrish Puri,Shah Rukh Khan,"Durga Singh (Raakhee) is a poor woman raising her two beloved sons Karan Singh (Salman Khan), the elder and Arjun Singh (Shah Rukh Khan), the younger. When Munim of an aging Thakur comes to talk to Durga, Karan and Arjun learn that their father is dead. Durga reveals that their father was the Thakur's son, who had married her against his father's wishes. Durjan Singh (Amrish Puri), a relative of Thakur, killed Durga's husband to prevent him, Durga, or their sons from inheriting the Thakur's estate. Karan and Arjun learn from her that the dying Thakur wants to give his estate to his grandchildren before dying as it is their birthright.","","",""
Richard III,1995,110,Drama,7.3,Richard Loncraine,Ian McKellen,Christopher Bowen,Matthew Groom,Nigel Hawthorne,Bill Paterson,"\"The play begins with Richard (called \"\"Gloucester\"\" in the text) standing in \"\"a street\"\"",describing the accession to the throne of his brother,King Edward IV of England,eldest son of the late Richard
The Tie That Binds,1995,99,Drama,5.0,Wesley Strick,Michael Auerbach,Vincent Spano,Ned Vaughn,Keith Carradine,Ray Reinhardt,"In California, John Netherwood (Keith Carradine) and his wife Leann Netherwood (Daryl Hannah) are fugitives who are wanted for murder. They have a 6-year-old daughter named Janie (Julia Devin).","","",""
Toy Story,1995,81,Comedy,8.3,John Lasseter,John Lasseter,Tim Allen,Erik von Detten,John Ratzenberger,John Morris,"\"A boy called Andy Davis (voice: John Morris) uses his toys to act out a bank robbery. The bank is a cardboard box, the robber is Mr. Potato Head (voice: Don Rickles) assisted by Slinky Dog (voice: Jim Varney), and the bystanders include Bo Peep (voice: Annie Potts) and her sheep. The day is saved by cowboy doll Woody (voice: Tom Hanks) playing the sheriff, with help from Rex the dinosaur (voice: Wallace Shawn). Woody is the only toy who gets to say his own lines because he has a pull-string that makes him say things like \"\"Reach for the sky!\"\" and \"\"You're my favorite deputy!\"\"During the opening credits (soundtrack: Randy Newman's \"\"You've Got a Friend in Me\"\")",Andy takes Woody downstairs to find his mother (voice: Laurie Metcalf) decorating the dining room for his birthday party. He asks if they can leave the decorations up until they move,and his mom agrees. She says the guests will arrive soon and sends him back upstairs to get his baby sister Molly (voice: Hannah Unkrich),whose crib is in his room. Andy tosses Woody onto his bed before he pulls Molly out of her crib and carries her away.Woody and the other toys have seemed limp and inanimate up to this point
Love Can Seriously Damage Your Health,1996,117,Comedy,6.5,Manuel Gómez Pereira,Yolanda García Serrano,Gabino Diego,Luis Fernando Alvés,Carles Sans,Miguel Palenzuela,"Diana Balaguer (Penélope Cruz in a minor role) meets Santi García (Gabino Diego), the bellboy in a luxurious hotel in Madrid. She wants to meet John Lennon in the Beatles' only visit to Spain. Santi hides Diana under the bedroom, while John tries to shag an unknown girl who can't speak a word of English. Both Santi and Diana leave the room after John is called to leave for an interview.Diana comes from a wealthy family well-related with the powers-to-be during Franco's dictatorship in Spain. Santi comes from a poorer family without connections. Santi and Diana start a love affair, but Diana is very pragmatic, she won't ever marry somebody from a poor family.Santi will make a pass to María José (Laura Conejero), a neighbour with the same social status as him. However, he'll dream with Diana all the time. Diana refuses to have a scheduled affair with him, so Santi threatens her with dumping her for ever. Santi has already married María José, and her unfaithfulness is bringing him a lot of trouble. Diana (Ana Belén) will help him: she gives him a million pesetas (around 6,000 euros nowadays). With that money, Santi (Juanjo Puigcorbé) can pay for his training as a pilot and have a better life.Diana will marry a rich man, she will divorce him and marry an Italian tenor, Vittorio Raimondi (Carles Sans) who is very jealous. Once, Santi passes off as a waiter only to be able to be with Diana for a few minutes. The Italin goes after him threatening to kill him.Time goes by. Both lovers have become older. They meet by chance at a luxurious restaurant, each of their with their official spouse. Santi and María José are celebrating their anniversary. María José is angry, she knows that Diana wold like to be with her husband and she is proud that the wealthy Diana can have everything, but she can't have her husband. Each of the couple dance with their spouse, but they imagine they are dancing together. That night there is some terrible news: John Lennon has just been assessinated. A pianist plays one of Lennon's tunes, and that brings melancholy for both Santi and Diana because of the memories they share.Santi will see one of Diana's twin daughters (a role played by Penélope Cruz), and she will feel much tenderness when she sees the daughter looking exactly like her mother when Santi met her.They will meet on another occasion at an airport. Diana has just divorced Raimondi, and Diana and Santi decide to give love an apportunity. They want to run away together, leaving everything behind. However, life is against them. Santi needs to fly King Juan Carlos of Spain's plane back to Madrid. Diana comes across an American millionaire she had known some time before at one of her second husband's party.So each of them will do something else: Diana will go with that wealthy man and Santi will perform a prestigious task, the summit of his career. Their affair will have to wait once again.","comedy, romantic, flashback",train,imdb
