title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
My Left Foot,1989,103,Drama,7.8,Jim Sheridan,Shane Connaughton,Declan Croghan,Daniel Day-Lewis,Cyril Cusack,Eanna MacLiam,"\"The film opens with Christy Brown (Daniel Day-Lewis), who has cerebral palsy, being taken to a charity event, where he meets his handler, a nurse named Mary Carr. She begins reading his autobiography. Christy could not walk or talk, but still received love and support from his family, especially his mother. One day when he was still a young boy, Christy was the only one home to see his mother fall down a flight of stairs while in labor, and he was able to alert some neighbors and summon them over to help. His father, who had never really believed in him, becomes a supporter the day nine- or 10-year-old Christy uses his left foot, the only body part he can fully control, to write the word \"\"mother\"\" on the floor with a piece of yellow chalk.","","",""
Santa Sangre,1989,123,Drama,7.5,Alejandro Jodorowsky,Alejandro Jodorowsky,Guy Stockwell,Axel Jodorowsky,Adan Jodorowsky,Teo Jodorowsky,"The film starts with a naked figure sitting in a tree in what looks like a mental asylum. Nurses come out to him, bringing a plate of conventional food and also one of a raw fish. As they try to coax him off of his perch, it is the fish that persuades him to come down. As the nurses get him to put on some overalls, the viewer sees that he has a tattoo of phoenix on his chest.","","",""
The Tall Guy,1989,92,Comedy,6.2,Mel Smith,Richard Curtis,Rowan Atkinson,Harold Innocent,Emil Wolk,Jeff Goldblum,"\"The protagonist and narrator is Dexter King (Goldblum), an American actor working in London and living platonically in Camden Town with his \"\"educated","charming...nymphomaniac\"\" landlady (played by Geraldine James). He's just finished his sixth year playing \"\"The Tall Guy\"\"",a straight man in a two-man,long-running comedy revue starring (and dominated by) Ron Anderson (Rowan Atkinson
Warlock,1989,103,Action,6.2,Steve Miner,David Twohy,Kevin O'Brien,Kay E. Kuter,Allan Miller,Richard E. Grant,"\"The scene opens in early colonial America, in Boston, Massachusetts in 1691. A combination gallows/pyre has been constructed for an execution by both hanging and burning, and a man is shown roughly loading feral cats into a wicker basket. Village elders are entering a small tower being used as a prison; its door engraved with a hex mark. At the top of the tower, a man (Julian Sands) is chained, including a peculiar shackle that locks his thumbs to his big toes. The man is to be executed for 'trafficking with the Devil,' and is being offered a final chance to confess his sins before man and God. However, the warlock is completely unrepentant and does not speak to the jailer or elders. The elders leave to continue preparing for the execution.Entering the cell next is a stoic man named Giles Redferne (Richard E. Grant), a witch hunter who helped capture the warlock. He gloats over the warlock's meeting a well-deserved fate, asking whether Satan would have saved the warlock yet, if he wanted to at all. The warlock slyly suggests that Satan may yet save them both. Giles kicks him in the face, knocking him onto his back and says he'll watch the warlock die tomorrow. The warlock tells him to believe it on seeing it... tomorrow.As Giles leaves, he warns the jailer that the thumb locks must not be removed from the warlock even during or after the execution; not until his corpse has completely finished burning to ash. But even as he speaks, there are sounds of a storm brewing. As Giles exits the tower, a powerful, clearly unnatural storm breaks over the village, and Giles notes it is centered over the warlock's prison tower. Giles rushes into the cell to find the warlock free of his shackles and channeling a powerful spell. The warlock disappears into the storm with Giles following behind him.Cut to modern day Los Angeles, California. We hear a radio broadcast about a storm breaking; one nicknamed, 'The Devil's Wind.' A funnel of air is seen heading toward a suburban house. A blonde woman, Kassandra (Lori Singer) is turning over in her bed, asleep until the sound of a breaking window jolts her awake. She goes to investigate, quickly joined by Chas (Kevin O'Brien), the owner of the house, from whom she rents her room. They find the warlock lying unconscious on the floor of the living room.Chas goes to call the police to get an ambulance, but the winds have knocked down phone lines throughout the area. He and Kassandra half-pull, half-carry him to Kassandra's room. Kassandra is wary but Chas wants to show the strange arrival some compassion.Morning arrives and Kassandra is dressing and preparing for work. She is a diabetic and must take regular injections of insulin.Going back to her room, she sees the warlock is awake and slyly suggests he stop drinking. As she asks if there's someone he can call, as the phones are working again, the warlock is staring in amazement at a weekly newspaper on her desk, dated March 4-10, 1988. He asks if that could truly be the year, though it appears he is talking to himself as much as Kassandra. She is amused at his voice inflections, noting he speaks, \"\"English English.\"\" She gently presses him back down on the bed and tells him to rest. On the road",driving to work,Kassandra is shown to be both a bit careless in her driving,not always watching the road
Angel Town,1990,106,Action,5.0,Eric Karson,Stefani Warren,Fabian Alomar,Olivier Gruner,Francisco Aragon,Roberto Alvarez,"Jacques Montaigne is a French college student who heads to Los Angeles not only for school, but to help train an Olympic team of fighters. He shows up a few days late (for a rendezvous with a girlfriend in France) and is given a list of houses where they may have rooms for rent. He comes across to a house where single mother Maria Ordonez lives with her son Martin and her mother. Maria tells Jacques that they were supposed to have taken their house off the listings due to being in an unsafe neighborhood. However, Maria decides to let Jacques stay.","","",""
Anjali,1990,150,Drama,8.2,Mani Ratnam,Mani Ratnam,Prabhu,V.K. Ramasamy,Babu Antony,Anand,"The film revolves around a family of four – a young civil engineer Shekar (Raghuvaran), his wife, Chitra (Revathi), and their two young children named Arjun (Tarun) and Anu (Shruti). The movie opens with Chitra giving birth to her third child, but unfortunately the daughter is stillborn. Two years later, Shekar and his family move to a new apartment complex. The family seems to have moved on from their grief due to the stillborn child incident and live happily. After a few altercations with the kids in the colony, Arjun and Anu are accepted by all the kids as their own. The kids are all for pulling pranks and generally causing a clamor around the apartment colony. One such constant joke they play on a mentally disabled ex-watchman (Janakaraj) of the colony, much to the chagrin of his wife. The only tenant they are afraid of is an ex-convict (Prabhu Ganesan) who lives alone in one of the apartments.","","",""
Archangel,1990,78,Comedy,6.3,Guy Maddin,John B. Harvie,Michael O'Sullivan,Michael Gottli,Victor Cowie,Ari Cohen,"An English expert on Soviet history, Dr. Kelso (Daniel Craig) arrives in Moscow for a conference on Stalin. After the conference, an old man says that he has important information for Dr. Kelso. In Hotel Ukraine, where Dr. Kelso is staying, Papu Rapava (the name of the old man) tells how he, as a security guard in 1953 Beria I witnessed the death of Stalin. He saw Beria steal a safe from Stalin's Middle dacha some blog and dug in his yard in a box from under the instrument. Kelso went to Beria's former mansion, but saw that the blog has been excavated. The scientist comes to Mamantov (Lev Prygunov), led by the Communist movement Aurora and former agent KGB, and asks him to talk about his diary, saying that he has a witness. But Mamas drives it. Kelso goes to a nightclub, where Rapava's daughter works, Zinaida hooker (Yekaterina Rednikova). He asks to see her father. She takes him to the high-rise building, where his father lives. Once inside, he finds Rapava dead in the bathtub. On leaving the apartment of Dr. beaten by hooligans. He appeals for help from the police, but ends up being detained.","paranormal, allegory, violence, absurd, psychedelic, romantic",val,wikipedia
Edward Scissorhands,1990,105,Drama,7.9,Tim Burton,Tim Burton,Robert Oliveri,Anthony Michael Hall,Dick Anthony Williams,Johnny Depp,"An elderly woman tells her granddaughter the story of a young man named Edward who has scissor blades for hands. As the creation of an old Inventor, Edward is an artificially created human who is almost completed. The Inventor homeschools Edward, but suffers a fatal heart attack before he can fasten hands on Edward.","","",""
Enid Is Sleeping,1990,105,Comedy,5.4,Maurice Phillips,Maurice Phillips,James Lashly,Michael J. Pollard,Charles Tyner,Brion James,"Kate and Henry are a happy couple. Henry proposed to Kate and they are about to be married, but on the day of their wedding, Kate is accidentally killed by an ice sculpture angel, because of the actions of an ice sculptor (Stephen Root). Unaware that she has died and her soul left her body, Kate awakens in Purgatory, and wastes precious time arguing with an angel who finally leaves before she can explain to Kate what she must do to move on.","","",""
House Party,1990,100,Comedy,6.5,Reginald Hudlin,Reginald Hudlin,Martin Lawrence,Christopher Martin,Bowlegged Lou,Paul Anthony,"\"In their high-school cafeteria, Peter, also known as \"\"Play\"\" (Christopher \"\"Play\"\" Martin) announces to his friends Christopher aka \"\"Kid\"\" (Reid) and Bilal (Martin Lawrence) that he will be having a party at his house that night",as his parents are on vacation. The reluctant Bilal is to be the DJ. Kid is then involved in an altercation with school bully Stab (Paul Anthony) and his two brothers Pee-Wee and Zilla (Bowlegged Lou and B-Fine). When Kid comes home,he tries to convince his father,"\"\"Pop\"\" (Robin Harris) to let him go to the party. Pop relents at first"
The Hunt for Red October,1990,135,Action,7.5,John McTiernan,Tom Clancy,Sam Neill,Scott Glenn,Joss Ackland,Peter Firth,"In November of 1984, shortly before Gorbachev came to power, a Typhoon-class Soviet sub surfaced just south of the Grand banks. It then sank in deep water apparently suffering a radiation problem. Unconfirmed reports indicated some of the crew were rescued.But according to repeated statements by both Soviet and American governments, nothing of what you are about to see...ever happenedThe film opens with a pan of a hilly, snow-covered landscape surrounding a bay, which is observed by Marko Ramius- who we see close up on the eyes briefly.Polijarny Inlet,","","",""
Dark Angel,1990,91,Action,6.1,Craig R. Baxley,Jonathan Tydor,Mark Lowenthal,Dolph Lundgren,Jay Bilas,Sherman Howard,"\"An executive entrepreneur is driving his 70,000 brand new car. He puts on a CD of classical music, but it starts blurring away and connecting to the radio. The CD is pushed out of the machine and it distracts this gentleman, who almost has a car accident. He has to steer wildly away from an incoming truck and his car gets stuck in a field nearby. At that moment, a UFO or something like that hits and completely wrecks his car, although this man can jump out of harm. An alien - which looks like a human blind person - floats out of the crater and tells him \"\"I come in peace.\"\"Title credits. {The original title was Dark Angel",not I Come in Peace}A burglar (Kevin Page) enters a building. It looks like a police station. Sergeant Hawkins (Luis Lemus) is called to Evidence Room 38. The burglar throws a knife,killing him. Under his dark clothes,the burglar is dressed as a police officer. He takes some drugs and leaves. Another criminal in officer clothes ((Robert Prentiss)) is already waiting for him. Hawkins signs for the drugs he is taking away and leaves the bag even before getting out of the building. A car driver (Steve Chizmadia) is already waiting for them. The burglar tells the driver to drive away quickly. The building explodes and the burglar says that he did that to avoid witnesses. The other two men laugh it off.Det. Jack Caine (Dolph Lundgren) is having some coffee. Jeff Davis is making a narcotics deal of some kind. Caine notices the three burglars
Lord of the Flies,1990,90,Drama,6.4,Harry Hook,William Golding,Balthazar Getty,Gary Rule,Chris Furrh,Danuel Pipoly,"\"In the midst of a wartime evacuation, a British aeroplane crashes on or near an isolated island in a remote region of the Pacific Ocean. The only survivors are boys in their middle childhood or preadolescence. Two boys—the fair-haired Ralph and an overweight, bespectacled boy nicknamed \"\"Piggy\"\"—find a conch",which Ralph uses as a horn to convene all the survivors to one area. Because Ralph appears responsible for bringing all the survivors together,"he immediately commands some authority over the other boys and is quickly elected their \"\"chief\"\"",but he does not receive the votes of the members of a boys' choir
Memphis Belle,1990,107,Action,6.9,Michael Caton-Jones,Monte Merrick,Reed Diamond,Sean Astin,Billy Zane,Eric Stoltz,"In May 1943, the crew of the Memphis Belle, a Boeing B-17 Flying Fortress of the US Army Air Force, are grounded in England while their aircraft is repaired.","","",""
Miami Blues,1990,97,Comedy,6.4,George Armitage,Charles Willeford,Obba Babatundé,Matt Ingersoll,Edward Saxon,Charles Napier,"\"Frederick Frenger, Jr. (who asks to be called \"\"Junior\"\")",a violent psychopath recently released from a California prison,starts a new life in Miami. Before leaving the airport,he steals luggage and kills a Hare Krishna after breaking his finger.
Miller's Crossing,1990,115,Drama,7.7,Joel Coen,Joel Coen,Albert Finney,Richard Woods,J.E. Freeman,Tom Toner,"\"Synopsis by \"\"Cult Movies\"\" author Danny Peary...Aging Irishman Leo (Albert Finney) runs an unnamed eastern city during Prohibition. Leo's chief adviser - and the only man he trusts - is the intelligent",nonviolent Tommy (Gabriel Byrne). Leo controls the mayor and the chief of police. However,the Italian Johnny Caspar (Jon Polito) - whose chief henchman is the brutal,"bisexual Eddie Dane (J.E. Freeman) - is becoming a threat to Leo's supremacy. Caspar tells Leo that he wants the unlikeable \"\"Bernie\"\" Bernbaum killed"
Predator 2,1990,108,Action,6.3,Stephen Hopkins,Jim Thomas,Rubén Blades,Bill Paxton,Kent McCord,Danny Glover,"Los Angeles, 1997. The temperature in the city stands in the high 90s. In the streets, the LAPD and Colombian gangsters are fighting a pitched battle that the police are rapidly losing. Efforts to rescue two wounded cops have failed and backup is unavailable. Lieutenant Mike Harrigan bursts onto the scene. Harrigan arms himself and drives his car directly at the front lines, giving his comrades the chance to save their wounded friends. The Colombians seize the chance and retreat into a nearby building that serves as their stronghold.While the Colombians arm themselves they are attacked by an invisible enemy and slaughtered. Only the gang's leader, El Scorpio, makes it out, shooting wildly at Harrigan and his team. The hysterically terrified El Scorpio escapes to the roof, with Harrigan behind. On the roof, El Scorpio spots a distorted human figure and raises his guns to shoot. Harrigan shoots the man, who falls off the roof and is killed.In the room where the gangsters were arming themselves, Danny notices that one of them has been stripped naked and hung upside down about 40 feet above the floor. Marveling at the strength needed to perform such a task, Danny turns away and the body is pulled up by unseen hands. Outside the building, Harrigan is met by his captain, Heinemann, and told that he disobeyed direct orders. Harrigan argues with him, citing the war they're fighting an losing in the streets to better armed Colombian drug dealers who also have greater numbers. Adding to the mayhem is another faction, Jamaican gangsters, who are also fighting the cops and use brutal terrorist acts against their Colombian enemies.Back at his precinct, Harrigan is lectured by his other captain, who informs him that a federal investigation, lead by a man named Peter Keyes, is not to be interfered with. Keyes claims that his team is trying to stop the Colombian and Jamaican gangs from establishing an empire on the west coast. Harrigan agrees not to interfere in Keyes' work. Harrigan also welcomes a new member to his team, Jerry, a smart-mouthed and cocky detective.In a luxury apartment, Ramon Vega, the leader of the Colombian gangs is having sex with his girlfriend when they're interrupted by Jamaican gangsters. They hang him upside-down and cut his heart out as part of a voodoo ritual. They are suddenly attacked by an invisible enemy using superior weaponry. All of them are viciously slaughtered. When Harrigan and his crew arrive on the scene they enter the apartment against orders and find several bodies hung from the ceiling, skinned. Vega's girlfriend is the only survivor. Keyes enters the room and orders them all out. His own crew begins to examine the room, using unusual gadgets. Also in the room is a sleazy reporter, Tony Pope, who films much of the carnage. Everyone is ejected from the room and the woman who survived is taken away in an ambulance.Danny and Harrigan agree to meet at the scene later that night and conduct their own investigation. Danny arrives first and looks around the room. Seeing what appears to be a trail of claw-marks leading up a decorated column, he climbs up. In the rafters, he spots a small object embedded in an air-conditioner. He pulls it loose and examines it; it appears to be a spear-tip of some sort. Suddenly, he hears Harrigan's voice nearby and loses his footing and falls. An arm catches him and Danny looks up to see a large figure holding him by the ankle. The figure drags him back up and kills him. As he dies, Danny's necklace falls to the floor and is splattered with his own blood.Harrigan finds himself in Captain Heinemann's office. The captain reprimands him harshly for Danny's death and continuing to interfere with Keyes' investigation. Harrigan leaves the meeting angry and confronts Keyes in the station's lobby, telling him that he's motivated by revenge and will find Danny's killer himself. Strangely unoffended, Keyes tells him that the magnitude of the situation is beyond his comprehension. At the police forensics lab, Harrigan has a doctor examine the spear tip he recovered from Danny's body. The doctor determines that the metal isn't found on the Periodic Table of Elements. She also tells Harrigan about how Danny was murdered: by a sharp-edged weapon that cleaved Danny's heart.Harrigan tells Danny's wife, Leona, to arrange a meeting with King Willy, the leader of the Jamaican gangs, with the intention of sharing information about their mutual nemesis. Harrigan also meets with Jerry, who has done some surveillance on Keyes. The survivor of the attack in Vega's apartment was taken away in a helicopter and Jerry has been unable to find her. As he and Harrigan leave the bar, they are met by a large limo filled with Jamaican gangsters. Harrigan joins them and is taken to an alley where he meets King Willy. Willy, a voodoo practitioner, mysteriously tells Harrigan that the enemy they both face comes from a netherworld he can't understand. Harrigan leaves without answers. Just after he goes, the predator jumps to the ground behind Willy and walks through a small pool of water. The water causes an electrical disturbance on the predator's body and it becomes visible. It challenges Willy to blade combat and Willy loses. The predator carries Willy's severed head away and is seen cleaning the tissue off the skull for a trophy.Harrigan calls Jerry and Leona at the forensics lab. The doctor tells them that the only lead she has is from evidence collected at the scene of Danny's killing: whomever killed him left traces of debris that came from a slaughterhouse. Harrigan and Jerry recall that Jerry had lost track of Keyes in LA's meatpacking district. Harrigan tells them to meet him there.Harrigan goes to the cemetery to pay his respects to Danny. While he's there, he sees Danny's necklace hanging from a tree limb. Startled, Harrigan, looking around for his enemy, grabs the necklace and realizes the predator is stalking him specifically. Moments before, a small boy plays in the cemetery with a toy gun. The predator targets the boy but does not kill him when it realizes the boy poses no threat because he's unarmed.On the subway to the slaughterhouse district, Jerry and Leona encounter a group of gang members harassing a passenger. The passenger pulls a gun on them and the gang members do the same, prompting several other commuters to pull their guns as well. As Jerry and Leona try to defuse an impending slaughter, the predator jumps onto the roof of their car and enters it. It wades through the passengers, killing anyone who possesses a weapon. Leona is able lead most of the passengers out of the car and to the opposite end of the train. While she does, she sees Jerry shooting at an invisible target. Jerry's bullets have no effect and he leaps at the predator with a large knife. Leona pulls an alarm that stops the train and she guides the passengers out of the platform. She walks back to the last car and finds Jerry and a couple of commuters hung upside and dead. The predator suddenly appears and grabs her. Looking her over with it's infrared vision, it sees that she's pregnant.Harrigan arrives on the scene and sees the carnage. Jerry's body is gone and he walks down the tunnel, searching. He spots the predator ripping Jerry's skull and spinal column from his body. Harrigan chases it to street level. He steals a police car and chases it several blocks until he's stopped by Keyes' men. Taken to a high-tech command center, Keyes explains that the predator is an alien that uses advanced weaponry. He tells Harrigan about a commando team that encountered another of these creatures in a Latin American jungle 10 years prior. Keyes says that they believe the alien can only track it's prey using infrared technology and that his team, intending to capture it and study it, will wear special suits that will insulate their body heat and make them invisible. At the same time, they will dust the slaughterhouse with radioactive particles that will make the alien visible. Their ultimate goal is to freeze the alien with frozen nitrogen. The predator comes to the location every couple of days to eat the beef there. Keyes tells Harrigan to stay in the command center and observe.Keyes and his team move into the slaughterhouse. Their equipment functions well at first, until a couple of team members step on a creaking stair. The predator, hearing the noise, uses a small control panel to adjust it's vision enhancer, which changes several times until it's able to see the beams from the lights the team are using. Harrigan tries to warn Keyes that they've been spotted but the team is attacked by the predator, which kills nearly all of them. One of the teams sprays a smoke detector with nitrogen, setting off the warehouse's sprinkler system. Harrigan leaves the command center, arms himself and blows down the door just as the predator fires a blast from it's laser cannon at Keyes. Harrigan shoots at the predator, damaging its laser cannon. The alien tries to activate it's cloaking system but the water falling from the ceiling prevents from becoming invisible. Harrigan shoots the predator several times with a shotgun, blowing it onto its back. He approaches it slowly and removes it's helmet, studying it briefly before it wakes up suddenly and throws Harrigan backwards. The predator finally corners Harrigan and is about to kill him when Keyes intervenes, trying to blast the monster back with frozen nitrogen. Keyes tells Harrigan to retreat just as the alien throws a smart disk, cutting Keyes in half. The predator retreats to the roof of the building, using a breathing mask. It throws its large hunting spear at Harrigan and misses. Harrigan uses the spear to push the alien and himself off the building, where they both hang onto a ledge. The predator activates a timer connected to a small nuclear charge. Before the charge can go off, though, Harrigan uses the alien's smart disk to sever it's arm, deactivating the bomb. The alien falls down the side of the building and crashes into an apartment bathroom. It uses an elaborate first aid kit to heal it's wounds and again retreats. Harrigan follows it, falling into a cavern below the building where the alien's spacecraft has been hidden.Inside the spaceship, Harrigan finds a small shrine of sorts with skulls of humans, animals and aliens. The predator once again attacks Harrigan who fights it off and kills it with its smart disk. After it falls dead, several more predators appear and carry their fallen comrade off. The last one to leave looks over Harrigan briefly and tosses him a flintlock pistol, a trophy from a previous hunt. Engraved on the pistol is the original owner's name and the year 1715. Harrigan hears the ship starting up and runs out to cover just before the blast from the engines fills the cavern. As Harrigan walks out of a tunnel he meets one of Keyes' assistants, who, upon seeing the haggard Harrigan, leaves him.","comedy, neo noir, gothic, murder, cult, violence, good versus evil, action, suspenseful",train,imdb
"Welcome Home, Roxy Carmichael",1990,95,Comedy,5.9,Jim Abrahams,Karen Leigh Hopkins,Jeff Daniels,Graham Beckel,Thomas Wilson Brown,Robby Kiger,"\"The film's main character is a 15-year-old girl named Dinky Bossetti (Ryder). Dinky was adopted as a baby. She appears to have little acceptance in her social circle, although it is not obvious which came first - her antisocial attitude or her being rejected by her peers. Her adoptive mother is disappointed that the daughter she chose has no interest in \"\"feminine\"\" things",such as makeup and nice clothing. Her classmates ostracize,taunt,"and throw things at her regularly. Dinky finds solace in her \"\"Ark\"\""
Barton Fink,1991,116,Comedy,7.6,Joel Coen,Joel Coen,Michael Lerner,Tony Shalhoub,John Mahoney,David Warrilow,"Barton Fink (John Turturro) is a playwright who while he's just released his first play on Broadway garnering good reviews, he doubts his own talent. He gets called to Hollywood to write screenplays, and accepts. He checks in at the Earle, a huge hotel with an eerie atmosphere where Chet (Steve Buscemi), the receptionist and manager, welcomes him and gives him his key.At the Earle, everything seems to disturb Fink: First it's the noise of the neighbouring guest. Then there's the picture of a woman at the beach in his room, and he seems to hear the sound of crashing waves. To add to his disquiet, Fink is blocked, and cannot get past the first few sentences of his work. He takes to correcting the peeling wallpaper, which is constantly falling off because of the heat. A mosquito bites him, which his future boss will notice in his job interview. Fink also complains about the laughter and crazy cries of a male's voice.Jack Lipnick (Michael Lerner), the boss of Universal Pictures, refuses to define his movies as b-movies. He's loud and pushy, and his timid secretary, Garland Standord (David Warrilow) used to be a big shot but now he's basically a butler to a crazy boss á la Miranda Priestly in The Devil Wears Prada. Lipnick decides that Fink is going to write a film about boxing starring Wallace Beery, but Fink seems paralyzed in the face of his situation. Nevertheless, the Universal deal is all set, and Fink sets out to write. He asks for help from Ben Geisler (Tony Shalhoub), who calls Universal and tells them to offer some images of another movie -- still on the montage board -- to inspire Fink, but it doesn't work.Back at the hotel, the wallpaper is peeling off and the heat is overwhelming. The noisy neighbour Fink complained about, insurance salesman Charlie Meadows (John Goodman), apologizes for the noise, adding that he's quite successful at his work. He advises Fink to look for inspiration to any of the many successful writers residing in Hollywood. There is a weird mishap with their shoes, which are switched after they'd left them outside their rooms. They exchange shoes again.Fink talks to W. P. Mayhew (John Mahoney) -- a writer with a serious aim in mind whom he admires -- who tells Fink that he has been offered every kind of film possible. Mayhew drinks a lot, and invites Fink over. When Fink passes Mayhew's secretary and personal assistant Audrey Taylor (Judy Davis), she tells him to call on Mayhew some other time, as Mayhew is completely drunk, demanding to know where his honey is, and will probably become quite violent.Meadows tells Fink that he's had a terrible day at work, and that he's going to be moving back and forth to and from New York. Fink gives him the address of some relatives of his to visit.As Fink's block continues, he is faced with the fact that he needs to present a first draft the next morning. Unable to write, he calls Audrey in desperation to ask her whether she found an old script of Mayhew's about boxing. Even though he can hear Mayhew rambling on the background, he insists that she call on him. She does, eventually, and they end having sex in Fink's suffocating room.The next morning, Barton wakes to the buzz of the mosquito. When he smashes it against Audrey's skin, he notices more blood than usual: Audrey is dead, and a huge bloodstain spreads on the mattress. Fink panics and asks for help from Meadows, who tells him that he'll take care of everything and that Fink should go to his meeting with Lipnick. Geisler is panicking now, because he doesn't want to have his head cut off if Fink doesn't perform.While Fink knows that he's written nothing so far, he tells Lipnick that he doesn't usually show anything to anybody until he's finished. When Stanford says that Fink is unacceptable, Lipnick tells Stanford to kiss Fink's feet to ask for his forgiveness. When Fink returns to the Earle, it is empty. Charlie says that he's leaving for New York and leaves all his most prized possessions in a box in Fink's hands.Two detectives, Mastrionotti (Richard Portnow) and Deutsch (Christopher Murney) appear asking for Charlie Meadows, whose nickname is Mad Mutt, a psychopath who cuts his victims' heads off. Fink gives them useless data, so they're are really angry with him and leave their card with him.Fink has been talking to the detectives at the entrance of the Earle. He comes back to his room, watches the blood-stained matress, shakes the box to hear the sound of the cut-off head, and suddenly has a burst of inspiration and sets out to write like a maniac, keeping the box unopened on his desk. He writes the entire screenplay of a boxing film and gives it to Lipnick, goes out dancing to celebrate, and gets into a fight with a sailor over his girl. Mayhem ensues and Army and Navy soldiers fight.When Fink comes back to his hotel room, he finds that the detectives are already in and have seen the bloodstain. They ask where the heads of the victims are, but Fink says he doesn't know. They handcuff Fink to the bed because they believe that Charlie is coming back. At that moment, Charlie appears. There is smoke rising from the elevator, and soon everything is burning down. Charlie shoots, killing one of the detectives and wounding the other. He tells Fink that he couldn't stand his complaining about him and that Fink has been a voyeur to the seedy side of life while Charlie lives it all the time. Charlie releases Fink from the cuffs and enters his own room while the hotel burns down.Fink meets Lipnick, who's dressed as a colonel as he's been put on reserves because of the war, and who says that the script is rubbish: he doesn't want any of the psychotrash Fink has written; he just wants just one or two brushstrokes so that the critics give the film good reviews, but ultimately all he wanted was a b-film without much originality but with many long fights. He tells Fink that he's not really special or talented, and that the studio has hundreds of writers on contract that will give its films the Barton Fink touch: a slice of middle-class life. Lipnick tells Fink that he wants Fink to stay in Hollywood. While Fink is forced by contract to give everything he writes to Universal, nothing he'll write will ever see the light of day. He doesn't even try to fight the situation.At the end, Fink is walking along the beach. He meets a girl. She sits and then looks out toward the water, looking exactly like the picture in Fink's hotel room as the credits roll.","mystery, neo noir, murder, cult, absurd, psychedelic, plot twist",train,imdb
The King of the Kickboxers,1990,99,Action,5.8,Lucas Lowe,Keith W. Strandberg,Keith Cooke,Don Stroud,William Long Jr.,Billy Blanks,Jake Donahue and his older brother Sean are in Thailand. Jake's brother is fighting for the kickboxing championship of Thailand and wins his bout. Jake and Sean leave the arena victorious and are soon attacked by Khan and his henchmen. Khan takes Sean on in a fight and subsequently kills him. He then attacks Jake and leaves him scarred for life.,"","",""
My Girl,1991,102,Comedy,6.9,Howard Zieff,Laurice Elehwany,Griffin Dunne,Dan Aykroyd,Anthony R. Jones,Richard Masur,"In the summer of 1972, Vada Sultenfuss is an 11-year-old girl and a hypochondriac. Harry Sultenfuss, Vada's father, is an awkward widower and funeral director who does not understand his daughter, so he constantly ignores her. Their house, which operates as the town funeral home, has led his daughter to develop an obsession with death. Vada regularly tends to her grandmother, ‘Gramoo’, who suffers from Alzheimer's disease and whose wandering mind likewise affects Vada. Her Uncle Phil lives near by and frequently stops by to help the family.","","",""
Saudagar,1991,213,Action,6.7,Subhash Ghai,Sachin Bhowmick,Vivek Mushran,Amrish Puri,Raaj Kumar,Raaj Kumar,"\"Moti (Amitabh Bachchan) is a \"\"gur\"\" (unrefined concentrated cane sugar) trader who trades in the seasonal Gur made of \"\"Khajur\"\" (date-nectar). During the off season",he meets a girl Phoolbanu,and falls in love with her. Moti approaches Phool Banu's father,who asks for mehar (Dowry) which he does not have.
Suburban Commando,1991,90,Action,4.6,Burt Kennedy,Frank A. Cappello,Christopher Lloyd,Roy Dotrice,Jack Elam,Hulk Hogan,"Interstellar warrior Shep Ramsey (Hulk Hogan) is on a mission to capture intergalactic despot General Suitor (William Ball). The general kidnapped President Hashina, the ruler of an entire planet. Shep boards Suitor's flagship but is unable to rescue Hashina, who is killed by Suitor who turned into a berserk reptilian alien after Hashina wounded him. Shep barely escapes, but is able to blow up the ship as he does so.","","",""
High Heels,1991,112,Comedy,7.0,Pedro Almodóvar,Pedro Almodóvar,Nacho Martínez,Féodor Atkine,Miguel Bosé,Miguel Bosé,"Rebeca, a TV news broadcaster, is at Madrid's airport anxiously awaiting the return of her mother whom she has not seen since she was a child. Her mother, Becky del Páramo, a famous torch song singer, is coming back to Spain after a fifteen-year stay in Mexico. While waiting, Rebeca recalls incidents from her childhood in which her mother left her in the background of her life preoccupied with her career and her romantic life. For fifteen years Rebeca has longed for her mother to come back and for the love and affection of which she had been deprived. Nevertheless, her love is accompanied by a deep resentment.","","",""
Wild Hearts Can't Be Broken,1991,88,Drama,7.2,Steve Miner,Matt Williams,Michael Schoeffling,Frank Renzulli,Cliff Robertson,Dylan Kussman,"Sonora Webster is living with her emotionally abusive aunt during the Great Depression. Sonora learns that because of the family's financial difficulties, her treasured horse Lightning will be sold and she will be placed in an orphanage. Instead, Sonora slips out of the house during the night.","","",""
Memoirs of an Invisible Man,1992,99,Comedy,6.0,John Carpenter,H.F. Saint,Sam Neill,Paul Perri,Jim Norton,Pat Skipper,"\"The movie opens with the invisible Nick Halloway (Chevy Chase) dictating his memoirs into a video camera. To prove it is not a camera trick, he chews some bubble gum. Nick narrates the story of how he came to be invisible, beginning a few days earlier at his job as a stock analyst. His secretary refers to him as a \"\"bullshit artist\"\"",and he spends most of his life avoiding responsibility and connections with other people. At his favorite bar,the Academy Club,his friend George Talbot (Michael McKean) invites him to join his table where Nick meets Alice Monroe (Darryl Hannah). Sharing an instant attraction
