title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Brother Bear,2003,85,Comedy,6.9,Aaron Blaise,Tab Murphy,Joaquin Phoenix,D.B. Sweeney,Rick Moranis,Jeremy Suarez,"The film is set in a post-ice age North America, where the local tribesmen believe all creatures are created through the Spirits, who are said to appear in the form of an aurora. Three brothers (Kenai, the youngest brother; Denahi, the middle brother; and Sitka, the eldest brother) return to their tribe in order for Kenai to receive his totem, a necklace in the shape of an animal. The particular animal it represents symbolizes what he must achieve to call himself a man. Unlike Sitka, who gained the eagle of guidance, and Denahi, who gained the wolf of wisdom, Kenai receives the bear of love. He objects to this, stating that bears are thieves, and believes his point is made a fact when a bear takes some salmon. Kenai and his brothers pursue the bear, but a fight follows on a glacier, during which Sitka gives his life to save his brothers, although the bear survives. Angered, Kenai heads out to avenge Sitka. He chases the bear up onto a mountain and kills it. The Spirits, represented by Sitka's spirit in the form of a bald eagle, transform Kenai into a bear after the dead bear's body evaporates. Denahi arrives, mistaking Kenai as dead, and believing his bear form is responsible, vows to avenge Kenai by hunting it down.","","",""
Lost in Translation,2003,102,Comedy,7.7,Sofia Coppola,Sofia Coppola,Akira Yamaguchi,Giovanni Ribisi,Ryuichiro Baba,Take,"Bob, a 55 year old, looking bored, oblivious, is a still famous actor who comes to Tokyo to shoot a commercial for $2 million. As soon he arrives and is greeted by a bunch of smiling overly friendly Japanese crew, he gets a fax from his wife Lydia, 45 years old, reminding him that he forgot his son's birthday. The next morning, he spots Charlotte, 25 years old, in the elevator full of expressionless Japanese people. Bob, feeling totally oblivious, shoots a whiskey commercial.Charlotte is accompanying her husband John, who is 30 years old and a constantly busy photographer, who doesn't pay much attention to her. He goes to Tokyo to shoot for a few days. She feels sad, lost and alone in a luxurious hotel.After a few days, Bob and Charlotte have a pleasant short conversation in a hotel bar. For the next few days they briefly meet, whether accidentally or on purpose. Their sympathy for one another grows.Charlotte invites Bob to join her and friends for a party. They all have a great time together. Their understanding of each other's feelings deepens. Charlotte reveals to him her fear of not knowing what to do with her life, he tells her about the scary and troubling parts of his marriage. After going back to his room, Bob tries to share his emotions about the party with his wife over phone, but she remains cold and talks about her daily routine.The next day, Charlotte travels to Kyoto and Bob appears as a guest in a popular but meaningless Japanese show. Still desperate about his appearance in that show, he finds himself again in the hotel bar. Charlotte is not there. The singer from a hotel approaches him and the two have a brief affair. Charlotte is disappointed about the affair the next day. They spend a terrible lunch together.The last evening he admits that he wishes to stay in Tokyo with her. They both know their wish is just a romantic fantasy. They stay without words, holding each other's hand, and kiss gently goodbye.Before he leaves the next morning, he calls to see her again. They say bye without a kiss, both embarrassed, not knowing exactly how to react. She walks away. On the way to the airport, he spots her from the car. He rushes toward her. They embrace warmly. He whispers to her. They kiss gently but passionately and say goodbye. He observes the city from the car, feeling happy.","boring, depressing, realism, atmospheric, satire, romantic, entertaining",train,imdb
Barbershop 2: Back in Business,2004,106,Comedy,5.7,Kevin Rodney Sullivan,Mark Brown,Harry Lennix,Michael Ealy,Sean Patrick Thomas,Leonard Earl Howze,"\"Since the events of the previous film, Calvin Palmer, Jr. has finally settled comfortably into his role as the owner of the inner city barbershop founded by his grandfather and father. The shop's latest threat comes from overzealous developer Quentin Leroux who opens a rival barbershop chain across the street, called \"\"Nappy Cutz\"\".","","",""
Dirty Dancing: Havana Nights,2004,86,Drama,5.9,Guy Ferland,Kate Gunzinger,John Slattery,Diego Luna,René Lavan,Jonathan Jackson,"In 1958, Katey Miller (Romola Garai), her parents (Sela Ward and John Slattery), and her younger sister Susie (Mika Boorem) arrive in Cuba during the Cuban revolution. A self-described bookworm, Katey is not very happy about having to move to a different country during her senior year of high school, as she had been planning to attend Radcliffe College, although the rest of her family seem extremely pleased to be in Cuba.","","",""
Paycheck,2003,119,Action,6.3,John Woo,Philip K. Dick,Colm Feore,Ben Affleck,Paul Giamatti,Joe Morton,"In the near future, Michael Jennings (Affleck) is a reverse engineer; he analyzes his clients' competitors' technology and recreates it, often adding improvements beyond the original specifications. To protect his clients' intellectual property and himself, Jennings, with the aid of his friend Shorty (Giamatti), undertakes a memory wipe to remove knowledge of his engineering.","","",""
Monster,2003,109,Drama,7.3,Patty Jenkins,Patty Jenkins,Marco St. John,Marco St. John,Marc Macaulay,Marc Macaulay,"Aileen Wuornos, an aging prostitute, meets Selby at a bar in Daytona Beach. Self-absorbed Selby likes Aileen almost immediately; she likes that 'Lee' wants to attend to her hand and foot and take care of her. At a roller rink, Aileen displays her ability to ascertain men's abnormal sexual proclivities at a glance. They have a passionate encounter skating together and quickly become committed to one another, then move into a motel together.Always needing money Aileen works the highways. A john drives her into the woods and beats her unconscious, then brutally sodomizes her awake. Facing certain murder, Aileen breaks free and kills the man with her own gun. Empowered, she decides to quit prostitution. Any money is partied away as Aileen tries to find legitimate work. This is not an easy task; she has no qualifications or experience, and has a very bad temper, which she often displays during job interviews. Selby demands money just to eat, but also wants a home and vacations. Aileen inevitably returns to her trade, though the worm has turned. Now she stalks the johns and kills them for their money and cars as she tries to justify her blood lust as a victim of rapists and murderers. Selby's eventual realization of the truth drives a wedge between the lovers.The lovers part and Aileen is arrested. She speaks to Selby one last time, while in prison. Selby reveals incriminating information over the telephone and she realizes Selby is with the police. To protect Selby, Aileen states she committed the murders alone. During Aileen's trial, Selby testifies against her, with Aileen's loving consent.Aileen Wuornos was convicted, sentenced to death and executed by the state of Florida.","dark, depressing, murder, dramatic, violence, tragedy, romantic",train,imdb
Arthur and the Invisibles,2006,94,Comedy,6.0,Luc Besson,Céline Garcia,Doug Rand,Saul Jephcott,Freddie Highmore,Adam LeFevre,"In the year 1960, protagonist Arthur lives with his grandmother Daisy in a quiet farm house on a dirt road, in a small rural community in Northeastern Connecticut (based on Sterling). His grandfather Archibald has recently gone missing and he sees little of his parents (who are away looking for work). Daisy entertains Arthur with stories of his grandfather's adventures in Africa, featuring the tall Bogo Matassalai and the minuscule Minimoys, of whom the latter now live in Archibald's garden, protecting a collection of rubies. Arthur becomes enamoured of a picture of Selenia, the princess of the Minimoys. When Daisy receives a two-day deadline to pay a large sum of money to a building developer named Ernest Davido, who plans to evict the two, Arthur looks for the rubies to pay off the debt, and discovers various clues left by his grandfather. He is met in the garden by the Bogo Matassala, who reduce Arthur to Minimoy size. From the Minimoys, Arthur learns that they are in danger from Maltazard, a Minimoy war hero who now rules the nearby 'Necropolis', after corruption by a weevil, by whom he has a son named Darkos.","","",""
Ray,2004,152,Drama,7.7,Taylor Hackford,Taylor Hackford,Curtis Armstrong,Harry Lennix,C.J. Sanders,Clifton Powell,"\"The film opens in 1948. Young Ray Charles Robinson (Jamie Foxx), the blind son of a sharecropper, boards a bus in Florida. Ray lies to the racist bus driver about loosing his sight an Omaha Beach in 1944 during the war to get a cheap ride. He travels to Seattle, Washington where he uses his unexpected talent for the piano to get a job playing for a nightclub band. The club's owner (Denise Dowse) soon begins to exploit Ray, demanding sexual favors and controlling his money and career. After discovering that he is being lied to and stolen from, Ray leaves the band in disgust.In 1950, Ray joins a white country band who make him wear sunglasses to hide his damaged eyes from audiences. They go on tour, and Ray is introduced to heroin. He also suffers from traumatic flashbacks relating to his childhood. The elder of two brothers, Ray is raised by a fiercely independent single mother, Aretha Robinson (Sharon Warren). The family is poor, but young Ray finds solace in music. He learns to play the piano from a man at a local store. At age five, Ray is playing with his younger brother George in front of their house when George slips into their mother's full washbasin. Ray laughs at first, thinking George is goofing off, but becomes paralyzed with shock as his brother's limbs thrash violently in the soapy water, scrambling to escape. Aretha rushes to pull George from the water, but it is too late. Ray feels immense guilt over his brother's death, and begins to develop vision problems soon afterward. By age seven, he is completely blind. His mother teaches him to be independent despite his condition, and makes him swear that he will never let the world \"\"turn him into a cripple.\"\" Eventually",she sends Ray to a school for the deaf and blind,weeping as her only remaining son boards a bus and disappears.As Ray travels on the road,he demands to be paid in single dollar bills so no one can cheat him (since he cannot see the paper notes of the cash). We see another flashback of Ray playing with a country band and the man counting singles by $20 to pay Ray. Luckily another band member steps up and demands Ray be paid fairly. As Ray is becoming more and more popular with his music
Cold Light of Day,1990,80,Horror,5.4,Fhiona-Louise,Fhiona-Louise,Bob Flag,Martin Byrne-Quinn,Jackie Cox,Eugene Cheese,"Will Shaw (Henry Cavill) owns a consultancy business in San Francisco. During the summer break, he reluctantly visits his family in Spain for a holiday. He is met there by his father, Martin Shaw (Bruce Willis), who is himself an advisor for the government. That evening, a phone call to Will concerning his company's insolvency puts him in a bad mood and he decides to go fishing the next day. His preoccupation with the phone results in a sailing accident; Will leaps to save his brother's (Rafi Gavron) girlfriend Dara (Emma Hamilton) from being hit by the yacht's boom but she hits her head on a winch. While everyone is fussing over Dara, Will's phone rings again. In frustration, Martin grabs it and throws it into the ocean. Will decides to swim to town to fetch medical supplies and take some time to cool down. When he comes back, he can no longer find his family in the yacht.","","",""
The Life Aquatic with Steve Zissou,2004,119,Action,7.2,Wes Anderson,Wes Anderson,Seu Jorge,Michael Gambon,Bud Cort,Jeff Goldblum,"\"While oceanographer Steve Zissou is working on his latest documentary at sea, his best friend and chief diver, Esteban du Plantier, is eaten by a creature Zissou describes as a \"\"Jaguar shark.\"\" For his next project",Zissou is determined to document the shark's destruction.,"",""
The Myth,2005,122,Action,6.1,Stanley Tong,Stanley Tong,Gang Wu,Choi Min-soo,Jianzhong Zhang,Yang Jian,"Martial arts legend Jackie Chan stars as Jack, a world-renowned archaeologist who has begun having mysterious dreams of a past life as a warrior in ancient China. When a fellow scientist asks for Jack's help in locating the mausoleum of China's first emperor, the past collides violently with the present as Jack discovers his amazing visions are based in fact. Assisted by the spirit of a noble princess, Jack follows a mystical trail that soon finds him battling the forces of the legendary emperor, as well as the henchmen of a modern-day tomb raider, as he seeks to uncover histor's greatest secret - and his own destiny.Martial arts legend Jackie Chan stars in this mystical, fantasy adventure as an intrepid archaeologist, Jack, who sets out on an adventure that would lead to the greatest discovery in Chinese history. In BC221 Qin Shihuang the first emperor of China started to build a royal tomb for himself despite his infatuation with immortality. Through the prodigious endeavors of more than 700,000 forced labourers, the mausoleum was completed 37 years later. Legend has it that to ensure utmost secrecy, all those who worked on the project were buried alive with the dead emperor. Over the next 2,000 years historians, tomb-raiders and happy-go-lucky adventurers alike had been homing in on the royal treasure, however, no one had ever succeeded in location the entrance to the mausoleum until now. [D-Man2010]This wild tale showcases Jackie Chan's skills and charm as he plays both Meng Yi, a Qin Dynasty general, and as the same character's reincarnation, Jack Lee. Lee is an archaeologist, but spends much of his time experiencing strange memories from his past life. With an unusual and complex plot that interweaves many disparate elements, this is certainly a departure from Chan's typical work. [D-Man2010]","action, flashback",test,imdb
The Squid and the Whale,2005,81,Comedy,7.3,Noah Baumbach,Noah Baumbach,William Baldwin,Jeff Daniels,Bo Berkman,David Benger,"Bernard Berkman (Jeff Daniels) is an arrogant, once-promising novelist whose career has gone into a slow decline as he spends more time teaching and less time writing. His unfaithful wife, Joan (Laura Linney), has recently begun publishing her own work to widespread acclaim, which only increases the growing tension between them. One day, Bernard and Joan tell their two sons, 16-year-old Walt (Jesse Eisenberg) and 12-year-old Frank (Owen Kline), that they are separating, with Bernard renting a house on the other side of Prospect Park from their home in Park Slope, Brooklyn.","","",""
Possession,2009,85,Drama,5.4,Joel Bergvall,Michael Petroni,William B. Davis,Dhirendra,Michael Landes,Lee Pace,"\"A newly separated couple Clyde (Jeffrey Dean Morgan) and Stephanie Brenek (Kyra Sedgwick) live in different homes. After Clyde picks up their two children, Emily \"\"Em\"\" (Natasha Calis) and Hannah (Madison Davenport)",for the weekend,they stop at a yard sale where Em becomes intrigued by an old wooden box that has Hebrew letters engraved on it. Clyde buys the box for Em,and they later find that there seems no way to open it. That night
I'm Not There,2007,135,Drama,6.8,Todd Haynes,Todd Haynes,Marcus Carl Franklin,Marcus Carl Franklin,Christian Bale,Christian Bale,"\"The film is inspired, as the credits say \"\"by the music and many lives of Bob Dylan\"\". We see a POV shoot of a performer walking out on a stage at his concert to perform",then it cuts to him riding his motorcycle just before he crashes,just as Dylan did in 1966. We see the crash victim is Jude Quinn (Cate Blanchett),who has an autopsy performed on him.In 1959
Fun with Dick and Jane,2005,90,Comedy,6.2,Dean Parisot,Judd Apatow,Richard Burgi,Aaron Michael Drozin,Richard Jenkins,John Michael Higgins,"An upper-middle-class couple, Dick and Jane Harper, hit a hump in living the good life when the husband loses his job. Falling through the cracks of society in the United States, they become high-class thieves to get back all they have lost.","","",""
Monster-in-Law,2005,101,Comedy,5.6,Robert Luketic,Anya Kochoff,Michael Vartan,Adam Scott,Will Arnett,Stephen Dunham,"Charlie Cantilini (Jennifer Lopez) is a temp/dog walker/yoga instructor and aspiring fashion designer from Venice Beach, California, who meets doctor Kevin Fields (Michael Vartan). She thinks he's gay at first, based on a lie Kevin's former girlfriend Fiona (Monet Mazur) told her. But then Kevin asks her out, and Charlie believes that she's finally found the right man.","","",""
Saints and Soldiers,2003,90,Action,6.7,Ryan Little,Geoffrey Panos,Benjamin Gourley,Ethan Vincent,Corbin Allred,Peter Holden,"In 1944, Allied troops have defeated the Germans after the Battle of the Bulge. In Malmedy, Belgium, they find and uncover the frozen bodies of over 70 American soldiers who were held prisoners and killed by their German captors. Three weeks earlier, the prisoners, members of the 101st and 285th division are rounded up and searched by the German troops while medic Steven Gould (Alexander Niver) tries to help a seriously wounded American soldier. One soldier tries to escape, and is shot dead, causing confusion and fear from the prisoners. The Germans open fire on the prisoners, in what is known as the Malmedy massacre, killing many troops as they try to run away. The soldier Gould tried to save is shot dead and Gould manages to escape with Corporal Nathan 'Deacon' Greer (Corbin Allred). Deacon disarms a German but doesn't shoot him, even at Gould's insistence.","","",""
Napoleon Dynamite,2004,96,Comedy,7.0,Jared Hess,Jared Hess,Diedrich Bader,Efren Ramirez,Jon Gries,Aaron Ruell,"\"Napoleon (Jon Heder) starts his school day by riding the bus. To entertain himself he sends a superhero figure out the window attached by fishing line to surf on the street behind the bus. At school he shares his current event with the class, plays tetherball, talks about hunting wolverines in Alaska with a frickin' 12 gauge, and gets bullied. He then calls home and asks his brother Kip (Aaron Ruell) to bring him some chapstick. Kip is too busy with his nachos to comply. Napoleon then meets the new kid at school Pedro (Efren Ramirez). Napolean and Pedro go to Pedro's house to take Pedros bike on some sweet jumps. Upon arriving home Grandma tells Kip and Napoleon that shes going away for a day. They convince her that they do not need a babysitter. We find out that Kip is training to become a cage fighter. Napoleon answers the door and finds Deb (Tina Majorino) offering 75% off of Glamour Shots by Deb, as well as selling boondoggle key chains to save money for college. Kip says, your mom goes to college, which upsets Deb and she runs off, leaving all her stuff on Napoleons porch. Kip sees an ad for Rex Kwon Do on the tv and asks Napoleon to pull him into town. They attend the orientation for Rex Kwon Do only to decide it was a rip-off.At school the next day, Napoleon and the Happy Hands Club, a sign language group, give a performance in front of their class. Pedro decides he will ask Summer Wheatly to the dance. Napoleon sees Deb and tells her that her stuff is in her locker and she should take it because he cant fit his nunchucks in there anymore. We see grandma riding an ATV on the sand dunes and have an accident. That evening while Napoleon is feeding the family llama Tina, Uncle Rico (Jon Gries) shows up and informs them that Grandma has broken her coccyx and he will be taking care of them until she returns. Uncle Rico shows Napoleon and Kip a video of him throwing footballs. Uncle Rico reminisces about his glory days.Kip and Rico go to Big J's restaurant and discuss Rico's break up with his girlfriend and Kip's blossoming online romance. They also talk about a money making scheme that Rico has in the works.Pedro and Napoleon deliver a cake to Summer's house as Pedro's invite to the dance. Back at home, Kip and Rico discuss acquiring a time machine online so that Rico can go back to 1982. They also discuss the money making scheme which involves nylon polymer. They decide they need badges and so go to Deb's to get some photos taken. Pedro gets Summer's rejection letter and also receives an acceptance letter from Deb, who Pedro had invited without Napoleon knowing. Pedro tells Napoleon to draw a picture of the girl he wants to invite to the dance. He draws a picture of Trisha, who happens to be Summer's best friend. When he goes to give the picture to Trisha, Uncle Rico is there trying to sell her mother a 24 piece set. Uncle Rico tells Trisha's mom that he wets the bed. Trisha's mom takes pity and tells Trisha she is going to the dance with Napoleon.Napoleon spends a day at a chicken farm for the Future Farmers of America. They eat eggs. Back at home he gets the call from Trisha accepting his invitation to the dance. Pedro says he really needs to get a suit so they go to the thrift store and buy an awesome one. Uncle Rico is going to drive Napoleon to the dance but needs to stop and finalize a sale first. Napoleon gets tired of waiting and starts running to Trisha's but gets picked up by Pedro's cousins with all the sweet hook-ups. They go to the dance and Trisha ditches Napoleon for Summer but Pedro lets Napoleon dance with Deb, who is wearing a dress with sleeves that are real big. While they are dancing Pedro sees that the elections for class president are coming up. Napoleon later convinces Pedro that he should run for class president.Napoleon arrives at home to find that Uncle Rico's time machine has arrived. He tries it out but it only electrocutes him. Uncle Rico has already figured out that it doesnt work. Napoleon and Pedro do well at their FFA meeting with Napoleon being an expert whole milk taster and Pedro a fantastic dairy cow assessor. Back at school they find out Summer is running for president. Pedro gets hot and has to go home.Back at Big J's, Kip reveals to Uncle Rico that he believes his internet romance may be his soul mate. Her name is LaFawnduh and she is coming out from Detroit. Uncle Rico has a new product for them to sell. We find out that when Pedro got hot he shaved his head and now he doesn't want anyone to see so now he wears his hood tight on his head. Deb and Napoleon take him to the thrift store where they pick the wig that looks like a medieval warrior which Deb proclaims matches Pedro's season.With his confidence back, Pedro starts his presidential campaign by hanging up posters and handing out boondoggle key chains. Summer can't believe his nerve. Napoleon sees a nerd in distress and offers him a boondoggle saying, \"\"Pedro offers you his protection\"\". Next time this nerd is in distress Pedro's cousins scare away the attacker. Kip meanwhile meets LaFawnduh at the bus station",and Uncle Rico gives Summer and Trisha flyers for his new product Bust Must +,a breast enlargement pill. Napoleon later finds that his locker has been plastered with Bust Must + flyers. Kip and LaFawnduh are getting along well and LaFawnduh gives kip a huge sparkling necklace. Napoleon attacks Uncle Rico's van with a grapefruit. Pedro has a piñata of Summer as lunchtime entertainment.At the thrift store once again,Napoleon finds a VHS tape of D-Qwons Dance Grooves. Pedro gets a lecture from the school principal about making a piñata in the likeness of his opponent. Napoleon goes home and learns his dance moves from D-Qwon. He meets LaFawnduh
Astro Boy,2009,94,Action,6.2,David Bowers,Osamu Tezuka,Ryan Stiles,Ryan Stiles,Nicolas Cage,Freddie Highmore,"\"In the future, the Metropolis of Metro City is suspended above the Earth using advanced technology. Situated through the city are numerous robots who do many of the chores and tasks for the human occupants. When a robot fails to have a use any longer, it is pitched over the side onto the cluttered landscape far below.One day, after acing another quiz, Toby Tenma is being driven home by his family's robot butler, Orrin. However, Orrin explains that Toby's father, Dr Tenma, has a meeting at the Ministry of Science. Wanting to see his Dad in action, Toby temporarily reprograms Orrin to take him there.Toby manages to sneak in, and comes across his Dad talking to President Stone, who has been working with Dr Tenma and Dr Elefun to create a Peacekeeping robot, the likes of which he hopes will help him be re-elected.Dr Elefun explains that using a fallen star, he was able to synthesize both a positive and negative energy effect from this star. Stone is more intent on the use of the red core, and places this in the Peacekeeping robot, which soon turns it into a negative force, that begins to absorb other items to grow larger and increase it's weaponry.The group manages to get behind a shield to stop the robot from destroying them, but Toby does not make it in time, and is vaporized by the robot, before Dr Elefun can shut it down.Heartbroken over the loss of his son, Dr Tenma works in secret with Dr Elefun to create a robotic duplicate of Toby, using a strand of his son's hair and memories that have been stored away. Dr Elefun provides Tenma with the blue energy core to power the new Toby, who comes to life as if nothing had ever happened to him.Tenma attempts to have Toby reclaim his original genius-level thinking, but Toby's mental power is more focused on some more fun things than actual study. When Toby retreats to his room, he sees some cleaner bots outside, and is surprised that he can understand them! Toby tries to take a closer look, but ends up falling out of his window. On the way down, he unknowingly activates rocket boots, and soon, joyously takes off in flight.Returning home, Toby is dismayed when he finds Dr Elefun there, on orders from Dr Tenma to help him shut down Toby. Tenma has found it almost impossible to see the new Toby as his son, and thinks of him more as a machine than anything. Dr Elefun cannot bring himself to shut down Toby, and explains to the robot-boy that he probably has a destiny far outside of the world he has known. Toby then leaves, and flies off over Metro City.Meanwhile, President Stone, still smarting over the fiasco with the Peacekeeping robot, is growing more and more disturbed that his eventual re-election seems unlikely. When his troops find Toby flying through the air, Stone is shocked, and assumes that the blue energy core that Elefun synthesized must be powering the boy. Stone orders his men to capture Toby, but they are outdone at every turn. Finally, Stone attempts to destroy Toby to get the blue core, but ends up blowing Toby off Metro City to the ground below. Stone then orders his men to scan the world below to find Toby.Toby wakes up on a scrap pile of old robots, but soon is found by a group of kids, scavenging for old parts. Toby's introduction does not last long, when he is whisked away by three robots, claiming to be part of a group called the \"\"Robot Revolutionary Front.\"\" The three members claim they have liberated Toby","and give him the nickname of \"\"Astro.\"\" Toby eventually finds his way out of their grasp",but the RRF warns Toby to beware of a man named Hamegg,who they claim destroys robots.Astro rejoin the group of kids
Hide and Seek,2005,101,Horror,5.9,John Polson,Ari Schlossberg,Robert John Burke,David Chandler,Robert De Niro,Dylan Baker,"\"Following his discovery of the body of his wife (Amy Irving) in a bathtub after her apparent suicide, Dr. David Callaway (Robert De Niro), a psychologist working in New York City, decides to move with his 9-year-old daughter Emily (Dakota Fanning) to Upstate New York. There, Emily makes an apparently imaginary friend she calls \"\"Charlie\"\". Her friendship with Charlie begins to disturb David when he discovers their cat dead in the bathtub","whom Emily claims was a victim of \"\"Charlie\"\". Meanwhile",David suffers from nightmares of the New Year's Eve party that occurred the night before his wife died.,""
Red Riding Hood,2003,92,Drama,4.6,Giacomo Cimini,Andrew Benker,Fabio Sonnino,Marc Fiorini,Roberto Davide,Simone Dipascasio,"Valerie is a young woman who lives in the village of Daggerhorn, on the edge of a forest plagued by a werewolf, with her parents, Cesaire and Suzette, and older sister Lucie. She is in love with the town woodcutter Peter, but her parents have arranged for her to marry Henry Lazar, son of the wealthy blacksmith Adrien Lazar. Valerie and Peter plan to run away together, only to learn that the Wolf has broken its truce not to prey on the townspeople in exchange for cattle stock sacrifices and has murdered Lucie, who is revealed to have had a crush on Henry Lazar.","","",""
Brokeback Mountain,2005,134,Drama,7.7,Ang Lee,Annie Proulx,Jake Gyllenhaal,Larry Reese,Lachlan Mackintosh,Victor Reyes,"In 1963, Ennis Del Mar (Heath Ledger) and Jack Twist (Jake Gyllenhaal) are hired by Joe Aguirre (Randy Quaid) to herd his sheep through the summer in the Wyoming mountains. After a night of heavy drinking, Jack makes a pass at Ennis, who is initially hesitant but eventually responds to Jack's advances. Despite Ennis informing Jack that it was a one-time incident, they develop a passionate sexual and emotional relationship. Shortly after discovering their summer together is being cut short, they briefly fight and each is bloodied.","","",""
Catch and Release,2006,124,Comedy,5.9,Susannah Grant,Susannah Grant,Sam Jaeger,Timothy Olyphant,Joshua Friesen,Kevin Smith,"\"The film opens with Gray (Jennifer Garner) at the funeral of her fiancé, Grady. They were supposed to be married that day, but due to a boating accident that happened during his bachelor party weekend, he was killed. Gray is very upset and eventually seeks solace by hiding in the bathtub. Meanwhile, one of Grady's friends, Fritz (Timothy Olyphant), has seduced one of the catering staff and takes her into the bathroom, not realizing that Gray is there. Gray is forced to listen to them have sex. Once the caterer leaves, she pulls back the shower curtain, startling Fritz.Gray visits the attorney to determine what will happen to Grady's estate. Grady did not have a will and since she and Grady were not married, she will not inherit his money. The attorney reveals that Grady had an investment account with a million dollars in it, which Gray knew nothing about. She determines that she can no longer afford to rent the house that they had picked out and she was already living in. With help from Grady's friends Dennis (Sam Jaeger) and Sam (Kevin Smith), she puts her things into storage and moves in with them into Grady's old room. Fritz, who lives in L.A., is also staying in the house during his visit.Tensions continue between Gray and Fritz. As Gray investigates Grady's investment account, she finds that every month, he transferred $3,000 out of the account.During the night, a cell phone rings. Gray wakes up Fritz, thinking the phone is his. He says that it's not his and turns it off. At the same time, they realize that the phone must have belonged to Grady. Gray grabs the phone first and turns it on to find ten voicemail messages. She listens to a string of messages from a woman who goes from cautiously concerned to increasingly angry as each message progresses.When Gray researches the phone number, she finds out that the area code is for L.A.. She goes to Fritz for answers, and he reveals that Grady had a son with a woman he met in L.A. and that she depends on the money she received from him to support herself and their son. Fritz tells her that the boy is eight and that the encounter happened before she and Grady were involved.Meanwhile, Gray is further upset when Grady's mother asks for the engagement ring back. Gray refuses and keeps the ring.Eventually, the other woman, Maureen (Juliette Lewis), and her son turn up, trying to get answers about Grady and the money. When Gray encounters them, she realizes that the boy is 3 years old, not 8, so the affair happened while she and Grady were together. Gray confronts Fritz about the revelation. She slaps him and he pins her arms against the wall. They kiss, but part and leave without a word.Gray doesn't want anything to do with Maureen, but the guys are reluctant to send her away. They all spend time together and get to know each other. Sam and Maureen begin to develop a connection.As Fritz and Gray continue to develop their relationship in secret, Dennis reveals that he has feelings for Gray. Gray lets him down easily, but he becomes furious when he finds that Gray and Fritz are an item. Gray tells Dennis that her relationship with Fritz is \"\"less than nothing\"\"",not realizing that he is standing by the doorway and can hear her speaking. Fritz determines that Gray doesn't return his feelings for her and he returns to Malibu.,"",""
The Chumscrubber,2005,108,Comedy,6.8,Arie Posin,Zac Stanford,Rory Culkin,Tim DeKay,Jamie Bell,Thomas Curtis,"Troy Johnson (Josh Janowicz), the supplier of prescription drugs to fellow high school students in the fictional southern California town of Hillside, commits suicide. Troy's best friend Dean Stiffle (Jamie Bell), is prescribed more antidepressants by his psychiatrist father Bill (William Fichtner) after discovering the body. When Dean returns to school, he is antagonized by drug dealers Billy (Justin Chatwin) and Lee (Lou Taylor Pucci), who were supplied by Troy. Their friend, Crystal Falls (Camilla Belle), flirts with Dean, but he soon realizes that her true intentions are for Dean to retrieve the remaining drugs in Troy's home and refuses to cooperate. To force Dean to procure the drugs, Billy and Lee plan to kidnap Dean's brother, Charlie (Rory Culkin), as a ransom, but they end up kidnapping another boy named Charlie Bratley (Thomas Curtis) instead.","","",""
Poseidon,2006,98,Action,5.7,Wolfgang Petersen,Mark Protosevich,Kurt Russell,Richard Dreyfuss,Freddy Rodríguez,Josh Lucas,"\"In the northern Atlantic Ocean, the ocean liner Poseidon, named for the Greek god of water, is sailing through the ocean. On one of its thirteen decks, we see Dylan Johns (Josh Lucas) running for an evening workout, stopping when he reaches the top to enjoy the last sunset of 2005. Meanwhile, in one of the 800 cabins, Jen Ramsey (Emmy Rossum) is canoodling with her boyfriend/fiancée Christian (Mike Vogel) when they are interrupted by Jen's father, former firefighter/mayor of New York Robert Ramsey (Kurt Russell). Christian immediately starts sucking up to the older man, who tells Christian, \"\"Stop calling me sir....it makes me feel old.\"\" He also implies that the kids are having sex",which Jen flatly denies before stomping off to her room of the large suite. Down below in the kitchen,an attractive Spanish girl named Elena (Mia Maestro),is hunting for her friend Marco Valentin. She finds Marco (Freddy Rodriguez)
The Beat That My Heart Skipped,2005,108,Drama,7.2,Jacques Audiard,Jacques Audiard,Anton Yakovlev,Jonathan Zaccaï,Niels Arestrup,Gilles Cohen,"\"Intense young \"\"tough\"\" Thomas Seyr is a 28-year-old real estate broker involved in shady business deals. His business partners",Fabrice and Sami,spend much of their time ruthlessly chasing squatters and illegal immigrants out of the buildings they have procured and trying to work their way around government housing regulations. Thomas is born to this kind of work; his father,Robert
Boy Eats Girl,2005,80,Comedy,4.9,Stephen Bradley,Derek Landy,Tadhg Murphy,Conor Ryan,Laurence Kinlan,David Leon,"While working in the church, Grace finds a hidden crypt. While exploring she discovers a voodoo book, however she is soon sent away by Father Cornelius. Grace's son, Nathan attends the local high school, with his friends Henry and Diggs. Nathan likes his long-time friend Jessica however is too scared to ask her out, in case he is rejected. Also in the school are popular girls Charlotte, Glenda and Cheryl. Cheryl pursues Nathan, despite already having a boyfriend, Samson, who confronts Nathan along with his womanising friend Kenneth after seeing Cheryl talking to Nathan. Meanwhile, Henry and Diggs, fed up with Nathan not asking out Jessica, force the pair to meet after school.","","",""
