title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Darkness,2002,88,Horror,5.4,Jaume Balagueró,Jaume Balagueró,Francesc Pagès,Stephan Enquist,Fele Martínez,Fermí Reixach,"Theres something in this house... Something ancient and dark that remains still, hidden and silent. It can only wait, having been concealed in the shadows for years. In fact, its milieu is darkness. Only in it can it show itself and move. It even takes its name: DARKNESS. Its lived here since someone tried to call it, more than forty years ago. Because this house hides a secret, a terrible past, an inconceivably evil act Seven children, faceless people, a circle that must be completed. And blood, lots of blood But something went wrong. One of the children got away. The circle wasnt completed. Thats why what lives here isnt finished. Its just waiting It tries to carry out what it couldnt before, making plans in the shadows, to become complete, to be, to exist A new family has just moved into the house. A small child. An unstable father capable of losing his temper at any time. A perfect target. The right place at the right time. The pieces only have to be put in place. And then wait...","gothic, murder, stupid, cult, horror, good versus evil, insanity",train,imdb
Sherina's Adventure,2000,112,Comedy,7.8,Riri Riza,Mira Lesmana,Derby Romero,Didi Petet,Butet Kertaradjasa,Mathias Muchus,"Sherina is a little girl who is smart, energetic, and loves to sing. She lives in Jakarta with her parents, Mr. and Mrs. Darmawan (Mathias Muchus and Ucy Nurul). However, Sherina has to leave her friends when her father accepts a job as an agronomist, at a plantation in Lembang owned by Ardiwilaga (Didi Petet). In her new environment, she quickly adapts and acquires some new friends. However, she becomes the target of the class bullies, consisting of a boy named Sadam (Derby Romero) and his two friends. They often bother children who are weaker. Sherina cannot accept such treatment and she gathers her classmates in a struggle against Sadam. When she accompanies his father to visit the plantation, she discovers that Sadam is Ardiwilaga's son.","","",""
As Far as My Feet Will Carry Me,2001,158,Action,7.3,Hardy Martins,Josef Martin Bauer,Michael Mendl,Antonio Wannek,Johannes Hitzblech,Hans-Uwe Bauer,Clemens Forell is a German soldier who is captured by the Soviets in 1945.,"","",""
Spider,2002,98,Drama,6.8,David Cronenberg,Patrick McGrath,Gary Reineke,Ralph Fiennes,Cliff Saunders,Gabriel Byrne,"\"Opening in the East End London in the 1950s, a deeply disturbed boy, named Dennis Clegg, nicknamed Spider (Bradley Hall), 'sees' his father (Gabriel Byrne) brutally murder his mother and replace her with a prostitute, Yvonne (Miranda Richardson). Convinced they plan to murder him next, Spider hatches an insane plan, which he carries through to tragic effect.Many years later, an adult Dennis 'Spider' Clegg (Ralph Fiennes) is released from a local mental institution and is given a room at a local halfway house catering to mentally disturbed persons. Clegg receives little care or attention from the landlady Mrs. Wilkinson (Lynn Redgrave). Clegg, in his new abode, starts piecing together or recreating in his memory to try to remember an apparently fateful childhood event. During the days, he roams the nearby derelict urban area and the local canal and starts to relive or visualize a period of his childhood with his mother and his father.A shift takes place in the child's psyche when he witnesses his mother groping with his father in the garden and, subsequently, when he sees his mother in a silky night gown she wore for his father. The son, as a grown man seems to recreate in his memory the buildup to his father's murder of his mother with the passive support of a prostitute he is involved with, who then moves into the house and is presented as his mother. The young son then kills the mistress by gassing her in the kitchen. After that memory he attempts late one night to kill the landlady whom he sees alternatively as the mistress and his mother, but backs away after she says, \"\"What have you done Mr. Clegg?\"\" In the final scene","Clegg is arrested by the authorities and taken back to the asylum.\"","mystery, murder, flashback, insanity, psychedelic, revenge, storytelling",val
Undercover Brother,2002,86,Action,5.9,Malcolm D. Lee,John Ridley,Gary Anthony Williams,Chris Kattan,Jack Noseworthy,Billy Dee Williams,"\"The film begins with a back story of how African-American culture's popularity with the American public began to decline in the 1980s, when style and originality began to lose appeal in the public eye due to the persistent efforts of \"\"The Man\"\" (Robert Trumbull)",a powerful Caucasian man in control of a secret organization that seeks to undermine the African-American community as well as the cultures of other minorities. The Man is infuriated that Gen. Warren Boutwell (Billy Dee Williams),a United States Army general based on Colin Powell,is considering running for president
The Emperor's New Clothes,2001,107,Comedy,6.9,Alan Taylor,Simon Leys,Eddie Marsan,Clive Russell,Tim McInnerny,Murray Melvin,"\"Napoleon is in exile on St. Helena after the battle of Waterloo, and his followers smuggle a look-alike to the island, and smuggle Napoleon to a ship headed back to Europe. The plan is for the imposter to masquerade as Napoleon until the Emperor has time to reach Paris, and then for the imposter to declare his role as imposter, so that the real Napoleon can announce his return to Paris. The people of France will then flock to their leader and rise in glory under Napoleon once again.The trouble is, the imposter quickly warms to the role, privileges, and fine life of an exiled Emperor. He refuses to reveal his true identity, and when one of Napoleon's generals in exile with him tries to turn the imposter in, the imposter has the general sent away, as having lost his mind in the isolation of St. Helena. Meanwhile, the real Napoleon can't just stand in the square in Paris and announce his return, because the people all believe he is on St. Helena. Almost none of the citizenry has ever seen Napoleon up close, and in any case he's older and seedier looking now. In fact, we learn that whole groups of inhabitants of the Paris insane asylum walk around in Napoleon costumes, claiming to be the emperor!So the real Napoleon is stuck. And then the imposter dies on St. Helena. The death of Napoleon is announced to the world, and all hope of the real Napoleon being recognized as such disappears. Happily, in the meantime he has developed a wholesome common-law marriage with the widow of one of his soldiers of the Grand Army. Even she believes his claim to be Napoleon is an illusion of grandeur, but she sweetly tells him he can be \"\"her Napoleon.\"\"The movie raised interesting questions of identity. Clearly we are who we are","at least partly because others agree that we are who we are.\"",alternate history,test
Australian Rules,2002,95,Drama,6.7,Paul Goldman,Phillip Gwynne,Tony Briggs,Nick Readman,Tom Budge,Kevin Harrington,"\"In the isolated and fictional South Australian fishing town of Prospect Bay, the only thing that connects the black and white communities is football. Gary \"\"Blacky\"\" Black (Nathan Phillips) and Dumby Red (Luke Carroll) are an exception; teenage best friends from different sides of the tracks. Dumby is the star of the football team and likely to become the next big Aboriginal star in the big leagues. Gary is the bookish son of hard-drinking and brutal white fisherman Bob Black (Simon Westaway). He is attracted to Dumby's beautiful sister",Clarence (Lisa Flanagan). Blacky's supportive mother helps him become a better player as he is chosen to be the ruckman in the teams upcoming grand final. Blacky has to overcome Thumper,the star player for the opposition. When gameday arrives Blacky at first struggles to make an impact on the game but Dumby inspires the team kicking several goals. When Dumby gets a mark near goals with the scores tied he hands it off to a team mate instead of taking the shot. The player kicks a point and Blacky has to run into Thumper to stop him from kicking the winning goal. Their team wins the premiership,but Dumby and Blacky's elation is short-lived. Dumby is passed over for the best-on-ground medal for the coach's son Simon Robertson. Dumby is disgusted and angered by the obvious racially motivated decision.
Havoc,2005,85,Drama,5.5,Barbara Kopple,Stephen Gaghan,Raymond Cruz,Joseph Gordon-Levitt,Freddy Rodríguez,Michael Biehn,"The film begins in a parking lot in which a teenage filmmaker named Eric is attempting to document the faux-gangsta lifestyle enjoyed by Allison Lang (Anne Hathaway) and her boyfriend Toby's (Mike Vogel) gang of white upper-class teenagers living in the Pacific Palisades neighborhood. A brawl ensues between Toby's gang and another gang, which ends with both sides fleeing just before police arrive. Later that night, Toby's gang goes to a party at Eric's house, and Allison's relationship with Toby as well her other friends Emily and Sam is further revealed. At the end of the party, Allison performs oral sex on her boyfriend.","","",""
Bend It Like Beckham,2002,112,Comedy,6.7,Gurinder Chadha,Gurinder Chadha,Jonathan Rhys Meyers,Ameet Chana,Anupam Kher,Frank Harper,"\"Jesminder \"\"Jess\"\" Bhamra (Parminder Nagra) is the 18-year-old daughter of Punjabi Sikhs living in Hounslow","London. Juliette \"\"Jules\"\" Paxton (Keira Knightley) is the same age and the daughter of a native English family. Jess is infatuated with football",but because she's a woman,her family won't let her play. However
Dracula: Pages from a Virgin's Diary,2002,73,Drama,6.8,Guy Maddin,Bram Stoker,Keir Knight,Stephane Leonard,David Moroni,Wei-Qiang Zhang,"\"In 1897, a visitor from the East, Count Dracula, arrives in London and is inadvertently invited into the home of Lucy Westenra. She is bitten by Dracula, and taken by his curse. Lucy's behavior becomes more erratic leading her to bite her fiancé. Lucy is immediately put under the care of Dr. Van Helsing. Van Helsing does blood tests on Lucy and declares \"\"Vampyre!\"\" as the source of the problem",and puts Lucy to bed adorned with garlic.,"",""
Bandido,2004,95,Action,5.1,Roger Christian,Scott Duncan,Carlos Gallardo,Kim Coates,Wes Martinez,Edy Arellano,"\"In the 1916 Mexican Revolution, American mercenary Wilson (Robert Mitchum) checks into a hotel in Northern Mexico during a battle. Equipped with a suitcase full of Mk 2 grenades, he throws a few \"\"samples\"\" at the Federal troops in the square",turning the tide of the battle. Revolutionary Col. Escobar (Gilbert Roland) and his men praise Wilson's efforts,"calling him \"\"El Alacran\"\" (the scorpion) for the sting of his grenades. Col. Escobar is still a bit wary about why an American would want to help them. Wilson explains a plot by an American gun runner",Kennedy (Zachary Scott)
Mindhunters,2004,106,Horror,6.3,Renny Harlin,Wayne Kramer,Val Kilmer,Will Kemp,Clifton Collins Jr.,LL Cool J,"The titular Mindhunters are a group of young FBI students who are undergoing training as profilers. Their instructor, experienced profiler Jake Harris (Val Kilmer), employs a highly realistic training approach by assigning the group variants of real investigations, including elaborate sets, props, and FBI actors to play out each scenario.","","",""
Old School,2003,88,Comedy,7.0,Todd Phillips,Court Crandall,Luke Wilson,Jeremy Piven,Vince Vaughn,Craig Kilborn,"\"Attorney Mitch Martin (Luke Wilson) comes back from a business trip early and is shocked to find out that Heidi (Juliette Lewis), his girlfriend, takes part in orgies with a variety of people. She claims it is purely sexual; nevertheless, Mitch does not want to continue the relationship. Mitch encounters his high school crush, Nicole (Ellen Pompeo), at his friend Franks (Will Ferrell) wedding party. He is drunk and does not make a good impression, accidentally spilling hot coffee on her and then trying to drink it off of her dress. After breaking up with his girlfriend, Mitch goes house-hunting. He finds a house located near the campus of his fictional alma mater, Harrison University.Mitchs other best friend Bernard (Vince Vaughn), who owns a chain of electronic stores named \"\"Speaker City\"\"",throws a party at Mitch's house and hires Snoop Dogg to play so Mitch can get his mind off his ex-girlfriend. The party,"dubbed \"\"Mitch-A-Palooza","\"\" is a huge success and puts Mitch and his friends at the top of the college social scene"
Skinned Deep,2004,97,Comedy,4.2,Gabriel Bartalos,Gabriel Bartalos,Warwick Davis,Jim O'Donoghue,Les Pollack,Kurt Carley,"\"While taking a family trip, the Rockwell family become lost on the highway. When their car gets a flat, father Phil (Eric Bennett) goes to a convenience store to find help and a strange old woman invites them to stay with her while one of her sons fixes their car. She introduces the family to her strange sons: Plates (Warwick Davis), Brain (Jason Dugre), and one whom the woman calls \"\"Surgeon General\"\" (Kurt Carley). When Mrs. Rockwell takes a picture of Surgeon General",he kills her. Plates starts throwing plates at Phil,who is then murdered by Surgeon General. The Rockwell children,Tina and Matthew
Michel Vaillant,2003,103,Action,5.3,Louis-Pascal Couvelaire,Jean Graton,Sagamore Stévenin,Peter Youngblood Hills,Philippe Lellouche,Jean-Pierre Cassel,"For decades, the Vaillant family has been successfully involved in various kinds of motor racing competitions. Their most notorious driver is Michel, the son of the team's founder and owner Henri and younger brother of Jean-Pierre, the team's manager. One night, Michel's mother Elizabeth has a nightmare involving his death in an accident at the 24 Hours of Le Mans, racing against a car bearing the number 13 from Leader, a team with which the Vaillants had a historic rivalry for more than a quarter of a century. Henri conforts her, assuring that they are not planning to race at Le Mans, that Leader has been out of competition for 5 years and that no one has ever used the number 13 at the race. Meanwhile, in Canada, Michel and his best friend and teammate Steve Warson are both competing in WRC cars. Michel's victory spikes the wrath of Bob Cramer, a ruthless competing driver who is blocked by Vaillant's cars during the race. Cramer ends up threatening Michel's co-pilot, David. A few days later, Henri announces that Vaillant will have an engine at time for Le Mans, and promotes David to the driver's seat at the Rally of Italy, promising him a seat at Michel's car in the 24 hour race if he does well. In Italy, Cramer forces David out of the road, causing him to crash. David is caught in the car's explosion and dies. At the funeral, Michel meets Julie Wood, David's wife. She asks him for his husband's place at Le Mans, and Michel convinces his brother to let her on the team. Meanwhile, the Leader team returns to the competition, by the hand of Ruth, Leader's daughter. They announce that they will race at Le Mans with the number 13, hiring Bob Cramer as one of the drivers. Élisabeth worries that her nightmare can become a reality and tries to dissuade Henri from competing, but he refuses to do so. The weekend at Le Mans starts, and Ruth is determined to stop Vaillant from winning, so she sabotages the car delivery. The Vaillants barely make it on time to compete. This doesn't stop Ruth, and she kidnaps Henri, threatening to kill him if his team wins. Michel initially complies, losing a lot of time each lap. He finally tells Jean-Pierre about Ruth's plan and decides to go and save his father, asking Julie to pose as him during the race. Michel tracks his father's location through the GPS in Ruth's car, but she finds him. Michel is forced by Ruth to drive the Leader, posing as Bob Cramer after an accident puts him out of competition. Ruth and Michel find each other on the track and end up colliding violently, just like in Élisabeth's nightmare. Even though the crash was horrific, they both come out of the wreckage unharmed, and Michel goes with Steve and Julie to rescue Henri from Ruth's henchmen, who start shooting as they flee and injure Steve. The race ends with Steve's Vaillant crossing the line with a flat tire, inches before Leader's car, which had an engine failure and is being pushed by its driver. Unbeknownst to everyone, Michel was posing as Steve in the final laps. They all celebrate yet another Vaillant victory, while Ruth stares blankly in defeat.","revenge, murder, violence",train,wikipedia
Bad Santa,2003,92,Comedy,7.1,Terry Zwigoff,Glenn Ficarra,John Ritter,Bernie Mac,Ajay Naidu,Brett Kelly,"Willie T. Soke and his dwarf assistant Marcus Skidmore are professional thieves. Every year, Willie disguises himself as a department store Santa Claus and Marcus disguises himself as an elf in order for both of them to rob shopping malls at night, using Marcus' wife Lois as their getaway driver and accomplice. Marcus takes his duty as an elf seriously, but Willie is a sex-addicted alcoholic, and is gradually unable to appropriately perform his Santa duties with children, plus his safe-cracking performance is being affected, much to Marcus' dismay. When they are hired at the Saguaro Square Mall in Phoenix, the vulgar remarks made by Willie shock the prudish mall manager Bob Chipeska, who brings them to the attention of security chief Gin Slagel.","","",""
DreamKeeper,2003,174,Drama,7.5,Steve Barron,John Fusco,Michael Greyeyes,Dakota House,Chaske Spencer,August Schellenberg,"The film opens with Eagle Boy, a young man who is on a vision quest. It then cuts to the present, where a 17-year-old Lakota named Shane Chasing Horse is living on the Pine Ridge reservation. He is in trouble because he owes some money to a local gang—money he used to buy a beautiful ring for Mae Little Wounded, a girl he likes. Meanwhile, his mother asks him to drive his grandfather, Pete Chasing Horse, a storyteller, down to the powwow. Shane is reluctant. However, when the gang comes after him, Shane changes his mind and heads out to the powwow with his grandfather, who agrees to give him his truck once they reach the powwow. Grandfather tells Shane the story of a young Lakota man who tries to win the hand of Bluebird Woman. He also tells the story of how a thunder spirit falls in love with a Mohawk woman and brings her up into the ethereal world of Sky Woman, and of how she raised their son back in her village until he was struck by one of the villagers and brought back to live with his father.","","",""
In This World,2002,88,Drama,7.3,Michael Winterbottom,Tony Grisoni,Mirwais Torabi,Abdul Ahmad,Enayatullah,Wakeel Khan,"\"Jamal and Enayatullah are Afghan refugees in a camp in Peshawar, Pakistan. They travel to Quetta, and thence to Taftan on the Iranian border. They pay people smugglers to assist them over the border; on their first attempt they are stopped by Iranian police and returned to Pakistan, but their second attempt is successful. They travel to Tehran and then to Maku, in the Kurdish part of Iran, from where they cross a mountain range on foot to Turkey. In Istanbul they meet a group of other migrants, and they are taken to Italy inside a shipping container. The container is not ventilated, and most of the refugees, including Enayatullah, are suffocated to death. Jamal survives and lives in Italy for a time. He then steals a woman's purse and buys a rail ticket to Paris. From there, he goes to the Sangatte asylum seekers camp and with a new friend, Yusef, he crosses the channel by stowing away on a lorry. Finally, he arrives in London, where he calls his uncle to say he has arrived but that Enyatullah is \"\"not in this world\"\". The film ends with images of the Peshawar refugees.\"",sentimental,train,wikipedia
Thumbsucker,2005,96,Comedy,6.5,Mike Mills,Walter Kirn,Benjamin Bratt,Allen Go,Ted Beckman,Keanu Reeves,"\"Justin Cobb is a shy 17-year-old in a family of four in suburban Oregon. He has a persistent thumb-sucking habit his father disapproves of, which has led to major orthodontic repair. He addresses his parents by their first names, Mike and Audrey, so as not to make his father feel old. Audrey, a registered nurse, is idly fascinated by actor Matt Schramm, entering a contest to win a date with him. She insists it is \"\"innocent fun\"\"",but is inordinately concerned with looking attractive for the contest.,"",""
Kingdom of Heaven,2005,144,Action,7.3,Ridley Scott,William Monahan,Orlando Bloom,Jouko Ahola,Michael Sheen,David Thewlis,"\"In a remote village in France, Balian (Orlando Bloom), a blacksmith, is haunted by his wife's (Nathalie Cox) recent suicide. A group of Crusaders arrive at the small village and one of them approaches Balian, introducing himself as his father, Baron Godfrey of Ibelin (Liam Neeson). Godfrey, asks Balian to return with him to Jerusalem. Balian refuses and the Crusaders leave. Afterwards, the town priest (Michael Sheen), Balian's younger brother, reveals that he had ordered Balian's wife beheaded before burial (a customary practice in those times for people who committed suicide). During the encounter Balian kills him. Balian follows after his father in the hope of gaining forgiveness and redemption for him and his wife. After he catches up to his father, Godfrey instructs him in swordsmanship. Then soldiers led by Godfrey's nephew arrive to arrest Balian. Godfrey refuses to hand him over and during the subsequent fight most of Godfrey's men are killed and Godfrey himself is mortally wounded.In Messina, Godfrey knights Balian and orders him to serve the King of Jerusalem and protect the helpless then succumbs to his injuries. On Balian's journey to Jerusalem, his ship is run aground by a storm, leaving Balian and a horse as the survivors of the wreck. When Balian releases the horse from the wreckage it flees in panic. Tracking the horse into the desert, Balian is confronted by a Muslim cavalier and his servant. A fight over possession of the horse follows and Balian slays the horseman, but spares the servant, asking him to guide him to Jerusalem. Upon their arrival in Jerusalem, Balian gives the horse to the servant and releases him. The man then tells him his slain master was an important knight amongst the Saracens.After being accepted as the new Lord of Ibelin by Godfrey's retainers, Balian soon becomes acquainted with the main players in Jerusalem's political arena: the leper King Baldwin IV, Tiberias (Jeremy Irons), Marshall of Jerusalem, Princess Sibylla, King Baldwin IV's sister, and Guy de Lusignan (Marton Csokas), Sibylla's husband, who supports the anti-Muslim activities. Guy is determined to rule after Baldwin's death and seeks to provoke a war that will allow him to dispose of the Muslims and claim the Kingdom for the Christians.Guy and his co-conspirator Raynald of Châtillon (Brendan Gleeson) massacre a Muslim trade caravan with the aid of the Templars. Saladin, leader of the Muslim forces attacks Kerak, Raynald's castle, to bring him to account for his crime. Balian decides to protect the villagers as they attempt to enter the castle from Saladin's cavalry. Though outnumbered, Balian and his knights charge Saladin's cavalry, allowing the villagers time to flee to the castle; Balian's knights are soon defeated resulting in their capture. In the enemy camp, Balian encounters the 'servant' he freed, Imad ad-Din, learning he is actually Saladin's Chancellor, who then releases Balian to enter Kerak. Saladin arrives with his army to besiege Kerak and King Baldwin IV approaches with his. The two rulers successfully negotiate a Muslim retreat and Baldwin swears that he will punish Raynald for his crimes. The exertion of these events cause Baldwin to collapse, weakened beyond recovery.Baldwin asks Balian to marry Sybilla (Eva Green), knowing that the pair have affection for each other, but Balian refuses to be associated with the necessary murder of Guy. After Baldwin dies, Sibylla's six year old son Baldwin V becomes King of Jerusalem. It quickly becomes apparent that he is also infected with leprosy. Grief-stricken and unwilling to condemn her son to a life behind a mask, Sibylla gives him poison. Sibylla succeeds her son and names Guy King of Jerusalem. Guy releases Raynald asking him to give him a war, which Raynald does by murdering Saladin's sister. When Saladin sends an emissary to demand the return of his sister's body, the heads of those responsible, and the surrender of Jerusalem, Guy answers by decapitating the emissary and sending his head back to Damascus.In council war is agreed upon \"\"because God wills it\"\" and against sound advice they march into the desert away from adequate water supplies to fight Saladin",leaving Jerusalem unguarded except for Balian,his knights,and the townspeople. Saladin's army attacks the Crusader army near to the city of Hattin
Saint Seiya: The Heated Battle of the Gods,1988,45,Action,6.7,Shigeyasu Yamauchi,Takao Koyama,Hirotaka Suzuoki,Kôichi Hashimoto,Ryô Horikawa,Iemasa Kayumi,"The story focuses on an orphan named Seiya who was forced to go to the Sanctuary in Greece to obtain the Bronze Cloth of the Pegasus constellation, a protective armor worn by the Greek goddess Athena's 88 warriors known as Saints. Upon awakening his Cosmos, the power of the Saints which is an inner spiritual essence originated in the Big Bang, Seiya quickly becomes the Pegasus Saint and returns to Japan to find his older sister. Because his sister disappeared the same day Seiya went to the Sanctuary, Saori Kido, the granddaughter of Mitsumasa Kido (the person who sent all the orphans to train) makes a deal with him to go to fight in a tournament called the Galaxian Wars. In this tournament, all the orphans who survived and became Bronze Saints must fight to win the most powerful Cloth: The Sagittarius Gold Cloth. If Seiya goes to compete there and wins, Saori would start a search to find Seiya's sister.","","",""
Mystic River,2003,138,Drama,7.9,Clint Eastwood,Brian Helgeland,Spencer Treat Clark,Tim Robbins,Laurence Fishburne,Kevin Chapman,"\"Three young boys, all the best of friends, are playing stick hockey on a side street in a gritty area of Boston near the port facilities on the Mystic River. As is so often the case with street games like this, the gutter drain finally sucks up the last of their hockey balls and they are suddenly left with nothing to do.Wandering around without much purpose, they spy a drying section of concrete and they all decide to write their names in the still wet cement so that their names will be preserved \"\"forever.\"\" Jimmy Markum and Sean Devine finish their names first. Dave Boyle is just starting to write his name down when a car door opens across the street and a large man steps out with handcuffs and what looks like a badge strapped to his belt. This gives him a presumed air of authority","and he starts badgering the kids about their \"\"destruction of municipal property.\"\"Silent and even a little surly at first",the three kids are soon cowering in fear. The man decides to make an example of one of the boys,so he grabs David Boyle and tells him that he is going to bring him downtown to the police station and then call his mother. Boyle is thrown in the back of the car and their last view of each other is of him gazing poignantly out of the rear window of that sedan. Meanwhile
I Am David,2003,90,Drama,7.1,Paul Feig,Anne Holm,Hristo Shopov,Ben Tibber,Roberto Attias,Francesco De Vito,"12 -year-old David has lived in a concentration camp for as long as he can remember. While the people who run the camp are only referred to as them, later in the book it is stated that they came to power in 1917, the year of the Russian Revolution.","","",""
Dil Hai Tumhaara,2002,185,Drama,5.5,Kundan Shah,Rajkumar Santoshi,Govind Namdeo,Arjun Rampal,Alok Nath,Jimmy Shergill,"Shalu (Preity Zinta) is a young, fun loving young woman living with her mother, Sarita (Rekha), and older sister, Nimmi (Mahima Chaudhary). Unknown to Shalu and Nimmi, they are half-sisters. Shalu is the daughter of Sarita's late husband Shekar and the woman with whom he had an affair. Fatally wounded in a car accident with Shalu's biological mother, Shekar begged Sarita to raise Shalu as her own.","","",""
Freddy vs. Jason,2003,97,Action,5.7,Ronny Yu,Wes Craven,Tom Butler,Robert Englund,Brendan Fletcher,Christopher Rodriguez Marquette,"Freddy Krueger is rendered powerless in Hell with Springwood forgetting him. Disguising as Pamela Voorhees, Freddy manipulates Jason Voorhees into killing Springwood teenagers to regain strength.","","",""
Dil Ka Rishta,2003,150,Drama,4.8,Naresh Malhotra,Shabbir Boxwala,Tiku Talsania,Arjun Rampal,Rajesh Vivek,Chaitanya,"Jai (Arjun Rampal) is wealthy young man who supports many charities. One day, he accompanies his friend Anita (Ishaa Koppikar) to a school for the deaf, which his is sponsoring. There, he meets Tia (Aishwarya Rai), a teacher, and develops feelings for her. He helps her wherever he can and tries to be near her— believing that Tia feels something for him too. Tia, on the other hand, views him simply as a good friend. When he finally admits his feelings, Tia reveals the existence of her fiancé Raj (Priyanshu Chatterjee). Despite knowing of her engagement, Jai continues to pursue Tia since he cannot forget about her. Tia marries Raj and they have a son named Anshu. The trio live a poor but happy life together. Jai is devastated, since several attempts to win over Tia's heart, fail.","","",""
Satan's Playground,2006,81,Horror,3.4,Dante Tomaselli,Dante Tomaselli,Danny Lopes,Ron Millkie,Robert Zappalorti,Robert Zappalorti,"Donna (Felissa Rose) and Frank (Salvatore Paul Piro) Bruno have decided to take a trip into the Pine Barrens with their autistic son Sean (Danny Lopes), new mother Paula (Ellen Sandweiss), and her baby Anthony (Marco Rose). When their car breaks down in the middle of the forest Frank goes off to find help and comes across the house of Mrs. Leeds (Irma St. Paule), a palm reader that lives there with her mute daughter Judy (Christie Sanford) and her son. Mrs. Leeds rushes him into the house, insisting that the Jersey Devil lives in the forest. However, despite her concern, it soon becomes apparent that her family is just as dangerous when Judy murders Frank.","","",""
Intermission,2003,105,Comedy,6.8,John Crowley,Mark O'Rowe,Brían F. O'Byrne,Derry Power,Colin Farrell,Cillian Murphy,"Lehiff (Colin Farrell) is smooth-talking an attractive shop assistant (Kerry Condon) talking about love. Suddenly, his tone changes. He hits her and steals some money from the till.John (Cillian Murphy) splits up with Deirdre (Kelly Macdonald) but later he repents and says he only wanted to put her to the test. Soon she goes out with an older man. John has a dead-end job at a supermarket, and the audience can see he dislikes his boss, Mr Henderson (Owen Roe).Jerry Lynch (Colm Meany) is a tough cop who threatens Lehiff and pees on him. Jerry is going to be the protagonist of a documentary about his job.Sam (Michael McElhatton) also leaves Noeleen (Deirdre O'Kane) because he has just started a relationship with Deirdre. Soon afterwards, Sally (Shirley Henderson) and her mother meet Sam and Deirdre as a couple, but Sally completely rejects them and says so aloud, leaving the three of them speechless. Danny the bus driver, (Donagh Deeney) gets distracted because of the conversation between Sally and her mother on the bus. They get off the bus and five seconds after, the bus gets wrecked. Danny is suspended from his job, although he alleges that a boy threw a stone at the front mirror and that it wasn't his fault. Management doesn't believe him.Oscar (David Wilmot) goes to a sex shop to ask for some porn videos - questioning the manager (Tom Murphy) in a good-for-laughs scene and then jerking off in the privacy of his home.John pukes in front of Mr Henderson on purpose. He gives him the last notice: either he changes or he'll be sacked. Oscar and John go to a disco for older people. Noeleen and John seem to hit it off, the same as Oscar and Maura (Ger Ryan), who is Sally's mother. Oscar and Maura's relationship goes well, especially on the sexual side at the beginning. She likes hitting him a bit in the heat of passion. However, Oscar breaks up with her because she hits him.Danny speaks to Lehiff, who suffered a car accident in a stolen car because a boy had thrown a stone at him while he was driving. Lehiff proposes a bank robbery, and they also tell John. John tells Oscar, who wants to have nothing to do with it. They argue on the supermarket shop floor, so Mr Henderson dismisses John for good.Sally and Maura are interviewed because of the bus accident and the boy throws an egg at Maura's head and another at the camera. Sally feels ugly, until she and Oscar hit it off.Masked and armed, John, Lehiff and Danny break into Deirdre's home while she's with Sam. Sam is going to give John and Danny the money while Lehiff stays at Deirdre's with her as a hostage. Sam and Deirdre agree, but everything turns out badly when crazy Noeleen appears and beats Sam up. The police appear to stop the quarrelling couple and John and Danny run away. On the way to Deirdre's, Danny tells John to let him out. He has seen red-hooded biker boy Philip (Taylor Molloy), the boy who threw a stone at the bus. John runs to Deirdre, and sees she's been hit by Lehiff, so John and Lehiff also fight and Lehiff has to leave.Lehiff goes to meet the boy, Jerry, his journalist friend and the cameraman who is following him everywhere, and Danny in his car following Philip. Danny teeters on the edge of a sunken canal due to Philip. Lehiff shoots Jerry, and the journalist who has followed him everywhere kills Lehiff.Jerry is well, and tells his friend not to release the original film, as all's well which ends well. Lehiff is dead, and Danny has a wheelchair race at the pub. Sally and Oscar are together, and John and Deirdre make amends.Mr Henderson takes a holiday. He's obsessed with John's lack of acknowledgement of his managerial role. Philip appears once again, throws a stone at him while driving causing another road accident. Noeleen and John also reconcile, but she is much more domineering, - she won't put up with any nonsense from him any more.","violence, comedy, murder, romantic, flashback",val,imdb
My Baby's Daddy,2004,86,Comedy,4.5,Cheryl Dunye,Eddie Griffin,Anthony Anderson,Michael Imperioli,Eddie Griffin,Randy Sklar,"Childhood friends Lonnie (Eddie Griffin), Dominic (Michael Imperioli), and G (Anthony Anderson) have a rude awakening when they find out their girlfriends are pregnant. Lonnie and G have sons, Carver and Bruce-Leroy, and Dominic has a daughter, Jasmine.","","",""
Spy Kids 3: Game Over,2003,84,Action,4.4,Robert Rodriguez,Robert Rodriguez,Mike Judge,Daryl Sabara,Antonio Banderas,Ricardo Montalban,"Juni Cortez, after stopping Donnagon from activating the EMP device, has retired from the OSS, no longer wanting to work for them. He now lives a quiet life and works as a private detective, although his salary is very little. One day, he is contacted by President Devlin, former head of OSS, who informs him that his sister, Carmen Cortez, is missing after a mission gone wrong. Upset about this, Juni returns to the OSS to learn more about his sister.","","",""
