title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Hollywood Homicide,2003,116,Action,5.3,Ron Shelton,Robert Souza,Keith David,Lou Diamond Phillips,Bruce Greenwood,Master P,"LAPD Sergeant Joe Gavilan (Harrison Ford) is a financially strapped Hollywood homicide detective who began moonlighting as a real estate broker seven years ago. His partner is Detective K. C. Calden (Josh Hartnett), a much younger officer who teaches yoga on the side and wants to be an actor. The duo are assigned to investigate the murders of four men, members of a rap group called H2OClick who were gunned down in a nightclub by two unidentified assailants. The detectives discover there was a witness in the nightclub who escaped unnoticed, and they work together to track him down. In the midst of it all, Gavilan has to deal with a looming real estate deal that may be the key to getting out of debt, while Calden further pursues his dreams of acting by trying to be scouted by talent agents.","","",""
The Notebook,2004,123,Drama,7.8,Nick Cassavetes,Jeremy Leven,James Garner,Tim Ivey,Ryan Gosling,Ed Grady,"\"In a modern-day nursing home, an elderly man named Duke (James Garner) begins to read a love story from his notebook to a female fellow patient (Gena Rowlands).The story begins in 1940. At a carnival in Seabrook Island, South Carolina, local country boy Noah Calhoun (Ryan Gosling) sees seventeen-year-old heiress Allie Hamilton (Rachel McAdams) for the first time and is immediately smitten. She continuously refuses his persistent advances until their well-meaning friends lure them together; they then get to know each other on a midnight walk through empty Seabrook.Noah and Allie spend an idyllic summer together. One night, a week before Allie is to leave town, she and Noah go up to an abandoned house called The Windsor Plantation. Noah tells her that he hopes to buy the house, and Allie makes him promise that the house will be white, with blue shutters, a walk-around porch, and a room that overlooks the creek so she can paint. They intend to make love for the first time, but are interrupted by Noah's friend Fin (Kevin Connolly) with the news that Allie's parents have the police out looking for her. When Allie returns home, her disapproving parents ban her from seeing Noah again. Allie fights with Noah outside and the two decide to break up. Allie immediately regrets the decision but Noah drives away. The next morning, Allie's mother reveals that they are going home that morning. Allie frantically tries to find Noah, but is forced to leave without saying good-bye. The Hamiltons then send Allie to New York, where she begins attending Sarah Lawrence College. Noah, devastated by his separation from Allie, writes her one letter a day for a year, only to get no reply as Allie's mother keeps the letters from her. Noah and Allie have no choice but to move on with their lives. Allie continues to attend school, while Noah and Fin enlist to fight in World War II. Fin is killed in battle.Allie becomes a nurse for wounded soldiers. There, she meets the wealthy Lon Hammond, Jr. (James Marsden), a well-connected young lawyer who is handsome, sophisticated, charming and comes from old Southern money. The two eventually become engaged, to the joy of Allie's parents, although Allie sees Noah's face when Lon asks her to marry him.When Noah returns home, he discovers his father has sold their home so that Noah can go ahead and buy The Windsor Plantation. While visiting Charleston to file some paper work, Noah witnesses Allie and Lon kissing at a restaurant, causing Noah to go a little crazy, convincing himself that if he fixes up the house, Allie will come back to him.While trying on her wedding dress in the 1940s, Allie is startled to read about Noah completing the house in the style section of a Raleigh newspaper and faints. She visits Noah in Seabrook and he invites her to dinner, during which Allie tells Noah about her engagement. Noah questions whether Allie's future husband is a good man and she reassures Noah that he is. Later in the evening, Noah invites Allie to come back tomorrow.In the present, it is made clear that the elderly woman is Allie suffering from dementia, which has stolen her memories and Duke is her husband. Allie does not recognize their grown children and grandchildren, who beg Duke to come home with them. He insists on staying with Allie.The next morning, Allie and Noah go rowing on a nearby lake and begin to reminisce about their summer together. As a rain storm starts Noah rows to shore, where Allie demands to know why Noah never wrote to her. After the revelation that Noah had indeed written to Allie, they share a passionate kiss, before making love into the night.The next day, Allies mother appears on Noahs doorstep, telling Allie that Lon has followed her to Seabrook after Allie's father told him about Noah. Her mother takes Allie out for a drive to show her that there had been a time in her life when she could relate to Allie's present situation. On returning to Noah's, she hands her daughter the bundle of 365 letters that Noah had written to her. When alone, Noah asks Allie what she is going to do; Allie is confused and confesses that she doesnt know. Noah asks her to just stay with him, admitting it is going to be really hard, but he is willing to go through anything because he wants to be with her. Confused as ever, Allie drives off.Allie drives to the hotel and confesses to Lon, who is angry but admits that he still loves her. He tells her that he does not want to convince his fiancée that she should be with him, but Allie tells him he does not have to, because she already knows she should be with him.The film goes back to the elderly couple, and Duke asks Allie who she chose. She soon realizes the answer herself; young Allie appears at Noah's doorstep, having left Lon at the hotel and chosen Noah. They embrace in reunion.Elderly Allie suddenly remembers her past before she and Noah/Duke joyfully spend a brief intimate moment together; after originally finding out about her illness, she had herself written their story in the notebook with the instructions for Noah to \"\"Read this to me","and I'll come back to you.\"\" But soon Allie relapses",losing her memories of Noah yet again. She panics,and has to be sedated by the attending physician. This proves to be too difficult for Noah to watch and he breaks down. The next morning
The Missing,2003,137,Drama,6.5,Ron Howard,Thomas Eidson,Val Kilmer,Tommy Lee Jones,Steve Reevis,Aaron Eckhart,"\"Set in 1885 in New Mexico, an estranged father shows up at his daughter's ranch and it's made clear he isn't welcome back into her life. He abandoned his family years ago to \"\"go injun.\"\" His older granddaughter is kidnapped by a band of assorted thugs of different ethnicities who are taking her to Mexico to sell her into prositution. So dad",daughter and younger granddaughter take off to track down the thugs and get the daughter back.------------------------------`The Missing' is set in New Mexico in 1885. Tommy Lee Jones stars as the estranged father of prairie doctor Maggie Gilkeson (Cate Blanchett),a young woman with two daughters trying to make a living in this isolated wilderness. Tommy Lee Jones had abandoned his family some 20-years earlier to live with the Indians. After a rattlesnake bite,the medicine man tells him that he must reunite with his family to save his life. Maggie hates her father and throws him out of the house. After he leaves
Van Helsing,2004,131,Action,6.1,Stephen Sommers,Stephen Sommers,Kevin J. O'Connor,Will Kemp,Alun Armstrong,Hugh Jackman,Gabriel Van Helsing (Hugh Jackman) has been ordered by the Vatican to search out and,"","",""
Returner,2002,116,Action,6.4,Takashi Yamazaki,Takashi Yamazaki,Kisuke Iida,Gorô Kishitani,Kazuya Shimizu,Takeshi Kaneshiro,"\"Milly (Anne Suzuki) is a soldier from 2084, where humanity is on the verge of extinction because of the \"\"Daggra\"\"",an alien race. In mankind's final stronghold in Tibet,Milly leaps into a newly built time portal just before the fortress is overrun. The portal sends her to 2002,where her mission is to kill the first Daggra
Captain Barbell,1986,\N,Action,7.4,Leroy Salvador,Mars Ravelo,Edu Manzano,Leroy Salvador,Dennis Da Silva,Tonton Gutierrez,"\"In every version of the story, major changes in the story plot are applied, but the core story remains the same. Enteng, a poor, wimpy and skinny but kindhearted boy always gets bullied by other people because he is undersized and easy to pick on. He tries to practice weight training and exercise to improve his physique, but his poor status prevents him to do it properly. He ends up buying (or finding in other versions) an old, secondhand and rusty barbell for him to practice on. He later discovers that the Barbell contains hidden powers, when he lifts it in one hand and shouts the name \"\"Captain Barbell\"\"",he transforms to Captain Barbell,a superhero possessing invulnerability,super strength
Kucch To Hai,2003,143,Horror,4.4,Anurag Basu,Rajeev Jhaveri,Yash Tonk,Jeetendra,Vrajesh Hirjee,Johny Lever,"Karan (Tusshar Kapoor) and Natasha (Anita Hassanandani) are childhood friends. Natasha has always loved Karan, albeit secretly and wanted to marry him. Karan, however, falls for Tanya (Esha Deol), the new admission in college. Meanwhile, Professor Bakshi (Rishi Kapoor), who is rumoured to have murdered his wife and hidden her body, is reinstated at the college. When Karan blows his impression in front of Tanya, an playboy named Yash (Yash Tonk) befriends him and helps his way through Tanya's heart. To impress Tanya, Karan promises her that he will steal the exam answers from Professor Bakshi's house so that Tanya would pass easily.","","",""
Never Die Alone,2004,88,Action,5.6,Ernest R. Dickerson,Donald Goines,Jeff Sanders,David Arquette,Michael Ealy,DMX,"Hardened criminal and drug dealer King David (DMX) returns to his unidentified East Coast city, where he can find redemption by settling an old score with drug lord Moon (Clifton Powell). He keeps tape-recorded journals about his life and is always talking about a woman named Edna. Upon David's return, he meets up with Jasper (Luenell), a barkeep who expresses a strong dislike towards him. She contacts Moon to inform him of his return and willingness to pay his debt, as well as momentarily passing by Paul (David Arquette), a struggling writer.","","",""
Manmadhudu,2002,142,Comedy,8.3,Vijay K. Bhaskar,Vijay K. Bhaskar,Balaiah M.,Ranganath,Tanikella Bharani,Chandramohan,"Abhiram (Nagarjuna Akkineni) is a manager in an ad agency, owned by his paternal uncle Prasad (Tanikella Bharani). He despises women and expresses his hatred every minute of every day. But his office is populated by women as it is an ad agency and he has to live with it. Prasad appoints Harika (Sonali Bendre) as the new assistant manager and Abhiram hates to have another female employee in his office. He never leaves an opportunity to belittle her and gradually Harika gets fed up and goes to Chairman Prasad to submit her resignation. Prasad asks her to think about it twice and tells her about Abhiram's past and why he deeply hates women.","","",""
Foolproof,2003,94,Action,6.4,William Phillips,William Phillips,Ryan Reynolds,Sean Sullivan,Wai Choy,Joris Jarsky,"\"The movie starts with Kevin (played by Reynolds), Sam (Booth) and Rob (Jarsky) playing a game, known as \"\"Foolproof\"\"",in which they create working plans to infiltrate and burgle various targets. They do not actually execute these heists,preferring to simply simulate them. The rules of the game include the three of them to have the necessary technical and physical abilities to carry out the tasks required for the heist,and they cannot use a loaded gun.
The Ballad of Jack and Rose,2005,112,Drama,6.5,Rebecca Miller,Rebecca Miller,Daniel Day-Lewis,Beau Bridges,Paul Dano,Jason Lee,"\"Jack Slavin (Daniel Day-Lewis), a Scottish farmer with a heart ailment, lives on an island which had been a hippie commune decades before. He is struggling to keep landowners from building developments on the wetland. His teenaged daughter Rose (Camilla Belle) is a beautiful but isolated girl with a passion for gardening. Since Rose's mother had left the family, Jack homeschooled his daughter and did not expose her to life beyond their small island home. Jack believes that they both \"\"need a woman around.\"\" He travels to the mainland to ask his girlfriend Kathleen (Catherine Keener) to move in with him. Jack breaks the news to a shocked Rose",from whom he had kept his relationship a secret. Rose remains disdainful when Kathleen and her two teenage sons move in.,"",""
Palindromes,2004,100,Comedy,6.7,Todd Solondz,Todd Solondz,Matthew Faber,Bill Buell,Stephen Adly Guirgis,Stephen Adly Guirgis,"The film opens with a funeral for a young woman; the deceased is Dawn Wiener (the protagonist from Solondz's Welcome to the Dollhouse), who went to college, gained a lot of weight, and committed suicide after she became pregnant. Her brother Mark (Matthew Faber, reprising his role) reads the eulogy while Dawn's tearful parents (Angela Pietropinto and Bill Buell, also reprising their roles) sit in the audience.","","",""
Eating Out,2004,90,Comedy,5.8,Q. Allan Brocka,Q. Allan Brocka,Kris Black,Jim Verraros,Billy Shepard,Ryan Carnes,"After getting dumped by his girlfriend Tiffani von der Sloot (Rebekah Kochan), University of Arizona student Caleb Peterson (Scott Lunsford) commiserates with his roommate Kyle (Jim Verraros), who notes that while he has trouble getting the men he wants, he could get any woman because he's gay. Later at a party, Gwen Anderson (Emily Stiles) dumps her boyfriend after he comes out to her. Caleb sees her and becomes infatuated and meets Marc Everhard (Ryan Carnes), with whom Kyle is infatuated. Marc, meanwhile, sees Caleb and is instantly attracted. Kyle comes up with a crazy scheme. He tells Gwen that Caleb is gay so she'll set him up with Marc. Kyle figures that Caleb can use Marc to get to Gwen, while Kyle uses Caleb to get to Marc. Also, Tiffani lives next door to Gwen and Marc so seeing Caleb date Marc would make her crazy.","","",""
Kiss Kiss Bang Bang,2005,103,Comedy,7.5,Shane Black,Brett Halliday,Val Kilmer,Robert Downey Jr.,Corbin Bernsen,Indio Falconer Downey,"\"The movie opens in flashback to about 1980 at a fair in Indiana of some sort with pie eating contests, etc. The camera settles on a boy magician named \"\"Harry the Great\"\"",who is about to perform a trick where he saws a girl in a box in half with a chainsaw. Midway,the girl lets loose with a series of piercing screams,"panicking the audience and some nearby adults who rush up and open the box. The girl is just pretending to be hurt and smiles up at the adult man professing \"\"I'm going to be an actress\"\" before he slaps her.The movie cuts to a generic Hollywood beautiful person party where we see Harry (Robert Downey Jr.)"
Infernal Affairs III,2003,118,Action,6.8,Andrew Lau,Alan Mak,Tony Leung Chiu-wai,Eric Tsang,Leon Lai,Daoming Chen,"\"Infernal Affairs III uses parallel storytelling, flashing between the past and the present.Five months before Yan's deathYan (Tony Leung Chiu Wai) seeks to uncover the link between Triad boss Sam (Eric Tsang) and the mysterious mainland triad boss Shen (Chen Daoming). Since Sam's ascension to the seat of triad lord was due to Ngai's (Francis Ng) death (see second film), Sam is suspicious of all those who followed him in the past. He tests Yan's loyalty by asking him to smash an ashtray on Shen's follower during a negotiation, resulting in Yan being arrested by Inspector Yeung (Leon Lai Ming). After being released, Shen smashes a bottle of liquor on Yan's head and called truce between his gang and Sam's gang.At the same time, Yan is prosecuted by the police for violent behavior. His superior Wong (Anthony Wong Chau Sung) manages to persuade the court to allow Yan to go and see a psychologist instead of being sentenced to prison. Thus we are shown how he met Dr. Lee (Kelly Chen) regularly for psychological therapy. The two subsequently begins a romantic relationship.Later, Sam asks Yan to deliver illegal arms to Shen but he himself and other members of the gang did not turn up. Yan delivers the cargo but Shen's gang discovers it is just empty boxes and both gangs begins firing gunshots at each other. Shen and Yan shoot each other in the battle, but both aim at the limbs. Shen thus discovers that Yan is a cop just as Yeung arrives at the scene. Yeung then tells Yan that Shen is not Shen (but actually an undercover cop from the mainland). Yeung also tells Yan that it was due to Yan leaving the police cadets that he gained top honours, thus revealing that Yeung knew Yan is a cop. The three shake hands and wait for the mayhem to die down before returning to their bases.Ten months after the events of Infernal AffairsFormer Triad mole turned top cop Lau Kin Ming (Andy Lau) has been demoted to administrative duty pending the investigation of his involvement in the death of Yan and Billy (Gordon Lam Ka Tung). In a flashback, we see a version of events that transpired through the lie Lau tells the police; Billy was the mole who wanted to kill Yan and Lau was there to arrest him when he shot Yan in the head, leading to Lau shooting Billy.After months of investigation, he is transferred back to Internal Affairs. He struggles to whitewash his past and keep his cover, while finding out a fellow Security Division Inspector (Yeung) has ties with Shen, the alleged mainland triad boss who had connections to Sam. He tries to determine whether Yeung is another former mole out to execute anyone who could give him away. A battle of wits develops between Ming and Yeung as each tries to learn the other's secret.Meanwhile, Ming's sense of identity collapses as he begins to lose track of reality, wrestling with his deep guilt in Yan's murder. He has trouble sleeping and is continuously using sleeping pills and is in the middle of going through a divorce with Mary (Sammi Cheng) due to her knowledge of his secret.Ming sets up security cameras all over the Security Division floor and Yeung's office in order to spy on him. He also steals and hacks into Dr. Lee's computer and finds Yan's file. He learns about Yan and his psychological trauma soon deteriorates to the point where he begins to think he is Yan. He even makes it his own personal mission to apprehend \"\"Lau Kin Ming\"\" and to catch Yeung on behalf of Inspector Wong. After seeing an incident where he holds out his gun and talking to an imaginary person",Lee brought Ming back to her office and hypnotises him. Under hypnosis Ming reveals to a shocked Lee that he is Sam Hon's mole.Ming continues to suspect Yeung is related to the mainland Chinese gang and Sam. He breaks into Yeung's office and steal tapes from his safe,using his spy cameras to determine the code. He thinks he hears tapes of Yeung relating information to Sam and he leads his team to the Security Division to arrest Yeung,just as Shen arrives. As Ming plays the tape
White Noise,2005,101,Drama,5.5,Geoffrey Sax,Niall Johnson,Michael Keaton,Nicholas Elia,Mitchell Kosterman,Ian McNeice,"\"The title 'White Noise' refers to the phenomenon known as Electronic Voice Phenomena (EVP). People believe that you can hear voices of the dead in the white noise of a detuned radio and even see faces from the white noise on the television set. Michael Keaton stars in this thriller as Jonathan Rivers, a man who had just lost his wife in a freak accident. Raymond Price (Ian McNeice) meets with Jonathan and tells him that his wife Anna has contacted him from the other side. Jonathan doesn't believe him until he hears Anna's voice on his radio. Jonathan wants to talk to his wife, and he gets all the equipment. There is only one thing that Jonathan doesn't know, there are also bad people on the other side. Douglas Young (the-movie-guy)KrystelClaire's outlineJonathan Rivers (Michael Keaton), a highly-stressed professional notices that a strange man is watching him from outside his home and his office. That man tells him that his wife, renown writer Anna Rivers (Chandra West) is dead and at peace, because she has talked to him from the other side. Jonathan Rivers dismisses him violently, but that night two police officers arrive: Anna has been found dead, the cause was not a robbery gone awry because she had her mobile phone and personal items on her.Some time later, Jonathan has not adjusted himself to be a widower, although he takes shelter in his job. One day, Jonathan is with one of the investors (L. Harvey Gold) who has contracted him. They are both going down in a lift when they get stuck and the lights are out. At that moment, Jonathan's mobile phone rings, and it says \"\"Anna's phone\"\". Jonathan gets so surprised that he doesn't pick it up. The lift soon starts working again and he goes on business as usual. However",back home,he checks Anna's mobile phone,still in the plastic bag the police had given it to him in. It has run out of battery. At that very same moment
Killing Cabos,2004,94,Action,7.4,Alejandro Lozano,Tony Dalton,Joaquín Cosio,Silverio Palacios,Gustavo Sánchez Parra,Tony Dalton,"\"Jaque is in a terrible situation after being caught having sex with the daughter of the dreaded businessman Cabos. The day after receiving the most savage beating of his life, Jaque is confronted by Mr. Cabos, who accidentally trips and loses consciousness. Jaque then asks his friend, Mudo, to aid him. Leaving Cabos in his office, a childhood friend that now works as the company's janitor, who was betrayed by Cabos then takes revenge by stealing and wearing Mr. Cabos' valuable clothes. When Jaque and Mudo arrive, Cabos is half naked and they take him to the bathroom while they decide what to do. When Cabos' former friend leaves the building to take his car, he is intercepted by two kidnappers who think he is Cabos, one of whom is actually his own son, who wanted to kidnap Cabos to make him pay for what he did to his father. Meanwhile, in the bathroom, Jaque and Mudo decide, in order to avoid a possible accusation to take Cabos with them and then decide what to do with him, so they flee with him in their car. While leaving the parking lot, they cross roads with the kidnappers, stopping on a street light. Both couples have a body in their respective trunks, and feeling nervous, they smile at each other in order to look casual. Then, they both go opposite directions. While driving, Jaque and Mudo get cut off the road by an impolite bus driver. They confront him in a mid-road stand off and insult each other; Jaque calls the driver \"\"cross-eyed\"\"",which makes him remember his tumultuous past,being rejected by everyone,including his fiancé
Somersault,2004,106,Drama,6.7,Cate Shortland,Cate Shortland,Joshua Phillips,Sam Worthington,Justin Martin,Ben Tate,"Heidi (Cornish), a somewhat isolated, sexually promiscuous teenager living in the suburbs of Canberra, flees her home after her mother, Nicole, finds Heidi kissing Nicole's boyfriend. Isolated and alone, she initially travels to Snowy River with the promise of a job offer, however after phoning the person who informed her of the job prospect, she is rebuffed as the person explains they do not remember her. Heidi's attractive appearance and vulnerability lead her into various situations and escapades in the small town. She meets a stranger at a bar and has sex with him. In the morning, he informs her of his plans to travel to Sydney and Heidi asks if she can accompany him. His friend informs her that he already has a girlfriend and the idea of Heidi travelling with him is dismissed as a result of this. She strikes up a friendship with Irene (Curran), an older woman who runs a motel in the town. Irene, realising Heidi has very little life experience and no permanent roots in the town, offers her a flatrent at the back of the motel. In order to pay the rent, Heidi must find a job, and after an unsuccessful attempt to work at a ski hire shop, she is hired at a Petrol station. One of Heidi's co-workers is Bianca (Andrew) and the two become friends after Bianca offers her a lift home one evening.","","",""
Look Both Ways,2005,100,Drama,7.0,Sarah Watt,Sarah Watt,Andrew S. Gilbert,William McInnes,Anthony Hayes,Robbie Hoad,"The film charts the stories of several people over a hot summer weekend in Adelaide. Photojournalist Nick (William McInnes) discovers he has testicular cancer that has spread to his lungs. On his way home he goes to the site of a train accident to report on it, and meets Meryl (Justine Clarke) an emotionally vulnerable artist, who has witnessed a man get run over by a train. Over the course of the weekend, their relationship develops sexually as another chance encounter allows them to discover more about each other; the two gradually allow themselves to let go of their fears and form a meaningful relationship.","","",""
The Football Factory,2004,91,Drama,6.7,Nick Love,John King,Roland Manookian,Tony Denham,Danny Dyer,Neil Maskell,"Tommy Johnson (Danny Dyer) is a member of a violent Chelsea hooligan firm. His friends and fellow hooligans include Tommy's best friend Rod King (Neil Maskell), the hot-tempered Billy Bright (Frank Harper), and impulsive younger members Zeberdee (Roland Manookian) and Raf (Calum MacNab). Tommy spends his days drinking, using drugs, womanising and fighting, much to the disappointment of his grandfather Bill Farrell (Dudley Sutton), a pensioner and veteran who plans to move to Australia with his best friend Albert (John Junkin).","","",""
C.S.A.: The Confederate States of America,2004,89,Comedy,6.4,Kevin Willmott,Kevin Willmott,Greg Kirsch,Greg Hurd,Don Carlton,Rupert Pate,=== War and Rebellion ===,"","",""
The Halfway House,2004,90,Comedy,4.3,Kenneth J. Hall,Kenneth J. Hall,Michael Gaglio,Joseph Tatner,Shawn Savage,Cleve Hall,"During the Second World War, various people converge on the Halfway House, an inn in the Welsh countryside. In Cardiff, the famous orchestra conductor David Davies is advised by his doctor to cancel a tour and rest, otherwise he will live only about three months more. In London, Richard and Jill French argue about the education of their young daughter Joanna. Joanna overhears them agree to divorce. Then Mr. French and Joanna go on vacation. Captain Fortescue is released from Parkmoor Prison; he was court-martialed for stealing the regimental funds. In a Welsh port, merchant captain Harry Meadows and his French wife Alice quarrel about their deceased son, a victim of the U-boats. Black marketeer Oakley departs from London for some fishing, while Margaret and her Irish diplomat fiancé Terence take a train from Bristol.","","",""
Primer,2004,77,Drama,6.7,Shane Carruth,Shane Carruth,Anand Upadhyaya,Jay Butler,Shane Carruth,John Carruth,"\"Four engineers- Aaron (Shane Carruth), Abe (David Sullivan), Robert, and Phillip who work for a large corporation during the day, run a side business from Aaron's garage at night, building and selling JTAG cards. With the proceeds of this work they fund pet science projects that they hope will yield applications sufficient to attract \"\"VC attention\"\".","","",""
Brick,2005,110,Drama,7.1,Rian Johnson,Rian Johnson,Noah Segan,Brian White,Joseph Gordon-Levitt,Matt O'Leary,"Present Day: Brendan sits by a tunnel, staring at a dead girl (Emily) lying in the water.Flashback (2 days previous): Emily slips a note in Brendans locker telling him to go to a specific phone booth. She calls the phone booth, and they talk for a little. She says shes in trouble, but uses words Brendan doesn't know to describe the problem (Poor Frisco, Pin, brick, Tug). A black car drives by and Emily screams. The passenger in the car drops a cigarette with a blue arrow on it.Brendan's friend, Brain, tells Brendan that Emily has been trying to hang out with the popular group of kids (the upper crust). Brendan breaks into Emily locker and takes a ripped red piece of paper out of her notebook. He talks to his ex-girlfriend, Kara, and finds the complete piece of red paper: an invitation to a party. The invitation has a number on the back, Brendan calls it, and talks to Laura. Once he says he has Ems invite, she tells him where and when the party is. At the party, Laura and Brendan talk upstairs. She tells him that Emily has been hanging out with someone behind a café in town, called Coffee and Pie, Oh My. He follows Laura outside when she leaves and sees her talking to Tug by his car.Brendan goes to the café, and we meet Dode. Dode has been dating Em. When Dode leaves, Brendan follows him and sees him give Em a slip of paper.Brendan and Emily meet up. She says the only way for him to help is so get over her. As they hug, he takes a notebook out of her pocket. Inside is the note Dode gave her. There is a symbol on the paper, which Brendan does not understand. He goes to his friend Brain to ask him what it means. Brain says that the symbol refers to a meeting place in town, but he doesnt know which one.Late that night, after the time Em is supposed to be at the meeting place, he realizes that the symbol stands for the tunnel. He goes to the tunnel, and the flashback catches up to present day. Emily is dead, and Brendan wants to find out what happened.Voiceover turns into a flashback: Brendan and Emily fighting, she slaps him and he pushes her. They keep referencing somebody named Jerr. Jerr and Brendan used to have a small drug dealing partnership, but Brendan ratted him out to the vice-principal. It is implied that Jerr and Em had some sort of relationship, and that is why Brendan ratted on him.Present day: Brendan goes to the Brain to find out what the words Emily said on the phone meant. Brain doesnt recognize many of them, but he knows that the Pin is a big-time drug dealer in town, and that he is linked to the popular kids Em was trying to be friends with. Brendan picks a fight with one of the popular kids, Brad, in the parking lot, to grab the Pins attention. Laura tries to talk to Brendan, but Brendan says he cant trust her. Tug then comes up and punches him. Brendan is called into the Vice-Principals office, and they make a deal. The VP will stay off Brendans back if Brendan tells the VP what's going on, otherwise, Brendan will be blamed.Brendan walks through a parking lot and sees the black car from the beginning. He holds a brick over the car, which makes Tug come outside and punch Brendan. Brendan puts up enough of a fight that Tug brings him to the Pin. Brendan is able to see out of the trunk and sees the Pins address. Brendan meets with the Pin, and the Pin says he will pay Brendan to not rat him out, but first he wants to check Brendans story. Either the Pin will hire him or hurt him.Laura tells Brendan that Emily stole a brick (brick=heroin), because she was so addicted she wasnt herself.At school, a guy comes up to Brendan with a knife, and we assume he is associated with the Pin. After Brendan knocks him out, the Pin pulls up in a van, and tells Brendan he has decided to pay him.Dode calls Brendan, and tells him that he saw Brendan with the body, and threatens to tell somebody.Brendan goes to talk to Brain. Brain shows him a newspaper, which says that Em has been reported missing. He also tells Brendan that Frisco (poor Frisco, one of the things Em said to Brendan on the phone) took a dose of heroin and is in a coma, because there were traces of laundry detergent in it.Brendan sneaks into the Pins house, and finds a brick in the basement. Tug comes in and punches him. Brendan gets Tug to side with him by saying he gets angry when the Pin isnt honest, Tug feels like Brendan understands him. Tug tells Brendan that there were 10 bricks. They sold 8, and the 9th one disappeared, then came back, and that was the brick that killed Frisco. They still have the 10th brick. Tug pretends he doesnt know Em, but the Pin tells Brendan that they dated.Dode arranges a meeting with the Pin, he says he knows who killed Emily. On the way to their meeting, Brendan gets sick from swallowing too much blood. He confronts Dode and Dode tells him that he thinks Brendan killed Emily. Dode reveals that Emily was pregnant with Dodes baby. Tug, the Pin, Dode, and Brendan meet at the tunnel. When Dode says he knows who killed Emily, Tug shoots him and kills him.Brendan is brought to Tugs house. Tug confesses to killing Em. Tug says there is a war between him and the Pin, and that Brendan is on his side. Brendan organizes a meeting between Tug and the Pin, to try to sort things out. Laura comes in to comfort Brendan, and they have sex. We see her cigarette, and it has a blue arrow on it, just like the one from the beginning. Brendan leaves the bed and asks to borrow Tug's car in order to throw off any suspecting cops if he is followed on his way to the Pin's house, and he asks Tug for a cigarette. Tug replies he doesn't smoke cigarette's, and Brendan leaves.Brendan calls Brain and tells him to call the police at 4:15, and to say that there are drugs in the back of Tugs car. At the meeting between the Pin and Tug, the Pin wants to make sure that the last brick of heroin has not been messed with, so he asks Tug to take a dose off of it. When Tug refuses, because the police will be called soon, Brendan agrees to take the dose. When someone goes upstairs to get the brick, it is gone. A shot is fired upstairs. Tug and the Pin fight, Brendan takes Tugs gun, as Brendan is leaving, we hear the Pin calling for his help. Brendan tosses the gun back into the room and escapes in time. We see that Emily is in Tugs trunk, and the police will find her.The next morning at school, Brendan meets with Laura. Brendan lies to Laura and says he never made it to the Pins, so Laura tells Brendan what happened. 6 were found dead, including the Pin, Tug, and Emily. Brendan then tells her and the viewers what Lauras role in all of this is. Laura was the one who stole the 9th brick, and she took half and then cut the rest. After Frisco was put in a coma from using some of it, Laura needed someone to blame, and she had Emily. The Pin sends Tug to go talk to Em and find out what happened, and Laura tells Em to tell Tug that shes pregnant with his baby. Anyone who knows Tug knows what he would do, so Laura knew that he would kill Em. Laura had taken the 10th brick, so that a huge fight would break out at the Pins. Brendan tells her that he slipped a note to the Vice-Principal telling him to search her locker, where we see the VP finding the brick. Laura then tells Brendan that Emilys baby was his, and she was going to abort it.","boring, neo noir, murder, cult, violence, flashback, clever, psychedelic",train,imdb
Reeker,2005,90,Horror,5.1,Dave Payne,Dave Payne,Derek Richardson,Michael Ironside,Eric Mabius,David Hadinger,A family is driving down a desert highway when they hit a deer. The dad gets out and comes back with half his face gone. The family is attacked by something.,"","",""
Paap,2003,120,Action,5.2,Pooja Bhatt,Mahesh Bhatt,John Abraham,Ahsan Baksh,Mohan Agashe,Sandeep Mehta,"The story is about a young girl, Kaaya (Udita Goswami), living in the beautifully serene valley of Spiti, waiting to join a Buddhist monastery, an idea which has been fed to her since childhood by her father (Mohan Agashe) and one which she has never questioned. When Lama Norbu, a senior lama from the monastery has a dream that the Buddhist teacher, Rinpoche has been reborn, he sends Kaaya to Delhi to bring him back to the monastery. Kaaya goes to Delhi and manages to get the child, but just when they are about to return home, the child witnesses the murder of a police officer in a hotel. The investigations are taken over by another police officer, Shiven (John Abraham) who prohibits Kaaya and the young boy from returning home. During this time, the boy identifies Raj Mehra (Gulshan Grover) as the murdered. Soon Shiven finds himself in a web of intrigue and deceit where he can trust no one. He is forced to make an escape to Spiti along with Kaaya and the young boy who he is now determined to protect. Shiven has however seriously been injured and upon reaching Spiti has to undergo treatment at Kaaya's home.","","",""
