title,year,runtime,genre,rating,director,writer,actor1,actor2,actor3,actor4,plot,tags,split,synopsis_source
Agent Cody Banks,2003,102,Action,5.1,Harald Zwart,Ashley Miller,Keith David,Darrell Hammond,Daniel Roebuck,Andrew Francis,"Cody Banks (Frankie Muniz), a 15-year-old high school junior, applies for a junior field ops position at the Central Intelligence Agency's SAD (Special Activities Division) after completing a training summer camp. Answering to his handler Agent Ronica Miles, Cody is called upon a mission to find information about a scientist named Dr. Albert Connors. Connors is employed by a SPECTRE type organization named ERIS led by Dr. Brinkman, and his henchman François Molay. As all CIA agents are known to Brinkman's organization, the CIA uses the unknown Banks, who is placed into the prep school of Dr. Connors' daughter Natalie (Hilary Duff), the William Donovan Institute.","","",""
Bridget Jones: The Edge of Reason,2004,108,Comedy,6.0,Beeban Kidron,Helen Fielding,James Faulkner,Donald Douglas,Colin Firth,Hugh Grant,"\"The film begins shortly before Bridget's mother's (Gemma Jones) annual Turkey Curry Buffet. Bridget (Renée Zellweger) is ecstatic about her relationship with Mark Darcy (Colin Firth). However, Bridget's confidence in her relationship is shattered when she meets Mark's colleague, the beautiful Rebecca Gillies (Jacinda Barrett). Bridget meets her ex, Daniel Cleaver (Hugh Grant), at her job for Sit-Up Britain and is offered a position as the \"\"Smooth Guidess\"\". Bridget initially refuses","declaring that Daniel Cleaver a \"\"deceitful",sexist,"disgusting specimen of humanity\"\". Bridget is delighted when Mark invites her to the \"\"Law Council Dinner\"\""
Lakshya,2004,186,Action,7.8,Farhan Akhtar,Javed Akhtar,Sharad S. Kapoor,Hrithik Roshan,Raj Zutshi,Shakeel Khan,"Karan Shergill (Hrithik Roshan) is a young man from Delhi who has no goal or for his future. His father (Boman Irani) is a businessman and his brother is a successful individual living in America. His girlfriend, Romila Dutta/Romi (Preity Zinta), a student activist and reporter who espouses fashionable causes out of well-meaning sincerity, tells him he needs to find a goal in life. When a friend announces he is going to join the Indian Army, Karan applies to the Indian Military Academy (IMA) as well, despite dissent from his parents.","","",""
Shattered Glass,2003,94,Drama,7.1,Billy Ray,Buzz Bissinger,Steve Zahn,Hank Azaria,Peter Sarsgaard,Chad Donella,"\"It tells the story of Stephen Glass (Hayden Christensen), who was the youngest journalist at the New Republic. This newspaper prides itself to have been read by everybody in the political field in Washington, and to be the only one in the American president's plane. Little by little, we see how things work in the editorial room: Stephen's direct boss and editor is Charles \"\"Chuck\"\" Lane (Peter Sarsgaard)",who is constantly insisting on having every single detail checked through direct notes. The first time Stephen gets in trouble in the film it's on an article about a Republican young people convention,where he alleged they got drunk and called some prostitutes. Stephen gets into trouble because the hotel manager complains that hotel rooms did not have any drink or food fridges in them,all the opposite of what Stephen had said in his article. Chuck talks with Stephen about that. Stephen comes back some minutes later admitting he has made a mistake: he saw so many spirits bottles thrown out of the place
Luster,2002,92,Comedy,5.4,Everett Lewis,Dennis Cooper,Jonah Blechman,Willie Garson,Shane Powers,Sean Thibodeau,Luster takes place over a weekend in Los Angeles.,"","",""
Messengers,2004,96,Drama,5.5,Philip Farha,Charles Hall,John Cariani,Erik Jensen,Harrison Chad,Ronald Guttman,"The film starts with a terrified mother and her young son. As she packs a suitcase, she hears something coming towards the door and makes her son hide under the bed. The door bursts open and an unseen force throws the mother against the wall, killing her. The son flees and runs into his terrified sister. The boy hides under a table, but his sister is caught and pushed over the banister of the stairs, then dragged down to the cellar. The boy hides but is eventually found by the attacker.","","",""
Memories of Murder,2003,132,Drama,8.1,Bong Joon Ho,Bong Joon Ho,Byun Hee-Bong,Park No-shik,Kim Sang-kyung,Kim Roe-ha,"At the start of the film, in October 1986, a young woman is found raped and murdered in a ditch near a field. Soon after, another woman is found raped and murdered in a field. Local detective Park Doo-man, not having dealt with such a serious case before, is overwhelmed; key evidence is improperly collected, the police's investigative methods are suspect, and their forensic technology is near non-existent. Detective Seo Tae-yoon is sent from Seoul to assist them; their methods clash and he is unable to convince them they are dealing with a serial killer until his predictions of another murder come true. He realizes that the killer waits until a rainy night, and only kills women wearing red. A female police officer realizes that a local radio station is always requested to play a particular song during the nights the murders are committed.While Seo investigates and tries to piece together the clues, Park and his men beat confessions out of a local man found masturbating at the scene of one crime, and a mentally retarded boy whom they threaten to kill, going so far as to make him dig his own grave. Seo clears both of those suspects and follows a trail of clues to a factory worker who had only moved to the area a short time before the first murder. The detectives are unable to pin anything on him; when they realize that the retarded boy witnessed one of the crimes and try to speak to him, they frighten him so badly that he runs in front of an oncoming train and is killed.Finally, when yet another murder is committed and DNA evidence sent for processing in the United States comes back inconclusive, Seo's frustrations flow over and he snaps. He flies into a rage and roughs up the factory worker; only Park stops Seo from shooting the suspect.It's 2003 now and Park - now a businessman with a family - visits a crime scene - the first one, at a drain - from the case. He is interrupted by a little girl who asks him if something was there. He answers that he was just looking. The little girl then says that it seems so weird since she had just recently seen an another man with 'ordinary face' do the exact same thing. Park asks if she had asked him for the reason. She replies that the man said her that he remembered doing something there a long ago and so he had came back to take a look. Park is bewildered realizing that the man with 'plain face' must have been the serial killer from the unsolved case as the little girl innocently looks at his face.","realism, dark, murder, atmospheric, haunting",test,imdb
The Bridge of San Luis Rey,2004,120,Drama,5.0,Mary McGuckian,Mary McGuckian,F. Murray Abraham,Robert De Niro,Harvey Keitel,Samuel Le Bihan,=== Part One: Perhaps an Accident ===,"","",""
Mr. & Mrs. Smith,2005,120,Action,6.5,Doug Liman,Simon Kinberg,Keith David,Brad Pitt,Chris Weitz,Vince Vaughn,"\"The film opens with construction executive John (Brad Pitt) and tech support consultant Jane Smith (Angelina Jolie) answering questions during marriage counselling. The couple has been married for \"\"five or six\"\" years",but their marriage is suffering to the point that they cannot remember the last time they had sex. They tell the story of their first meeting in Bogotá,Colombia,where they were both secretly on the run from the Colombian authorities - since the authorities were looking for tourists travelling alone after a recent heist
Anchorman: The Legend of Ron Burgundy,2004,94,Comedy,7.1,Adam McKay,Will Ferrell,Seth Rogen,Steve Carell,David Koechner,Fred Armisen,"\"In the mid 1970's, Ron Burgundy (Will Ferrell) is the famous and successful anchorman for San Diego's KVWN-TV Channel 4 Evening News. He works alongside his friends on the news team: fashion-oriented lead field reporter Brian Fantana (Paul Rudd), sportscaster Champion \"\"Champ\"\" Kind (David Koechner)","and a \"\"legally retarded\"\" chief meteorologist Brick Tamland (Steve Carell). The team is notified by their boss",Ed Harken (Fred Willard),that their station has maintained its long-held status as the highest-rated news program in San Diego
The Machinist,2004,101,Drama,7.6,Brad Anderson,Scott Kosar,Reg E. Cathey,Lawrence Gilliard Jr.,Christian Bale,Michael Ironside,"\"The movie opens up with credits while we hear Trevor Reznik (Christian Bale) grappling with something large and heavy. He drives his truck near a dam and would appear to have a body wrapped in a carpet to dispose of. He panics when someone starts to come closer, holding a flashlight. He pushes the carpet down and it starts to unroll. Just then, the man with the flashlight catches up to him and says, \"\"Who are you?\"\"Trevor washes his hands with bleach in his bathroom sink. He looks up at his own gaunt face in the mirror-- stuck to the mirror he sees a post-it note that says \"\"Who Are You?\"\"Trevor is with Stevie (Jennifer Jason Leigh)",a call-girl. They've finished making love at her place,and Trevor washes up. She pokes fun at his extremely low weight. He creeps her (and the rest of the audience) out by sucking in his stomach and arching his back to show his bones sticking out. He walks out the door,leaving a tip in her jar.Trevor goes to work at an unspecified industrial job where he is a. . . machinist. Trevor has a contentious relationship with the foreman
Hair High,2004,78,Comedy,6.7,Bill Plympton,Bill Plympton,Justin Long,David Carradine,Zak Orth,Keith Carradine,"A gothic high-school comedy with a Carrie-like story. Cherri (Sarah Silverman) and Rod (Dermot Mulroney) are the high-school king and queen and they justifiably rule their domain. Spud (Eric Gilliland), the new kid in town, accidentally offends both Cherri and Rod and so is forced to become Cherri's slave. Naturally, they immediately hate each other, but later fall in love. Cherri and Spud secretly decide to go to the prom together, and on prom night a rejected Rod forces their car off the road and into the lake. In true 50's ballad style, their car sinks to the bottom of the lake as they share one last kiss. While the bodies of Cherri and Spud lie in a timeless embrace, Rod is successful in thwarting any investigation and is able to get away with murder. On the night of the following year's prom, the car magically comes to life and slowly drives out of the lake with Cherri and Spud, as if nothing had happened, only this time their bodies are in an advanced state of decomposition. Their rusty and water-logged car drives to the prom and just as Rod is about to crown himself new king of the prom, Cherri and Spud enter the ballroom - the spotlight follows them as they cross the dance floor, with all the attendees in shock. As they approach the stage, spiders, bugs, snakes, lizards and fish ooze from their sagging skin and skeletal bodies, and the prom attendees freak as they mount the stairs to the stage. Spud takes the crown and places it on Cherri as the animals attack and devour Rod.","adult comedy, paranormal, violence, absurd, satire, romantic, revenge",train,wikipedia
Zero Day,2002,92,Drama,7.2,Ben Coccio,Ben Coccio,Carmine DiBenedetto,Joe Falco,Josh Bednarsky,Andre Keuck,"\"The film begins with the introduction of Andre Kriegman (based primarily on Eric Harris) and Calvin Gabriel (based primarily on Dylan Klebold) announcing their intention to attack their high school, calling their plan \"\"Zero Day\"\". They keep a video diary on the camera",carefully hiding it from their friends and families. The majority of the film is portrayed through their video filming,and shows them planning,preparing
Chicken Little,2005,81,Comedy,5.7,Mark Dindal,Mark Dindal,Steve Zahn,Don Knotts,Patrick Stewart,Zach Braff,"\"In the small town of Oakey Oaks, Chicken Little causes widespread panic and mayhem when he rings the alarm bell, claiming the sky is falling. He is humiliated in front of his father Buck Cluck and the entire town when, after telling everyone a piece of the sky \"\"shaped like a stop sign\"\" had hit him on the head",he is unable to find it. All the residents assume an acorn must have fallen on him and Chicken Little becomes a laughing stock.,"",""
The Hitchhiker's Guide to the Galaxy,2005,109,Comedy,6.7,Garth Jennings,Douglas Adams,Yasiin Bey,Warwick Davis,Sam Rockwell,Martin Freeman,"\"The epic tale of The Hitchhiker's Guide to the Galaxy begins, rather unassumingly, on Earth as dolphins, heralded by our humble narrator, The Guide (Stephen Fry), as the second most intelligent creatures on the planet, decide to leave Earth before its impending destruction. Their attempts to warn humans of the danger are tragically misinterpreted as sophisticated tricks or amusing gimmicks for tidbits. Their last attempt to send a message is a suprisingly sophisticated attempt to do a double-backwards sommersalt through a hoop while whistling the Star Spangled Banner, which is in fact their way of saying, \"\"So Long","And Thanks For All the Fish.\"\"Arthur Dent (Martin Freeman)",an average man living in the English countryside,wakes one morning and dons a robe before running outside in response to the sounds of a construction crew surrounding his home. He lies down in front of a bulldozer to keep it from demolishing his house to make way for a bypass. The foreman (Mark Longhurst) impatiently informs Arthur that the damage sustained to the bulldozer would be unnoticeable should it run over him. At that moment Arthur's best friend
Arsène Lupin,2004,125,Action,5.4,Jean-Paul Salomé,Jean-Paul Salomé,Robin Renucci,Patrick Toomey,Mathieu Carrière,Philippe Lemaire,"As a boy in the 1880s, Arsène is being taught fencing by his father Théophraste Lupin. They live at the Château of his mother's family, the Dreux-Soubises. When the police tries to arrest Théophraste for thievery, he flees on horseback. Late at night, he returns to persuade Arsène to help him steal jewellery from his uncle, a collier that once belonged to Marie Antoinette.","","",""
Maqbool,2003,132,Drama,8.0,Vishal Bhardwaj,Abbas Tyrewala,Deepak Dobriyal,Ajay Gehi,Irrfan Khan,Piyush Mishra,"The film is based on William Shakespeare's Macbeth, with the Mumbai underworld as its backdrop. Maqbool (Irrfan Khan) is the right-hand man of Jahangir Khan (alias Abba Ji) (Pankaj Kapoor), a powerful underworld don. Maqbool is grateful and feels a close connection and personal indebtedness to Abba Ji. Seeing their close relationship, but also sensing Maqbool's ambition, two corrupt policemen (Om Puri and Naseeruddin Shah) predict that Maqbool will soon take over the reins of the Mumbai Underworld from Abba Ji.","","",""
Battlefield Baseball,2003,87,Action,5.7,Yûdai Yamaguchi,Isao Kiriyama,Shôichirô Masumoto,Atsushi Itô,Hideo Sakaki,Yoshikazu Ebisu,"It's every high school baseball team's dream to go to the legendary Koshien Stadium Tournament. For the first time in years, Seido High School has a chance—star player Gorrila Matsui has finally given the team an opportunity to succeed. Most delighted at this prospect is Principal Kocho. His hopes are dashed, however, when the Head teacher reveals to him that the first game will be played against the infamous Gedo High School.","","",""
In Her Shoes,2005,130,Comedy,6.5,Curtis Hanson,Jennifer Weiner,Richard Burgi,Anson Mount,Emilio Mignucci,Mark Feuerstein,"Maggie (Cameron Diaz) and Rose Feller (Toni Collette) are sisters with nothing in common but their shoe size. They were raised by their father Michael (Ken Howard) and stepmother (Candice Azzara) after their mother Caroline died in a car accident. Rose is the eldest; an ostensibly plain and serious lawyer who is protective of Maggie despite her flaws. Maggie is a free spirit who is unable to hold a steady job (due to her virtual inability to read) and turns to alcohol and men for emotional and financial support. Rose grudgingly allows Maggie to move in with her in her Rittenhouse Square apartment in Philadelphia when their stepmother throws her out of the house. Their already difficult relationship ends when Rose catches Maggie in bed with Jim (Richard Burgi), her boyfriend. Maggie subsequently disappears from Rose's life.","","",""
Black Book,2006,145,Drama,7.7,Paul Verhoeven,Gerard Soeteman,Sebastian Koch,Dolf de Vries,Derek de Lint,Waldemar Kobus,"\"At the Kibbutz Stein in Israel in 1956, school teacher Rachel (Clarice van Houten) is reunited with Ronnie (Halina Reijn), a friend from The Hague during World War II. After Ronnie leaves, Rachel reflects on her adventures during the final days of the war.In 1944, Rachel hides from the Nazis in a farm in the Dutch countryside. In exchange for hiding her, they expect her to learn Bible verses. One day, a crippled Allied bomber drops its payload on the farmhouse, killing everyone except Rachel. Rob (Michiel Heisman), a young man from a neighboring farm, hides her in the family's greenhouse. That night, Van Gein (Peter Blok), a police officer, arrives to tell them that the Nazis know that Rachel is in the area and will hunt her down. He agrees to help Rachel and Rob escape to the Allied controlled southern part of Holland. Rachel visits her father's lawyer, Smaal (Dolf de Vries). He gives her enough money and jewels to live on for a year but warns her not to trust people so easily. Van Gein leads Rachel and Rob to a dock where other Jews wait to leave. Rachel is reunited with her parents and brother, who is recovering from an emergency appendectomy. Van Gein does not accompany the Jews on the boat trip. That evening, the boat is ambushed by a Nazi patrol boat. The Nazis immediately open fire; only Rachel survives the massacre. Before drifting down the river, she sees the Nazis loot the corpses.Rachel is found by Resistance fighters who smuggle her into The Hague by disguising her as a typhoid victim and placing her in a coffin that if properly \"\"sealed\"\" has sizable air holes. She is taken to a soup kitchen run by another member of the Resistance",Gerben Kuipers (Derek de Lint) and given the new name of Ellis de Vries. Eventually she is made a part of the Resistance's plans to smuggle in British guns and rations. The smugglers are led by Hans Akkermans (Thom Hoffman),an expert marksman. He and Ellis are to pose as husband and wife so the Nazis will not search their luggage on the train; the luggage is actually full of weaponry. But when the Nazi soldiers on the train clearly do intend to search all baggage,a new plan is needed. Ellis takes the bags and enters a private compartment occupied by SD Colonel Müntze (Sebastian Koch). The Nazis don't search Müntze's compartment. Ellis and Müntze are clearly attracted to each other and she accepts an offer to visit him at his office. Hans is clearly jealous.A truck carrying the British guns crashes in front of the soup kitchen. Kuiper's son
Friday Night Lights,2004,118,Action,7.2,Peter Berg,Buzz Bissinger,Lee Jackson,Lee Thompson Young,Tim McGraw,Garrett Hedlund,=== Season one ===,"","",""
The Devil's Rejects,2005,107,Drama,6.7,Rob Zombie,Rob Zombie,Dave Sheridan,Matthew McGrory,Bill Moseley,Geoffrey Lewis,"\"The film opens in May 1978 with newspaper clippings about missing people and a summary of how they were found. Police officials raided the Firefly house and found body parts in the refrigerator, as well as furniture made out of human limbs. They also found enough evidence and corpses in the basement to put the Firefly body count at 75 people, maybe more. The family would forever be known by the media as \"\"The Devil's Rejects\"\".....On an early morning",Tiny (Matthew McGrory) is seen dragging a naked mutilated female body through the woods. He is on his way to the Firefly house when he spots numerous police vehicles making their way down to the house as well. Tiny lifts up his burlap sack covering his burnt face and looks at the swarm of police as they approach the house. Tiny remains unseen in the forest.The police arrive and park in front of the Firefly house. The police are led by Sheriff John Quincy Wydell (William Forsythe),brother of Lieutenant George Wydell (Tom Towles) who was killed by the Firefly family (in the first movie,"\"\"House of 1000 Corpses\"\"). The police strap on bullet proof vests and ready their guns. Officer Ray Dobson (Dave Sheridan) asks Sheriff Wydell if he thinks they will die today. Wydell tells him: \"\"dying ain't an option\"\". He pumps his shotgun and gets ready to talk through a speaker box. Inside the house"
House of 9,2005,90,Drama,5.3,Steven R. Monroe,Philippe Vidal,Ashley Walters,Peter Capaldi,Jim Carter,Dennis Hopper,"The film opens up with surveillance camera views of a mansion and its rooms; the views alternate among images of nine people being kidnapped. Lea (Kelly Brook), an abductee, wakes up in a bedroom. She notices others in nearby bedrooms, and runs to the main door, bangs at it, and shouts to be let out. She finds the windows are all walled with bricks; even the basement door is blocked. She has a panic attack and passes out.","","",""
The Ice Harvest,2005,92,Comedy,6.2,Harold Ramis,Richard Russo,T.J. Jagodowski,John Cusack,Bill Noble,Bradley Grant Smith,"At mid-afternoon on Christmas Eve in Wichita, Kansas, mob lawyer Charlie Arglist (John Cusack) and crooked businessman and pornographer Vic Cavanaugh (Billy Bob Thornton) steal over $2 million from their mob boss Bill Guerrard (Randy Quaid). While it appears there will be an easy getaway for the pair, they learn the roads out of town are too icy to drive on. Vic takes the cash for safe-keeping and they split up and try their best to evade being captured by Guerrard and his men, who have discovered their scheme.","","",""
Chaos,2005,106,Action,6.4,Tony Giglio,Tony Giglio,Henry Czerny,Rob LaBelle,Nicholas Lea,Ryan Phillippe,"Jason Statham plays Detective Quentin Conners, a rogue cop who's been suspended from the force for playing a part in the accidental shooting of a woman in a hostage crisis. His partner's been fired and its funny- but we never meet that partner. At least not until the end of the film. Anyway Snipes and his gang pull a bank robbery and ask specifically for Conners to be the one in charge of negotiations. His superiors take him off suspension but give him a babysitter- rookie Detective Shane Dekker (Phillippe). They head off to the bank where there is a standoff andyou guessed it- a hostage situation! Things end badly and a few hostages die but more importantly Snipes and Company get away. But did they even take anything? Nothing noticeable. This is where the film goes into frenzied, implausible, action mode- as Statham and the super-smart Phillippe go after Snipes, who seems virtually impossible to catch. That's because he's Statham's ex-partner! The two are in on an intricate plot to get rich and flee the country. Conners fakes his own death and while Phillipe is able to foil Snipe's plans he can't stop Conners. In the end, he gets away leaving detective Dekker stunned and dumfounded.","suspenseful, neo noir, murder, violence, flashback, action, revenge",test,imdb
Perfect Creature,2006,90,Action,5.3,Glenn Standring,Glenn Standring,Scott Wills,Stuart Wilson,Craig Hall,Robbie Magasiva,"The film opens as a pregnant woman (Danielle Cormack) gives birth to a vampire. A young Brother, Silus, aged 10–13 is told this child, Edgar and he are from the same mother. Throughout this introduction the mother is in visible emotional distress, reaching out across the room to Silus, trying to touch him.","","",""
Suburban Secrets,2004,153,Drama,4.2,Joseph W. Sarno,Joseph W. Sarno,Brian Johnson,John Samuel Jordan,John Paul Fedele,Justin Wingenfeld,=== Overview ===,"","",""
The Lake House,2006,99,Drama,6.8,Alejandro Agresti,David Auburn,Dylan Walsh,Keanu Reeves,Ebon Moss-Bachrach,Mike Bacarella,"\"Kate Forster is a Doctor in 2006, living alone in Chicago. She has moved into an apartment after living in a house built next to a scenic lake in a secluded countryside area. She writes a letter to the next tenant asking that they forward any mail, and that the paw prints and the box in the attic have always been there. The tenant Alex Wyler reads the letter, but finds no paw prints, no box and no sign of life within the last 5 years, so disregards the letter until a few days later when he is redoing the paint on the handrails and a stray dog, whom Alex takes in and names Jack although the dog is female, trots through the brown paint and leaves its paw prints all the way to the front door. He writes to Kate asking more about these incidents and leaves the letter in the mail box.On Valentine's Day 2006, Kate visits the Lake House after having a gentleman die in her arms after being hit by a bus, but finds the Mail Box Flag is up. She reads Alex's letter and states her current address, also stating it is 2006, not 2004 from which Alex's letter arrives from. Alex attends her 'current address' but finds a construction site that won't be finished for another 18 months, and they both slowly realize they are communicating from two years apart, with only the Mailbox to communicate from.As Kate and Alex continue to correspond through the mailbox, they find themselves falling in love. Because Kate is in the future, she can tell Alex specific places to look for her in 2004. On one occasion, she asks Alex to bring her back something important (a gift from her father; her favorite novel by Jane Austen called Persuasion), which she left two years ago during a train station meeting with her then-beau, Morgan. Alex goes to the station and finds the item and sees Kate with long hair. Even though he has the item, he does not place it in the mailbox to return it to her. Instead, he says that he will return it to her personally, \"\"one way or the other.\"\" Alex sends her a personalized map of Chicago and takes her on a walking tour of his favorite places in the city one Saturday morning. He leaves her a loving message on a brick wall at the end written in 2004","that she sees in 2006. The message was \"\"Kate","I am here with you. thank you for spending this Saturday together\"\".In 2004",Mona
Shrek the Third,2007,93,Comedy,6.1,Chris Miller,William Steig,Eric Idle,Antonio Banderas,Rupert Everett,Mike Myers,"\"Harold has fallen ill and his ogre son-in-law Shrek and daughter Fiona are next in line to be king and queen. Shrek declines, insisting that an ogre as king is a bad idea and that there has to be someone else for the job. With his final few breaths, the king tells Shrek that there is one other heir who can become the new King of Far Far Away: his nephew, Arthur. Shrek sets out to find this new king, along with Donkey and Puss in Boots. As they're sailing off, Fiona runs to the dock and announces to Shrek that he's going to be a father. Shocked, Shrek begins to have nightmares about his future children on the journey to Worcestershire Academy, where they eventually discover that \"\"Artie","\"\" who is an academy student",is a loser picked on by the other students - even the nerds. Artie is initially thrilled to be the new king,and excited to be on his way to the throne
Wolf Creek,2005,99,Horror,6.2,Greg McLean,Greg McLean,Gordon Poole,Andy McPhee,Aaron Sterns,Geoff Revell,"In Broome, Western Australia, 1999, two British tourists, Liz Hunter (Cassandra Magrath) and Kristy Earl (Kestie Morassi), are backpacking across the country with Ben Mitchell (Nathan Phillips), an Australian friend from Sydney. They constantly get drunk at wild, extravagant pool parties and camp out on the beach. Ben buys a dilapidated Ford XD Falcon for their road journey from Broome to Cairns, Queensland via the Great Northern Highway.","","",""
Match Point,2005,124,Drama,7.6,Woody Allen,Woody Allen,Paul Kaye,Alexander Armstrong,Jonathan Rhys Meyers,Alan Oke,"Chris Wilton, a recently retired tennis professional, is taken on as an instructor at an upmarket club in London. He strikes up a friendship with a wealthy pupil, Tom Hewett, after discovering their common affinity for opera. Tom's older sister, Chloe, is smitten with Chris and the two begin dating. During a family gathering, Chris meets Tom's American fiancée, Nola Rice, and they are instantly attracted to each other. Tom's mother, Eleanor, does not approve of her son's relationship with Nola, a struggling actress, which is a source of tension in the family. Chloe encourages her father, Alec, to give Chris a job as an executive in one of his companies; he begins to be accepted into the family and marriage is discussed.","","",""
9th Company,2005,139,Action,7.1,Fedor Bondarchuk,Iskander Galiev,Artyom Mikhalkov,Ivan Nikolaev,Mikhail Evlanov,Artur Smolyaninov,"At a farewell ceremony in Krasnoyarsk, a band of young Soviet army recruits is preparing for their departure to their place of military service. On arrival at their bootcamp in the Fergana Valley of Uzbekistan they meet their drill instructor, Senior Praporschik Dygalo, a seasoned, traumatized veteran of several tours in Afghanistan and a brutal trainer who treats the recruits harshly and at one time suffers a nervous breakdown. During their training, the recruits overcome their differences and build bonds. Between the training sessions, they receive lessons in operating plastic explosives (which prompts some comic relief) and how to conduct themselves in Afghanistan (underlining the vast cultural differences between Western and Arabic culture).","","",""
Rory O'Shea Was Here,2004,104,Comedy,7.7,Damien O'Donnell,Jeffrey Caine,Alan King,Tom Hickey,James McAvoy,Steven Robertson,"Michael Connolly is a 24-year-old with cerebral palsy who is a long-term resident of the Carrigmore Residential Home for the Disabled run by the formidable Eileen. His life, mundane and schedule-driven by the institution's authorities, is transformed when the maverick Rory O'Shea, who suffers from Duchenne muscular dystrophy, suddenly moves in. Michael is stunned to discover that fast talking Rory, prone to lewd and/or overt jokes at unpredictable intervals, and who can move only his right hand, can understand his almost unintelligible speech. Rory's dynamic and rebellious nature soon sparks a flame in Michael, introducing him to the wider world outside of Carrigmore.","","",""
The Marine,2006,92,Action,4.7,John Bonito,Michelle Gallagher,John Cena,Robert Patrick,Damon Gibson,Manu Bennett,"In Iraq, John Triton (John Cena) of the United States Marine Corps is closing in on an al-Qaeda hideout, where a group of terrorists are preparing to behead several hostages. Disregarding direct orders to wait for reinforcement, Triton attacks the extremists and rescues the hostages. The next morning, his colonel informs Triton that he is being honorably discharged for disobeying direct orders.","","",""
Marie Antoinette,2006,123,Drama,6.5,Sofia Coppola,Sofia Coppola,Rip Torn,Sebastian Armesto,Jason Schwartzman,Steve Coogan,"\"Based on the award-winning biography Marie Antoinette: The Journey by British author, Lady Antonia Fraser,  Marie Antoinette  is a sympathetic account of the private life of the last queen of France before the Revolution.Opening in the year 1770, Maria Antonia Josepha Joanna (Kirsten Dunst), affectionately known as Antoine, is the beautiful, charming, but naïve youngest daughter of Austria's empress Maria Theresa (Marianne Faithfull). She is selected by her mother to marry her second cousin, the Dauphin of France, Louis XVI, and seal an alliance between the two rival countries. The 14-year-old girl is bundled into a carriage and travels the long journey to a small island in the middle of the Rhine River, a symbolic location representing the transition from Austrian to French territory. Antoine meets the Comtesse de Noailles (Judy Davis), the mistress of the household at Versailles, Antoine's future home. A traditional \"\"crossing-over\"\" ceremony takes place",with the Comtesse explaining that Antoine must relinquish everything from her Austrian life; her clothes,jewelry,friends
The World,2004,143,Drama,7.1,Zhangke Jia,Zhangke Jia,Liang Jingdong,Yiqun Huang,Hongwei Wang,Zhongwei Jiang,"\"The World tells the story of two workers at Beijing World Park: a performer, Tao (played by actress Zhao Tao), and Taisheng (Chen Taisheng), a security guard and Tao's boyfriend. As the film begins, Tao is visited by her ex-boyfriend, who is on his way to Ulan Batur. Taisheng meets Tao and the ex-boyfriend at a small diner and insists on driving him to the Beijing Railway Station. From this awkward introduction, the relationship between Tao and Taisheng grows increasingly strained. Taisheng, frustrated that Tao refuses to have sex with him, is also busy with fellow migrants from his home province of Shanxi. One, Chen Zhijun nicknamed \"\"Little Sister","\"\" is a childhood friend of Taisheng's and comes to him looking for a job. Taisheng manages to put him in touch with someone and he eventually finds work as a construction worker.","",""
Flywheel,2003,120,Drama,6.7,Alex Kendrick,Alex Kendrick,Jansen Barnes,Michael Catt,John Cochran,Roger Breland,"\"Jay Austin (Alex Kendrick) is a car salesman who consistently cheats his customers, even to the point of overcharging his own pastor. He teaches his rotund salesmen, Bernie Meyers (Tracy Goode) and Vince Berkeley (Treavor Lokey), to do likewise. Jay occasionally attends church, but only because his wife Judy (Janet Lee Dapper) wants him to go. He also fakes giving a donation to the church. His relationships with his wife and son (Richie Hunnewell), who both disapprove of his dishonesty, deteriorate. In addition he is facing foreclosure on his lot by the bank. Jay becomes troubled in his conscience, and one day while flipping television channels, he sees a pastor preaching that \"\"you're in the shape you're in today because of the choices you've made.\"\" Jay becomes personally convicted and becomes a born-again Christian",prompting him to change his business practices.,"",""
Just Like Heaven,2005,95,Comedy,6.7,Mark Waters,Peter Tolan,Ron Canada,Ben Shenkman,Donal Logue,Mark Ruffalo,"\"The first scene of Dr. Elizabeth Masterson (Witherspoon) as she sits in a pleasant looking garden surrounded by fog. The camera pans in around the fog and finally to her chair that is completely out of place in the elegant setting. Elizabeth wakes up in a hospital break room/cafeteria where she is told that she fell asleep and needs to go home because she has been there 23 hours. She replies that she can't because she needs to keep working if she wants to get the attending physician slot.It then shows a montage of her working around the hospital. She is obviously good at her job and good with the people she attends. During this time we meet her rival at work, Brett, and learn that they are competing for the attending physician slot. We also learn that her sister is expecting her over for dinner and that dinner was set up for her to meet someone. Once she's off the phone, her and Brett run into their boss, Dr. Walsh. Dr. Walsh informs them that there was a gun shot victim whom they both volunteer to take but since Brett has \"\"only\"\" been there 12 hours that he'll get to get it. After Brett leaves",Dr. Walsh informs Elizabeth that because of her skilled work and genuine care for the patients,she will get the attending physician slot. He then tells her that 26 hours is enough and that she needs to go home.As she is leaving,she sees Brett in the parking lot and there is a good deal of tension between them as he reluctantly congratulates Elizabeth on her being picked for the job. While on her way over to her sister's house for the dinner
